0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.08765237594459825,-0.11763177699940978,-0.058053007619559886,0.046867181169420125,-0.0227070234741338,-0.0003601673115318443,0.008616476617517303,0.04722289439377869,-0.0474842600926742,-0.015864298666238723,0.00397987717535475,0.020959693093877862,-0.07697197918267952,0.031272046798813354,-0.03944182311175301,-0.01575965893737147,-0.01739686040100724,0.024695239393015097,-0.004855100311204559,0.02959757923650176,0.000540692290332478,-0.015769169102311773,0.037035218598674466,-0.026432478217017177,0.01930779585370335,-0.024270301963186434,0.043478716250567505,0.01623783839204095,0.010181312205165582,0.0373377868531573,0.04716989074220501,-0.028634899193179027,-0.01829844686467716,0.008819131410158138,0.015343632152362398,0.0013050700707533465,0.0016080757697722943,-0.010539223892000807,0.0053607442304316796,0.0014176124267240586,-0.013204370002659865,0.0034968787060265876,-0.012945904282241773,-0.008368330840091854,0.0038946395296196178,0.0017014740363210368,0.00600607144709506,0.004525006128487313,-0.0052167369949382,0.010270649899285047,0.002297480154334903,0.005468933750940471,0.0018150167162195611,0.0019016365293518871,-0.012441449276686882,-0.0024025542790611573,-0.001587909033286187,0.00235163866081898,-0.00045307876576957247,-0.002018057430259355,-0.0037062073575134607,-0.01137299834129245,-0.004403822157796103,-0.006174302179847838,-0.0015742493480988137,0.006857375159600482,0.007553025277601471,-0.006107414479189768,0.008397262225040569,-0.0023992897636639626,-0.016252808129458573,-0.0014999472684562936,0.0007354716320858897,-0.0021033927893086774,-0.004729448600123354,-0.003256777107343687,-0.010613153938112222,0.015094473763151628,0.007923052348279294,-0.0018347982294373375,0.0007704168683788071,0.0004006865554957837,-0.008319896682593622,0.004079108140642287,-0.009102368708871732,0.010000983102384021,0.0036954681492517853,-0.016447506204564692,0.0002636182806326729,0.007566845675229182,-0.004206020275140356,0.0031973705095578475,0.0007085388280663667,-0.004949514632816851,-0.0007523703880255188,0.005756606605408477,0.004861261180258671,0.000272408968743632,0.002695612622310014,0.004719806639202998
-0.04641532621345273,0.11670838858710543,0.015677214281670838,0.12619557545308088,0.1463409001887229,0.0015953718315184701,0.11927494097233757,-0.011073062248510901,-0.07455920195146044,0.01983338864667705,0.035372610308629676,0.01030361988277685,0.05323166548859797,0.016414387418654166,0.049754119044764115,0.042125213735038775,-0.009902780894586752,-0.00409513159695987,0.08218008330806663,-0.06872804308396717,-0.025855517112468113,-0.025730917938280702,-0.06833683065566847,0.025241544365069722,0.0017072354850959305,-0.008435212683591785,0.01202557693106389,0.009198326797951658,0.012345260497513158,0.018591854607831623,0.001966752825330893,-0.005712297453010462,0.0097299405514588,0.039164735032860075,0.030121875976592462,0.017580893441080075,0.014882724525643822,0.0010652513596406236,-0.022507864176997277,0.0006124516569427752,-0.001895684647813282,-0.032262020468545,0.030731443521395597,-0.010963014711951284,0.024874374866489676,0.03180993301765433,0.0007908522801747422,-0.0027417068231463575,-0.005743771141552051,-0.016016783954252715,-0.005570888852524252,-0.007253653174612301,-0.008103448193545254,-0.00496689166312791,-0.022805192080332975,0.003969447630568246,-0.01977671258772116,-0.01798502585814767,-0.008250373499771138,-0.008098382627683904,-0.0012556334921328236,-0.005614604841760272,-0.0048773183045468784,-0.0006533327088979292,-0.005084502631595994,-0.010446713889970845,0.00012101588727984689,0.010068855909362226,-0.007836732573928798,0.0026024754945730946,0.0020061724852655145,0.0041182154095824675,-0.0040690692381839515,0.0010294451388324828,-0.006108789102285288,-0.002912113041598982,0.005375704124753857,-0.0060996926936686315,-0.00329621138878453,-0.0015970612233799602,-0.013081932679875358,-0.004947593881329221,0.003220903647372932,0.0006532287553536568,0.005017993687397764,-0.0003536066129153074,-0.009070038910642774,-0.011945276079737598,0.009991033525345177,0.00212622699799174,-0.0033546903424071075,-0.010880424876627085,0.00531632792893101,-0.004706873331527016,0.005173346036758028,-0.003814889199884311,0.008831516017024746,-0.0018005895610478328,-0.004895149793503784,0.00019262218663958835
-0.04816178160500166,-0.07823149925907337,0.10565963667480575,-0.0025491869760105256,-0.06941068231916096,-0.008946017259760772,0.02295165301384315,-0.019334150192515557,-0.00813457748853501,0.008616820193051192,0.02384762117191853,0.012135716814102651,0.004799616756266644,-0.0012021787906775984,-0.010811244818176724,0.014311449408164895,-0.003672991106047987,0.030372037378745276,-0.011179951969927307,-0.01589205197732226,-0.0052490156616871305,0.006976491755359901,-0.009508737993878764,-0.0024463900813623037,-0.048057028935886974,-0.0013478314338710728,-0.005729394335493494,-0.040570873342063996,0.007468899476172046,-0.010596076774189053,0.008080092769415018,0.01710457202814524,0.02539114123589631,0.000838171860439365,-0.0013880552018808185,-0.019238512694616995,-0.016811633362245705,-0.005190034863146093,0.029217119399512017,-0.011864099561644232,-0.004077006218550448,-0.008126758210391747,0.006869935419418981,-0.00081916874382162,-0.003577607843540178,0.002215120954572194,0.0033298523569861597,-0.002966963748759189,0.005568212267900944,-0.010155260651206335,-0.011446445907001215,0.008795167514071644,-0.003123357430363057,-0.004750295611115703,-0.002207131218299475,-0.000661258307309903,0.0005933887760683985,-0.009801728908791121,-0.006274346748596487,0.003018766905039495,-0.0029214927027859895,0.001743454524262112,-0.00712510214926808,0.013544462372221563,-0.007411943503600029,-0.0013494365213521807,0.0034576757229400033,-0.003262636936820378,0.015532573611569123,-0.011060955417644092,0.0014731713266557857,0.008110195946983414,0.0009027400966267349,-0.0006674297735070973,-0.0016480929681315186,-0.004297185145328081,-0.0018358375556056026,-0.014197985256647436,3.510207399727514e-05,0.0033005403576356427,0.0003941944391572317,-0.002545679492597025,0.004760792552504675,0.0026171068026851485,-0.004739375165703619,-0.007684922380369336,-0.005003642929668606,-0.005851298373160155,0.0011855811444017102,-0.002890905878855583,-0.0004034928091435861,-0.0020131032653289156,-0.004100422716894815,-0.0004925378795374291,-0.004131037927845072,-0.0022412000789620848,0.002323334528513632,0.004879011222437093,0.0009024915539856811,0.00023559405635055543
0.04819343670954439,0.014976489738852992,-0.048855442525182445,-0.11406368867393575,0.07844258232640341,-0.08064848690280664,-0.039146011270365856,-0.021525521030237145,-0.010433175659305695,-0.0005546085969849674,0.03659949510103132,0.08480077493586342,-0.029403735069954754,-0.06527191301311204,0.0113935565142604,0.01932273595668169,0.07349874424931131,0.053090167057288626,0.013499830160380514,-0.03357003053936216,-0.010994039788070425,-0.015938751245092683,-0.020419342014540685,0.025595616390073312,-0.00969609240784498,0.025221503184107905,-0.03248690413441127,-0.014521821658553079,-0.03153057040121308,-0.016394612838144668,0.037928854066099284,0.007249431550812315,0.01377170466108326,0.010334362571148824,0.017743610334022154,-0.028833151880597895,-0.017419891670629902,-0.00024638348056853096,-0.010412120068995907,0.013496740348948183,-0.003239434751011945,-0.005397403563421457,-0.009559611213108587,0.0047378978340158135,-0.018139110612221686,0.0076862767816524855,0.007102251469342233,-0.012910837390986746,0.0038307220243930756,-0.002593582870209178,-0.004889025421501978,0.0014891467130388777,0.008791985484586812,-0.00532411349858827,-0.021743964551989323,0.005711874954372622,0.0033870192739968033,-0.03535793009776502,0.006165477047343946,0.006124367831840405,-0.006254904970048764,0.0014362656394670682,-0.018035067603514105,0.013200787597904662,-0.01608839394151341,-0.000652426526198396,0.01872106664516182,-0.003892716419237844,0.007432488263008306,0.002547404965508277,0.017711955024197035,-0.008967469958201232,0.0015705506612970642,0.020005769319086812,-0.004909267276285828,-0.004473454365000629,-0.004240203958180547,-0.0034213690497596166,-0.004106442976557702,-0.01585613021629389,-0.007611679633659446,-0.005397407160134605,0.0007355009973394911,0.007386827569630683,0.017184418124142994,0.006135435475902046,0.006886072757017669,-0.014471306400097242,0.012153795261632726,-0.0032438882311090753,0.003411037515354499,-0.002496203316532635,0.006825548198599685,-0.0036110444091492283,-0.003999590701397642,-0.003349260663009373,0.0026450607473823286,-0.0008648068939348666,0.0035234561151937915,-0.0028777802017929902
-0.07333808733503241,-0.060575851663494856,-0.002252590027212554,0.09671801598538855,-0.042404771586799186,-0.04710989890582837,-0.014751032735233902,-0.041724468097949656,0.024318376221709032,-0.013595602933790554,0.011812920167432702,-0.015056225627222421,0.03439488460785124,0.022508605042523156,0.030598582180981975,-0.01906624175175615,0.010997739316177771,0.01971820523124372,0.008822781252940316,-0.0101279416775474,-0.018104894870807093,-0.008873865645913671,0.004479702163120045,0.0026105729963638953,0.010382686147808694,0.004239721481125004,0.004048898132103011,0.01656587570603368,0.0018272383975050201,-0.006481159239530955,8.107063521158409e-05,-0.011524076903581282,0.004923823065282603,-0.004078281868230185,0.005753359923613708,0.014095385069010126,-0.010452334853140148,0.028146633877302953,0.033698098327495096,0.0553901367340927,-0.004955271238269254,-0.001548228983466644,-0.005037091200538938,-0.0003052073132161608,-0.005806138101302451,-0.001368365757134425,-0.01598780820934459,-0.004897576721156317,-0.0023108093846064734,0.005863013479445731,-0.0025454397002237653,0.0017745915608958752,-0.0008072487512381385,-0.0004680351274550771,-0.002751367235360429,-0.0008804414169295832,0.0031896798429486947,0.0016288736425124504,0.001809912983967162,0.0008083041155686057,-0.006197981548386245,-0.0033259246564014367,-0.0008375242186170422,-0.005642461501219358,-0.002234385838260232,0.0015390858724361987,0.0004929936070931328,0.005345220668434267,-0.0001840103211504332,-0.0023443954636833348,0.004203466249406262,0.0041765082260874905,0.0021199125816721417,-0.0034826621747550404,-0.00034675725400086304,0.003900476897792806,-0.0029308184220401766,-0.0017899537178002322,-2.532254063577511e-05,0.0018761662465702226,0.00014940298688552383,0.005226660333850548,-0.0004908767446889038,-0.004103741968385194,-0.007084171951056724,-0.002799023963545862,-0.0012608609614440578,0.003743500217018495,-0.001346101781290168,-0.0030400986155003883,0.00010690459545096042,-0.0011095140194211297,-0.0007431518430391373,-0.0002504647865843242,0.005821449206147384,-0.0022776580848834897,0.006685902425540182,-0.000550845264734106,0.0020492416987727556,-0.00044921566567659077
0.12316962408221525,0.006407309284213922,0.06854425486710601,-0.005152040027210819,-0.018108585981875095,-0.004311482643371254,-0.012519767975827566,0.006190979694562073,0.012970968045158796,-0.012526450757258088,-0.039717965698139186,0.05912547597880721,-0.002490516674023902,0.034965031654659084,-0.01355674064019105,0.021540378216581304,-0.02661163012081427,-0.011658838112003717,-0.03498251601003403,0.0018994333729780767,-0.018685898391662684,0.019806069307091202,-0.015922999700198524,0.013320704369368112,-0.006575746622114354,-0.05678555685721593,-0.003353602460622349,0.10207305498029406,-0.027966529057338207,-0.026171336470424956,0.020409152008336467,-0.006886459232764496,0.013512669242583885,-0.02709390440991379,0.0024004457847132373,0.019682204174428064,-0.016018312632103144,0.0078814908426243,-0.014498760769228139,-0.008891721938484034,-0.0006030342787347784,-0.004763103118226521,0.01807529715852321,0.009273632280552512,-0.010972802698663487,0.01168820380557595,-0.0004049777600426498,0.014577569384899281,0.003893103718052119,-0.0039887030892948585,0.004561135156856273,-0.012299754699305646,0.0019285451116582578,0.018082390864619678,0.025122505786186616,-0.022500093922072084,-0.001676954688072655,-0.012859454582158003,0.011852146924658243,-0.029717088762222354,0.005789998439712184,0.008873583528403645,0.00843250905091926,-0.006437110213140766,0.003387865023125166,0.000155576165932727,-0.01097884895424593,0.017083125055922726,-0.017892476627889824,0.010922104958159264,-0.0009690954077767255,-0.006234164014630583,0.004468640403790202,0.003820547917498939,0.0021397167002996675,-0.009089303876357058,-0.0053445575281058436,-0.015941933434528002,-0.008451141884743423,0.012762454082970696,0.01464073592134573,-0.021552114610038375,0.02047737961806072,-0.005019666353078179,-0.015014084084655835,-0.0006026987461083518,0.010060470640130499,-0.012378840284818468,-0.009511684398414445,-0.011112671778398682,-0.0175683056153167,0.04040431284109017,0.034706445347434195,0.051984361663823725,-0.0019523139675875828,-0.022437160213403175,0.031736869410991866,0.006858252649575427,-0.0008604898125046601,0.014153010827097223
-0.04573495257949044,0.01856992232898316,-0.10222637502358209,0.025555973786476345,0.01825593160777603,-0.027539025998631644,0.0006222857956597877,0.051051361759110514,-0.021747678012280888,0.044626920655744105,0.05008244400670691,0.06550808723414038,0.0457096793529352,0.05261012380818409,-0.04806537579402828,0.04092396662327209,-0.0009703357041176598,-0.06389328660029334,0.02854335586917089,-0.041723867939523346,0.0014684903329085124,-0.008744422560441547,-0.038746622976353624,0.010201246727416402,0.008032473588610261,0.016260961473298124,-0.016358272252579825,0.007431605213828527,-0.027541149667329054,-0.00697783758749088,-0.038047006929476906,-0.005321022758160972,0.0013442077741719527,-0.017780455645777443,-0.009181313047734655,-0.02631696556347579,-0.010042167401482987,0.004032765722006867,0.018364544691668268,-0.008140960985708396,0.014749479880761968,-0.004614971480108348,-0.02144931011710596,0.005052189201128027,0.001546580320157379,0.0017367734247435754,-0.036979405110488035,-0.003762565332107268,-0.015579764798310275,0.007105815664998622,-0.0064457452096877265,-0.0023429069010696807,0.015498041726881585,0.002927396681642348,0.008699356332845042,-0.01317136400068217,-6.725062585931782e-05,-0.010360965671626856,-0.0038111034383397475,0.006586603567137515,-0.0078264034110388,0.014144186676893848,-0.005873060436171119,0.0015445061419056855,0.008697561525566697,0.000846867059198977,0.0068323293821489625,-0.0037585334081092947,-0.005484038562304342,-0.012972217165528998,-0.0042161891187706005,-0.012794002355418761,0.005231955218386663,0.002437192191375184,0.00044445395134047404,0.007105657208262998,-0.009259011810424255,0.0067347918825328736,0.006084113858719086,0.012508300032909658,-0.010316010341125807,-0.0031977415883434482,0.007942065734959092,0.002418847674843133,-0.003261710776694575,-0.00414257805962327,-0.0006893376027387607,0.0016132918575620847,0.008116822823853304,0.004050018106256586,0.0007078083335350055,-0.00559043537235503,0.0038584709461082748,0.006379157793564817,-0.005237263020343148,0.002644371910622551,0.0015110152690638342,-0.002088880094607843,0.002358633247425754,-0.00012663840166008547
-0.0897829956040296,-0.01560219653462455,0.04112482650895128,-0.0011885977767057535,-0.06966730055791484,-0.005975159458171226,0.0361899279643934,-0.02739358255277316,-0.03880061867024428,0.04122374949965657,0.017806028136643635,0.09929204780429216,-0.06906149906076806,-0.10746819587587705,0.017630996819487106,-0.026371294485214657,0.12664601857926047,0.060338340119540305,-0.049376017406967634,-0.0721354626406936,-0.016678763864903443,-0.005470759054686088,0.061469674961620084,0.03378993630969349,0.03297421298585,0.010697091882611084,-0.009096590791670252,0.004675101121710398,-0.01196093746172904,-0.014678968241706952,0.0058355340675497035,0.000153008083855277,0.0034962617658872066,-0.016707493886421853,0.013208727304027609,0.012438837340665105,6.055815123951283e-05,0.009009593667934624,0.00819375948630125,-0.007877967896322495,0.007333854952818408,-0.0009893709413074578,-0.014167733634845105,0.021105479822237476,0.0522400357753243,-0.012598820981104208,-0.0019400326510438195,-0.0009221444799855724,0.005972727283416102,0.00434827804658058,0.014518856068321814,-0.0044931617747861795,-0.002917847765692716,0.003997533843003093,0.02201401577460732,0.0017073581350941364,0.003663004906743866,0.009844994329034332,0.006582035600057937,-0.0009947722098419896,-0.0015497706562475645,-0.0006742543932771641,-0.005117761293928818,-0.0018603150393350768,0.009129841422306434,0.008118127018450846,-0.012926069689364064,-0.00690364899615588,-0.003104281897606349,-0.0017093148104439,-0.007880229922009398,-0.015598814745915473,-0.005145314271481489,0.0004036808676113603,-0.004178747479910891,0.004948338663696732,-0.005927804706831266,-0.0048342961628281,-0.010287068574539983,-0.005370527183357968,0.007702506140279612,0.008815346495351425,0.009317765698879332,0.007922133290637092,0.0003220636255116124,0.00043579582064719305,0.004677096215447127,-0.006900413532299027,-0.002189817445020846,0.0003844363145820625,-0.00018869263566837603,0.0005555027202473065,-0.0038096980455746693,-0.0058202207467862276,-0.005183502627068701,-0.007713833225313081,-0.0026367087077192267,-0.0010129119301998501,0.003709421265662715,-0.006797873211099244
-0.02020733489977498,0.20176183577189313,-0.004034945481381033,0.09062125437529901,-0.04012543704308374,-0.05476801494896796,0.003587903347812859,0.07459495663144841,0.00754607932406665,-0.01583770523945953,0.11572203948885222,-0.002971126023414917,0.006936424436874884,-0.07086208673246798,0.03476740547144328,-0.06715144002547697,0.08355262454775238,0.03984796510793354,-0.03509436473357206,0.04748851960016624,0.03586022198531824,-0.034292716159363926,-0.009243658461532274,0.02726360109130634,0.01616456542989489,-0.07325457012058688,0.014068263471322139,-0.0584546438581254,-0.04426044959455427,0.03365375036220233,0.016658229175814342,0.005853900621033787,0.019358362046938665,0.0057401770305194255,0.0072690055557669535,-0.01907941006109262,0.004289225894591825,0.006984684292625322,-0.0007796764671419219,0.005658740769517154,0.013017916803885365,-0.006065802743571609,0.01843431575689839,0.0015675169249048618,-0.024124467399921197,-0.001901362876617201,0.004384827380821333,-0.0005079304848953422,-0.008444568084744631,0.0044762590008195595,0.0016638434026012717,-0.0021794268249840623,-0.00019519344242781604,0.002471406317311486,0.002933840736520307,0.0004423415583637252,-0.008320650999130852,0.009823139142071844,-0.008747657069048597,0.007611203196657418,-0.005865142027612263,0.002420404033335218,-0.006495942366082983,-0.006467956190446351,0.01005200884328306,0.0009074046981803686,0.0039873186339472655,-0.0019568776284895357,-0.005763951167288536,0.0025712869712823196,-0.006605271638008838,-0.012985159242244767,0.0013297265775722542,0.00025031339900561235,-0.0018849308957823076,0.010060111232639835,-0.002054298147920772,-0.007294084823772812,0.006767533998175884,-0.005977601759393677,0.0011602794454061338,0.005082024170438598,-0.0034838685846258193,0.006537972436382572,-0.009285336434155606,0.004300201519868284,0.0022769817712620533,-0.0017785686264828917,-0.0028088531130821175,0.006277215436489805,0.0012355801403088297,0.001410564543142717,-0.005938392242210505,0.002692902741939305,-0.005979502553881039,-0.0049617505017529396,-0.0034510034757169036,0.010741906615250109,-0.008256436832587618,-0.0026097811614754847
0.052336974574679555,-0.12427260365813486,-0.024676174362047484,-0.042407776253555476,0.04081906642557778,-0.04086300084766447,-0.027753014386090725,-0.0756431976020176,0.0428323063104399,-0.02172248753700891,-0.030795550425223528,-0.01017373166724279,-0.026194864061294995,-0.018003838047484115,-0.03310495081572814,0.0004384713178549288,0.007110095185316594,0.03218448207879555,0.02659711078214871,0.017339035286773948,-0.008888904995535596,-0.010067245446159877,0.0034665492404920835,-0.008229114117053253,-0.01527320793977509,0.017148957538390006,-0.012582253114286731,-0.02120337974484965,-0.01133011444725251,-0.0014713296351495772,0.02493970772025138,-0.0006438684253818511,0.013455050916694192,-0.003276867967657339,-0.001039296915901549,-0.0062953185270215916,0.006521298921021704,0.0005287953592830513,-0.021161280392264715,0.013054464484716023,-0.0022736122220108662,0.003647030206175617,0.0006258010290255747,-0.006148721817065169,0.007429717331661578,-0.0016185485635133881,0.004030857450096467,-0.007044142886104058,-0.005337661793839848,-0.008863065877070168,0.002431140489934808,0.0004370804082599661,-0.005840625399346536,0.0030354748364469345,0.005921553962394366,-0.006702119180493027,0.001843717246002465,0.0016247921125868321,-0.007704282034038907,-0.010514798983106791,-0.0020279827895672295,0.008977910257959746,-0.00302396018133719,-0.000887665903477886,-0.0016785776957499944,-0.0024157280483527574,0.0037349575913184197,0.001038279017211808,0.0006864171124042889,-0.0027126052379883754,0.002602975510291335,0.004982034939432232,-0.009288436402630872,0.001567182862538207,0.007464614006121084,0.009332120020479187,0.00020330448998541332,0.004848732220787961,-0.004642190800663988,-0.0008405228900311633,0.006885477148653125,-0.0010734897695246054,0.002676930380093106,-0.004021031113725692,-0.007325527664059379,0.0018401588994324339,0.0065443534017522575,-0.0013258442759935363,-0.0017765579007260523,0.006828549196192291,-0.006172733962401286,-0.002103454265605129,-0.006381566683834677,0.0001237758667844537,-0.001608299409876525,0.0018474964930266632,0.0008813536262019776,0.00287133819861158,-0.002267123886362179,0.0020449559773689672
