0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
1.0163068,0.45393813,0.18312891,0.0756535,0.94783914,1.5744871,-0.38196486,-1.545754,-0.89216167,-0.19526574,0.24586383,-0.7995934,0.28681597,-0.2906288,1.0475302,1.3188909,0.86774683,0.8181067,0.6839059,0.7428616,0.06403026,2.0349815,-0.10215317,0.40730816,0.67145133,0.37221706,-0.53468156,-0.13185313,-0.57743406,-0.00068828464,0.24910726,0.8815172,-0.2868353,0.68088275,-1.1876363,2.4259572,1.6813015,-0.40597844,-0.8022998,1.9582213,1.2633525,0.7406128,0.8229544,-1.7343999,1.2920018,0.40407103,0.21063554,1.5381839,-0.7539206,-1.2761545,-0.25343361,1.2242372,0.16124058,1.3602008,-0.13203838,-0.06711659,1.5398417,-0.97160953,-1.2266362,-0.2948758,-0.5614526,1.6968672,1.1135204,-0.9983344,-0.3872527,2.835336,-0.087969236,0.6075137,-1.2783623,-0.3198219,-1.2350513,-1.6365284,0.32692122,0.11602668,0.26359394,0.62383807,1.0820853,1.1961423,-0.66340965,0.55421454,-1.6209145,-1.7987769,1.4272392,1.4513568,0.6049692,-0.94092005,-0.9043521,-0.17373833,-0.2581126,0.35937762,-1.091767,0.74952507,0.86814255,0.617574,-0.22442128,-1.3361393,-1.0343987,-0.6205298,0.78492254,1.4933674,-0.1853,-1.1585543,-1.31933,1.396237,0.53839034,-2.0765562,0.028306767,0.15726799,0.92506725,-0.47710317,-0.21251902,1.8745848,0.20052496,1.9571115,0.31364176,-1.8146782,-1.0118834,0.56385994,0.76879895,-1.0748187,1.0118963,1.148751,0.73023504,1.3902875,0.6741694,-0.3864577,-0.11997187,-0.99459696,0.67778355,1.6701483,0.8430277,-0.63197577,0.81572163,-0.16049628,-0.21976112,-0.6088148,-1.4080164,-0.8510763,-0.16362011,-0.17977105
0.99786305,0.13624695,1.1818651,1.4669015,0.9522735,-0.45557135,1.329439,0.3802244,1.8000677,-1.7434942,1.6851873,0.113840446,0.42235425,-0.8676088,-1.0625962,-0.3951807,0.051314466,1.0977376,-0.05165755,1.4360044,1.2107788,-0.4607715,0.49715477,-0.40426305,-0.030961886,0.78073746,1.0674981,1.7445047,-0.13698255,0.7992646,0.08951236,-0.46700498,0.53357524,-0.1735357,-0.8478758,0.9739755,-1.0772775,-0.28563336,-1.344134,0.8292033,-0.32411173,-0.11388031,-0.2427381,-1.221473,-0.4924589,2.0362184,-0.21839352,-1.1066765,-2.123776,-0.4887726,1.5194612,1.7286539,1.2789521,1.7524325,-0.93235505,1.1484635,1.8260622,-3.5939817,-0.6286479,0.11682819,0.6105202,-0.20791711,-0.5913719,-0.8428618,1.5191811,0.14843832,0.06987962,-1.0707968,1.2494888,0.10741548,1.796146,-0.21206601,-0.29838884,-1.3689713,1.0396909,0.5948871,-0.65976477,0.05392237,0.5482062,1.871462,1.1819077,0.3574458,1.7199731,-0.65754306,0.00992563,1.1298176,-1.1526304,-0.29825127,1.4479884,0.26521942,1.4897016,1.1998532,0.26035836,-1.0021354,0.40930003,1.1183009,-0.441777,2.77247,-0.0002567023,1.0473132,0.055342235,1.1213361,1.3233315,-1.4928341,0.19000155,0.62948847,-0.41122222,0.8979814,-1.0036256,-0.50226194,0.32770628,-0.018468603,1.3415917,0.2322748,-0.4806871,0.2486077,1.1719173,0.6429306,1.8569388,0.2965905,1.3800129,-0.69030124,-0.64943516,1.2774476,1.200794,1.4698095,1.3514504,0.17710504,0.13554725,0.67539406,1.0141948,0.5576588,0.621272,2.0351698,-0.6254114,0.69616884,0.38597465,-0.090718344,-0.39191702,1.8713777
-0.33274394,0.25469774,1.3935485,-0.39507723,0.67662555,-0.73035026,1.6347535,-0.21134612,0.8918349,-0.82795984,-1.0810738,0.3003828,-0.5174485,-0.33553308,-0.048864014,-0.7984206,-0.25526065,0.7184567,0.63049465,1.3967551,0.31896198,-0.4378742,0.94942623,-0.4562976,0.72903895,0.5076756,1.7924249,1.2423029,-0.46629798,1.9273221,1.6232579,0.537857,-0.16847022,-0.77578133,0.09956943,0.6045996,0.37913677,0.24899921,-1.3307257,0.8996345,0.6233964,1.155522,0.767358,-1.1769594,-0.9050063,-0.2527963,-0.17063959,0.7245238,0.7998683,0.6617329,0.830969,0.4715603,1.066006,0.42759246,-0.51962733,-0.8577979,0.30813587,-0.9994417,0.649657,0.4591877,0.07788183,-0.26061618,-1.0613443,0.030963935,0.93840843,0.59242225,-0.98251337,-0.95693606,0.62227535,0.064359665,1.210086,-1.6059368,-1.0630981,-0.14941758,1.654723,0.5298727,0.30331066,0.27626777,-0.77341205,1.2610629,1.0524545,0.830916,-1.257832,-0.046114013,0.9926663,1.0605179,-0.9917662,0.21950987,0.6070036,-0.13218641,-0.23037015,0.13203464,0.4523545,-0.11223747,1.0941218,1.0312119,-0.9324412,1.8013494,0.7460533,0.15209065,-1.1780901,0.73773235,0.06460321,-0.8825954,0.4596747,0.5476361,0.15173964,-0.12634496,0.28016657,0.333405,0.35567832,-0.059525967,-0.6952887,0.5760651,-0.4424866,-0.5208254,0.3378563,0.9100293,1.1944165,-0.020944998,0.56455106,0.37930563,0.3348821,0.5819794,0.8696411,1.1910127,0.5868405,1.0187781,0.45861262,1.0758263,0.7589397,-0.4900052,0.8281083,0.101382434,-0.12588856,0.012942061,-0.47004288,0.5161946,0.8871039,1.5891181
1.4502826,-1.2601562,-0.32853946,0.845689,-0.6205831,0.039365828,0.64670336,-0.5966898,0.51265377,0.28964528,0.5394677,0.29000813,-0.6227833,0.53277695,-0.48652333,0.48530945,0.44046324,-0.14970945,0.07737906,-0.41572648,0.09082938,0.2647944,-1.3153677,-0.05095937,0.11141371,-0.24356236,-0.097603634,1.5517133,1.7305944,-0.3480125,1.234731,0.31774217,-0.6649141,0.6697868,0.3142336,0.4224704,0.7925877,-1.2545723,-0.64349884,-0.14316367,-0.69636565,0.37985474,0.20641105,-0.722464,0.38593984,-0.0022694468,1.3127375,0.5932869,0.3851303,-1.0249046,-0.36595544,-0.7316949,0.39645097,-0.26887244,-0.70688593,-0.13162649,0.26120508,0.76625645,1.720191,-0.77004963,-0.5572362,0.73102474,-0.28582647,0.7441871,0.6620631,-0.89363754,0.7171663,-0.08610235,-0.4342661,-0.7720186,-0.71968776,-0.07600001,0.25203303,0.4138143,0.06043254,-0.16365385,0.18947428,-0.08496931,0.89736134,0.5193484,-1.2561612,1.2919376,0.3525185,0.5547199,0.2808534,-0.0071424246,-0.975899,0.89516497,-0.14029434,0.32992712,0.5449761,0.6597626,-1.1053272,-0.46780735,-0.012638703,1.3729892,-0.67851603,-0.9426447,0.93961334,0.4143398,0.7447645,0.008647382,-0.12028125,0.5874252,1.0403568,0.0962745,-0.27051717,-0.244491,0.03715782,0.6281983,-0.21890086,1.0300806,0.20102799,0.82270676,0.50658655,-0.072737694,0.072556056,-0.15073301,-0.41241387,1.1823418,0.03735963,-0.28387427,1.1734483,0.36638698,-0.17068148,-0.70035356,1.2385294,0.12011008,0.6007917,-0.41458213,1.389874,-0.19385752,-0.30337924,-0.34353608,1.3241497,-0.007422939,0.03009421,-0.24775554,0.33013433,-0.027437076
0.29389024,-0.28783137,-0.48291752,1.366342,0.36270165,-1.1276441,0.72527903,0.2861544,1.5733913,0.18956512,-0.7891727,1.0231134,-0.50087154,-0.9591383,-0.33044285,1.425121,0.49377364,-0.66363066,0.200742,0.5834013,1.0707169,-1.3030452,0.43360984,0.684837,-0.057467803,0.17086738,1.254623,-0.28097707,2.0681374,0.15776974,1.866354,-0.61709267,-2.2680728,-0.79306906,0.7820043,-0.13188843,-0.32658792,0.14991054,-0.8636062,-0.7019319,-0.6340483,0.058989204,0.6366489,-0.44401604,1.38054,1.4573958,1.0708433,-0.44590715,-0.13662364,0.058160797,0.21267219,0.19880189,-0.5111611,1.0606309,-1.4609305,-0.14762232,-0.703096,0.858864,0.80459374,-0.55158085,-0.21082214,-1.188242,-0.22187808,0.1867215,0.57748723,-1.0068434,-0.27348876,-0.19399126,0.16065326,-1.9099435,0.81081355,0.19164215,-0.11711921,0.14032543,0.82693017,-1.0182663,1.8811911,0.9151348,0.7121965,0.5101529,0.09643979,-0.37453967,0.67049557,0.9860211,0.020417718,0.76734805,-0.893997,-0.7430588,2.6028345,0.07735269,-2.3661714,-0.6201895,-2.6999586,1.0543896,-0.32475752,1.328934,-2.3212755,0.69388485,0.5564691,-0.9938701,0.596918,-0.22606263,1.3027425,0.7287806,0.61304384,0.8922976,-0.31691152,0.8294738,-0.596187,-0.7282891,-1.4369574,-0.11396736,0.7884188,0.74649894,0.75815964,-0.84751654,0.42816085,0.061330445,-0.26390013,0.18931001,-0.03844547,0.22495735,0.030905928,-0.5118093,-0.4612654,-0.6662902,0.40432945,0.010304913,0.54917216,0.8448476,0.05102606,0.22993231,0.17913586,0.24356155,0.64013636,1.3840324,1.1683683,1.5118392,-0.48711202,0.6419064
0.9617351,-0.0319566,0.07114461,2.145399,0.84793353,0.13820821,-0.20945615,0.59401196,1.2287611,-0.78161484,0.593128,-0.7934372,-0.0517103,-0.47918424,1.0678123,2.557152,-1.3641855,0.76101816,-0.7669428,-0.34629595,-0.6545581,0.557848,-1.3278053,0.69679904,-0.1715087,0.18168317,1.1149154,0.47015837,-0.17543429,0.66845477,0.8259514,0.48022172,-0.2959535,-0.6366387,0.80796516,0.7769354,-0.49438292,-0.14222443,-1.5641143,-0.34580982,0.6228882,1.7175171,0.32357526,-0.5693918,0.7841302,0.40814883,0.36842567,0.4606619,-0.43900046,-0.48757198,0.23679894,-0.18920867,0.3790525,0.81702083,-1.576762,0.33405185,-0.22761503,0.72983193,2.0068047,2.556096,-0.90598583,0.19466195,0.87243104,-0.65262294,-0.8861547,-1.071224,-0.32263765,-0.46628702,-0.047164783,2.1483226,-0.90739834,-0.11585159,-0.046285663,-1.8759987,0.14628239,1.2209629,0.04423108,-0.70443225,1.3520823,-1.727642,-0.071377754,-1.4274367,-0.17177959,1.6133541,-0.3144316,-0.38233638,-1.6015552,0.06487489,-0.97008896,-0.3092127,-0.67233634,0.05778332,0.87071335,0.69973344,-1.1427759,2.0375113,-1.3153212,0.30469716,1.6622344,1.1376227,-0.49492022,0.5549921,0.3330406,0.037619464,0.61743224,0.750867,-0.65851027,0.4310313,-0.6867706,-0.6153369,-1.960535,2.4102907,0.61779404,0.46557897,-0.05323024,-0.44811735,0.663922,-0.35999972,0.9771277,-0.8159459,0.37689784,-0.7197134,0.18573691,-0.18667771,0.46057087,2.3411348,-0.21151811,-0.056068584,0.90969515,-0.4155048,-0.3677767,-0.3390792,-0.53899103,-1.6067704,0.5344639,-0.7946976,0.97736835,-0.35189784,-0.13986737,1.66367
1.1111152,-0.7685987,0.75753075,-0.7759939,-0.60666674,-0.17128292,-0.28347826,-0.625826,0.26848456,0.27426788,0.41917926,-0.85620147,-0.91227067,0.18341476,-0.48334244,0.24185687,-0.26506317,-0.17318569,1.013881,0.2702586,-0.27425724,0.06820038,0.38314706,0.2686632,-0.82657844,0.79902875,0.4916274,1.2020643,1.7430851,0.4008997,0.919521,-0.60888124,-0.73387986,0.00067800283,0.5630349,0.09633839,1.0235305,-2.3909097,0.12689157,0.909626,-1.4612912,0.45708096,0.461713,-1.2273027,-0.51092994,0.01267489,-0.14798437,-0.20698646,1.0596471,-0.056392252,1.154501,0.26585346,0.14252973,1.2743363,-1.0591663,0.21259412,-0.92191344,0.5238588,1.4105741,0.5308586,-0.7315362,-0.57188565,-0.11213055,0.90047824,0.98832023,-1.7576177,-0.49265054,0.7678396,0.9383834,-0.75205857,0.48933512,-0.0011191964,0.6617264,1.295497,1.0633106,-1.2043866,-0.096642904,0.2783009,-0.8246401,0.8340454,-1.180346,1.5436532,-1.8023629,-0.7669627,0.8299636,1.0054595,0.14486073,0.7579006,-0.5308117,-0.13011992,-0.72974867,0.5072137,-0.7691028,-0.32523435,-0.25459546,1.885748,-1.4989953,-0.22415322,1.6888276,-0.3246097,-0.86061215,1.6059605,-0.61528826,-0.6057619,1.0892805,0.76058215,1.0737357,0.25701106,1.3945199,0.860458,1.0739632,0.8829655,0.054613233,1.0060189,0.48013526,0.4888385,-0.9987339,0.94122875,0.7675241,1.1119473,-0.65256816,1.1698595,0.34800535,-0.40472406,-0.6648647,-0.7866927,0.7786703,-0.4943459,0.15062906,1.4641397,0.27735907,0.178415,0.86628705,-0.09986964,0.39866444,-0.28540367,0.5566891,0.07954498,-0.25570253,0.108416
1.6319069,-0.8129868,-0.025809824,0.34159264,-1.0558988,-1.3028505,0.5665767,-0.29444665,-0.12326778,-0.9961317,-0.7132061,-0.19861357,-0.11629582,-0.645053,-1.045685,0.24428865,0.5228209,-0.38462937,0.8632565,0.300331,0.098388165,-0.61522824,-1.0398023,-1.1178962,-0.071737394,-0.55213773,0.312859,1.2061207,1.7361956,0.01857172,1.2924235,-0.5731172,-1.0850877,0.4027299,-0.49190253,0.2120871,1.3168448,-0.87355494,-0.94948226,0.36788636,-0.8893307,1.4959142,-0.30797392,0.26062217,-0.2907915,-0.08619328,0.8292427,1.499331,2.0303752,-1.0976565,1.1231759,0.8090409,-0.41034296,0.8254482,0.34419173,0.622321,-0.86772853,2.4272246,0.3205622,-0.94479805,-0.12413285,1.194988,0.3365507,0.9804839,1.4558793,-0.7467966,-0.5580243,-0.8613499,0.6757499,-1.772383,-0.29278058,-0.874428,0.9965483,1.3036116,-0.34320313,-1.6523645,0.036778145,0.6390703,0.18338692,0.13493863,0.34420013,0.6547565,-0.26079345,-0.44510972,0.003263779,0.3661499,0.3879236,0.96075094,1.172636,-1.1566975,-1.6179972,0.75387675,-1.4590582,-0.2829857,0.36875337,0.4086353,-1.2416872,-1.5144529,2.062483,0.45120263,0.24160707,1.2013303,-0.16686687,-1.1765205,-0.3054184,1.22965,0.6959904,0.100047566,1.3727876,0.33735013,0.1661639,2.1103547,-0.38755232,0.7604146,1.800027,-0.10411125,-0.7158966,0.3926739,0.18836108,0.3573509,1.3570951,1.2113595,0.4797022,0.5067277,-0.18471819,-0.25317967,-0.7375101,0.40094626,-0.6294422,0.8891321,-1.244076,0.23839605,1.3197192,-0.21804489,-0.2814713,1.1493539,0.49941987,0.62304956,-0.7390276,0.4956463
-0.016968407,0.42664284,1.644088,2.5215697,-0.8373148,-0.33322266,1.2658525,1.3100803,0.6628954,0.46487522,0.30229104,0.9778763,1.6325631,-0.7396337,0.04235491,0.3930951,0.9667484,0.5351219,0.23791519,-0.31383735,-0.6595806,1.4869153,-1.0383278,0.36679256,1.8558555,1.8403724,1.7011429,-0.5190778,0.7231416,-0.04379098,1.4056981,1.8239588,-1.4174566,0.32318565,0.56516397,-0.45534778,1.00163,-0.17794985,-1.8670694,0.77239126,0.3485748,0.50443566,-0.49801713,-0.22042038,-0.5334128,0.88580644,0.78080416,-0.95196867,-0.46459886,-0.9315591,-0.029764637,-0.3604235,-0.19941655,-0.07369003,-0.08782244,0.4738661,0.7229722,0.3163903,1.516828,1.9686344,0.55531424,1.7516271,0.5599483,1.7864745,0.7402813,-0.6249906,-0.25616166,-0.27224714,-0.28542683,0.26127225,0.24048063,0.06315483,-0.75371593,-1.4273194,0.078971416,-0.29230946,0.40641466,-0.35425726,-0.36453414,2.1062536,1.1616414,0.20975825,1.3761868,1.2320538,0.1476403,-0.022662714,-0.69063675,0.40850168,1.5591713,-0.3577055,-1.6972493,1.1871152,-1.087004,0.21934555,-0.009905189,1.7547427,-0.48218906,-0.28853497,1.1979762,-0.2899827,-0.26731968,-0.51237833,1.4774581,-2.054793,-0.60502374,0.60972476,-1.5010867,0.36752468,-1.6109668,0.54830915,-1.8426663,0.28381634,1.1733533,1.8578782,1.6688803,0.66356844,1.4588882,0.1533546,0.32746363,0.74587643,1.777742,-0.23170906,0.7277979,-0.28373855,-0.07347709,0.16482776,0.5999619,1.0514188,-1.1777295,-0.75151736,-1.6267238,-0.39657074,0.7508666,-1.2299595,0.39205062,1.1026754,-0.44086704,-0.7042179,0.7016572,-0.20502491
0.019116126,0.2037158,0.37348172,1.7197832,-0.8714106,-1.3232235,0.6544666,0.55302775,-2.232218,-1.2205528,0.592134,-0.22928168,0.27304307,0.7248337,-0.17270786,1.007461,1.9310834,-2.1802578,0.60420954,-0.7153964,-0.71611416,0.7213464,-0.19054651,-1.5877389,1.8100746,1.054013,-0.5594263,0.8808921,0.59670764,1.2216572,0.19151881,0.54799265,-0.20887181,-0.18908429,-0.3791585,0.78010637,1.6919355,0.011132568,-0.36481515,-0.0504041,0.6202828,0.39834678,-1.5963585,1.877868,-1.0084879,0.76085263,-0.09096809,0.41740668,0.7941981,-0.14202604,-0.9780512,-0.9948624,-0.82798004,-0.6226556,-0.6963251,1.0480857,-0.5095649,1.7401786,1.1229404,-0.33878005,-0.78949094,2.5009398,0.73608035,1.404817,1.0462426,0.46110654,-0.32012445,-1.0430381,2.4959557,-0.597364,-0.05767837,0.6528612,-0.27616167,0.7160646,-1.1646599,-0.014125738,1.4745567,1.1758732,1.4357696,1.1202486,-0.113104165,1.0399545,2.3072941,-0.050313786,-0.72517496,0.26533765,-0.26669642,1.9859023,1.8224264,-0.4688661,-2.0398614,-0.88789827,-0.25586233,1.1113645,0.17190173,-2.0523393,-0.8390679,-0.07737267,0.91798943,0.24190849,1.2377865,0.9061134,-2.0192444,-1.729971,-2.1443548,-0.29957664,-2.4920056,1.2681379,-0.1245509,-0.29080054,-0.4417282,0.53731155,-0.9392806,1.0901892,2.892284,-0.34705865,-0.9825046,0.033739373,-1.0150546,-0.5860222,1.0677084,-0.67847365,-1.6212192,2.079381,-0.890927,1.0164605,-2.5462694,0.5155893,-0.4092677,-0.52057475,-3.1536193,1.0594758,-0.31538796,-0.35920805,-0.99533457,2.4547176,0.7042786,-0.6487989,-1.9043269,-0.19564341
