0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
0.1992478,0.7043044,0.19646889,0.86074835,0.040922135,-0.2472093,-0.10565925,1.1843818,0.30659416,0.6730763,1.1899272,-2.3736453,0.6386925,-0.75509363,0.5548903,1.2256972,-0.45282716,0.04145634,-0.2665267,-1.2700617,-1.2055318,0.2891064,-0.16875598,0.030185014,-0.07429555,0.40338266,-0.65235174,0.21827477,-0.6683074,0.8951858,1.4418871,1.4824574,-0.40054885,-1.0620034,-0.57504845,-0.9210188,0.21516229,-3.6952395,-1.8442655,-0.61151344,-0.29020005,-1.0212982,0.5643395,-0.010818064,-0.91450566,0.25249696,0.11964673,0.068412155,-1.4466957,0.3367576,0.04229316,-0.2094566,0.425136,-0.696077,0.93380874,0.16238418,-0.07079908,0.3296764,-0.293903,-0.7130393,-0.9275344,-1.0102582,-0.9454285,-0.31848925,-0.058087878,-0.36997002,-0.9614998,-0.36421824,0.11586648,-0.35799953,0.70501125,0.14400268,-0.47888666,1.3730259,0.52967215,-0.8205873,-0.06297019,-0.5967672,-0.76686156,0.9692867,-0.2440381,-0.679865,-0.19326672,-4.504125,1.1560376,-0.9043439,0.21776631,-0.29023638,-3.554885,-0.08881605,-0.2653513,-0.21297872,0.44835246,0.43588683,-0.6000629,0.732643,0.2758168,-0.54278266,-0.088511884,1.1586839,-0.044050753,-0.33251065,-0.32285792,0.17247936,-0.24354348,-0.28813857,-1.4252534,-0.43822816,-0.28703815,-0.07036793,0.8161417,1.133773,-0.038601026,-0.28277868,1.4363,-1.0800343,0.84292966,-0.14960188,-0.86724883,-0.7593146,-2.0677085,0.72796214,-0.2524562,-1.3840898,-1.3432946,0.896117,-1.4510647,0.3442252,0.23723587,1.1786015,0.58653104,0.45635518,0.42759538,-0.5772833,-0.16461158
-1.106314,0.56424206,0.10696844,1.2397172,0.61545384,-0.92824155,-1.5228298,0.81992507,-0.734333,-0.52261835,0.017443553,-1.4156349,0.07463008,-0.72961134,0.8728032,1.424484,0.73083997,-1.0425694,-1.5018233,0.032545626,-1.2910525,0.25964266,-0.5010603,-0.3136718,0.06910923,0.0007696152,-1.6853497,-0.6192013,-1.287922,1.095257,-2.1798277,-0.45743126,-0.052797176,-0.32979906,0.70048225,-0.59445447,-0.54808027,-0.008688867,-2.4481916,-2.458021,-0.9953834,0.90735674,0.698376,-0.37253225,-0.82076234,-1.099474,-0.68485254,-0.73695743,0.7200415,0.50844854,-1.4066896,-0.12483683,0.783453,-0.6098765,0.38673395,-0.47530994,-0.4280622,-0.42091623,-0.49190685,0.15218145,-1.3516302,0.40409595,-0.56456393,-0.278548,0.3727675,-0.18188101,-0.5284984,-0.13466328,-0.459004,-0.55649215,0.73831713,-0.23802057,0.37704504,1.4023867,0.2661843,-1.6058947,0.69128287,-0.008448318,-0.37630996,0.6302128,-0.9010412,-0.8699735,0.69371355,-3.3649182,0.5656953,-0.7270733,0.60353184,-0.67358506,-2.7654538,-0.09149411,-0.24790394,0.0381217,-0.20941177,-0.4350515,-0.6294398,0.26137978,-1.1501662,1.2414892,-0.16184536,0.57058024,-0.46910718,0.38416362,1.0317664,-0.7897794,0.20644441,0.3110824,-1.6902922,1.0397282,-0.22110505,-0.3560443,1.051634,-3.7850664,1.0445143,-1.0227294,1.0585622,-1.0488967,1.2628161,0.59419733,-0.3316116,-0.5774978,-0.797136,0.67047054,0.3042786,-2.1736863,-0.47949094,-0.97814083,-0.8260895,-0.22425908,-0.15396765,-0.25846252,-2.0780747,-1.2155029,-0.032831848,0.008019447,-0.78034747
-0.52110773,-0.4250787,-0.22504835,0.16329259,-0.054047614,-0.13041726,-0.38778177,0.15256494,0.29048413,-0.81360537,2.5563042,-2.5092053,0.5300464,-1.0832686,0.023611367,1.1031017,-0.6200644,-0.28298292,-0.48725092,0.80113417,-0.9445161,0.8752726,-0.35458064,-1.4913614,0.21784547,-0.29236346,-0.36368,-0.6308378,0.7155937,-0.43485045,-1.4610175,-0.29357305,0.01760592,0.013234928,-1.4901397,-0.600595,0.07427932,-2.7939944,-1.499066,-1.5136446,-0.108376354,-0.14760438,1.0384854,-0.74770176,0.46135688,0.4877362,1.5725591,0.8736324,-0.3997626,0.035953045,-0.6094256,-1.2201592,-0.7141713,0.6939541,0.80210644,-0.40722105,-0.5826192,0.87060404,-0.13418078,-1.4655966,-1.1847067,-0.9997661,-0.677173,-0.9762281,0.6325101,-1.0157346,-0.9792061,0.42670283,0.9864298,-0.7243271,0.5067065,0.9608958,-0.22682643,-0.40931326,0.0045023263,-1.2327261,0.3637828,0.08011603,-1.1030276,0.49113083,-0.4531231,0.6496597,0.29433393,-2.9984002,-0.5493905,-1.2907475,1.3914497,-0.6593003,-3.6427565,-1.2697911,0.13247383,-0.6112775,-0.34373978,-0.65150714,-0.33325726,1.4307425,-0.065162525,0.79240286,-1.230711,0.9347997,0.5770103,-0.3767423,-1.2715564,-1.0221288,0.2855179,-0.9225132,-0.76939315,-1.06299,-0.16016647,-1.2356255,1.5244776,-1.4564525,0.90676665,-0.16104141,1.7657903,-0.9086685,0.53408456,1.1144073,-1.3815854,-1.622869,-0.9257018,0.85290354,-0.28668475,-1.2424204,-0.9136187,0.32110685,1.1616583,0.048063025,-0.14981526,0.046604883,-0.68581617,-0.4742084,-2.3226466,-0.63091946,-0.12448147
-1.0949191,-0.5298299,-1.1221172,-0.862571,0.6757531,-0.26058367,-0.8695346,0.8456864,-0.5549301,-0.18413943,0.7362939,-2.2067213,-0.86738306,-0.921623,0.6052682,1.6507896,0.4206143,0.4020724,-0.88302284,-1.060089,-1.0754398,0.47486538,-0.5970108,-0.481576,-0.95900184,-1.1849365,-0.8755586,-0.32105038,0.53899014,-0.6420587,-0.7516485,1.1243529,-0.48748228,-0.10959035,0.15735713,-0.80281925,0.4388317,-0.9621308,-1.4486091,0.09795037,-1.3005062,-0.7882094,1.304515,0.40010494,-1.3386898,0.23560919,1.7817585,0.631821,-1.0144825,-1.9937024,-0.35556,-0.93299353,-0.6336926,0.27906233,0.11101721,-0.66724145,-0.6139882,-1.5205692,-0.14513023,-0.40934786,-0.24469346,0.37987393,0.0017377734,-0.37505323,-1.085123,-0.7343863,-1.7828795,0.53635275,-0.41936776,-0.9501422,1.1484593,0.18799417,-1.3418262,-0.62795556,1.4739614,-1.0848042,1.9285076,-0.10550752,-0.89867735,-0.27547976,-0.63087785,-0.946992,0.44098654,-2.3854702,-0.15208972,0.32943898,0.6853204,1.0706114,-4.701383,-0.83652794,-0.45484126,-0.83683723,-0.6890556,-0.47817057,-1.3327816,0.7076283,0.33796102,0.3320794,-0.0029534996,1.3488207,0.09406173,-0.21838996,-0.16665283,0.25297093,-0.59803975,-1.759971,-1.1552075,0.78785986,-0.5178081,0.11004019,0.0032056049,-0.42540127,-0.987208,-0.4264131,1.2768579,-0.5583039,-0.9062129,-0.30408874,-0.5204232,0.21301498,-1.4325768,0.2796823,-0.4778105,-0.3383638,-1.0985568,-0.15214667,0.8342756,0.5080621,0.03832475,1.0421746,-0.49513504,-0.029284716,0.22616458,-0.81110597,0.83563524
0.41836068,0.20196784,0.0024199635,-1.0177954,1.3387887,-2.3905985,-0.282572,0.962214,-0.2528565,0.9315506,0.22744586,-1.4821262,1.0246937,-1.6619586,1.6088123,0.34810966,1.1137958,0.2157997,-1.229812,0.49181724,-1.7251544,0.3574678,-0.22840163,-0.27692893,1.2710487,1.0491774,-0.3912571,0.5608765,1.0885582,1.3520715,0.030530281,0.62934494,0.2577647,-1.2541385,0.4743688,-1.3203573,0.32389268,1.3419595,-0.59595746,1.213168,-0.10329318,-0.99913627,-0.020694047,-0.17604643,-1.2594217,0.56270134,1.333581,-1.2518098,-0.2536461,0.41904694,1.0178801,-0.35922116,-0.5699022,-0.6473718,0.04389596,-0.66364205,0.022009395,0.84798414,-0.16405115,-0.52543515,0.64498866,-0.49559486,0.2779166,-0.81226134,-0.65920615,-0.26777425,-1.0105951,-1.3605897,-0.19711724,-0.843131,0.3484466,-0.5310364,0.32751366,0.85354674,-0.33571824,-0.43172693,-0.86226135,-1.241951,-0.23269156,-0.11069468,-1.3988061,-0.8095861,0.55132115,-2.822258,0.4725353,1.1043768,0.80776465,0.1688396,-1.0709702,0.8635639,-2.0062304,0.25501674,-0.6928804,0.10756737,-0.13494214,0.7616618,-0.569402,-1.6608979,1.1209671,0.13704766,-0.44573727,-0.18819176,-0.2602961,0.36872977,-0.7789221,-1.2994365,-1.26375,-0.36864373,-0.42640293,-0.55961233,-0.57766736,-0.5523745,0.8230108,-0.026418447,1.1148896,-0.34290504,2.033951,0.068484396,-0.81236553,-0.026930317,-0.44446215,0.52384716,0.18515413,-0.6088316,-0.5521714,1.5114851,0.85102916,-1.915657,0.2977358,-0.18055326,0.27802762,0.25958973,-0.12969345,1.1910566,0.026847139
-0.21718603,-1.161759,-0.8975039,-1.462834,0.024524003,1.0181575,-0.7151176,-0.1950443,-0.48816702,-0.9086428,1.8407066,-2.5922332,-0.9205113,-1.0263646,-0.28025472,-0.69690007,1.399431,0.8866509,-1.3426117,-0.3017701,-1.5184247,-1.3854111,0.5510048,1.5652726,-1.5550144,-1.2763183,-1.8483386,-0.4176598,-1.4443167,-3.5786347,-0.71600276,-0.2263602,-0.8643987,-1.0406861,-0.9148015,-0.9930184,-1.0456362,0.9873389,0.0787206,-3.3831348,-0.013219327,-0.09190062,0.433197,-0.8626083,0.8716433,-2.0383549,-1.5709064,-1.298257,1.2340477,-1.0288694,-1.0098679,-0.7263744,0.23604032,-0.25324762,-2.6108217,-0.38148934,-0.71910465,-0.7163744,-1.077724,-1.224217,-2.7739437,-0.36427408,-1.50278,-0.73238784,-0.74210006,-0.62948835,-1.1043524,0.66005003,-1.5975988,-0.9051808,2.5534077,-0.30062342,-0.8631088,-1.6189648,2.1073074,-0.79893434,1.8361983,-0.19378722,-0.44282445,-0.1522344,-0.58249706,0.008599341,-1.8866535,-2.2741623,-1.7042162,-1.3551615,2.0897615,-1.0266638,-6.0932245,-0.704669,-0.46975163,-0.58244926,-0.1046408,-0.48582524,-1.2410185,0.3469484,0.4681942,-0.07971955,-2.503251,-1.05329,-1.2812469,-0.42071623,-0.75928533,-0.42225376,-1.2562526,-2.2734883,-1.2967248,-2.4121413,-0.41947433,-0.20276588,-0.10157788,-2.526456,-1.2489213,-2.2264724,0.5025462,-0.5816369,-0.804188,-0.84308183,0.91288334,-0.5722933,-1.5397507,-1.1744763,-0.54501104,-0.3649028,-0.37544036,-0.63043714,-1.047102,0.6681328,0.6870849,-0.59723276,-1.1649556,0.007950187,-0.57863003,-0.9879734,-0.4804929
-0.8521155,0.5150058,0.6136373,0.5399546,0.6310139,-0.30260065,-0.42798552,0.32944292,0.0361647,0.24168864,-0.5122168,-0.7070097,0.5035382,0.28081632,0.3757447,0.8221003,-0.7954817,-0.15363988,-0.105202675,0.74811625,-0.26123863,-0.0488535,-0.75933695,0.41348928,0.002595637,0.12646031,-1.7419536,-0.64963055,0.5038959,-0.40928715,-2.3446202,-0.38761032,0.35535493,-0.75438493,-0.36178035,-0.13754547,-0.52752817,-0.9048114,0.6374702,-0.8147714,-0.2717149,0.61098915,0.12236703,-0.33007836,-0.9109247,-0.23082131,0.35347313,-0.18184377,1.1915687,0.09278774,-0.5298461,-0.36194494,1.0058825,-0.60226256,0.7535043,0.22973874,0.111914314,0.7937501,-0.44079748,-0.2996148,-0.69154966,-0.6686729,-0.6096973,-0.7447618,0.95122296,-0.036691546,0.5756334,-0.659843,0.15963343,0.2641937,0.73368394,0.3781996,0.73763204,1.1445477,-0.7652494,0.26258045,-0.42123187,0.07441795,1.1551529,0.8078117,0.018273294,0.17097598,1.0036114,-2.1867886,0.06717822,-0.6245558,-0.12582755,-0.11122003,-2.191256,-0.32877412,-1.3003336,-0.252509,-0.8134075,-1.2992203,-0.41615182,0.65351295,-0.33181667,1.0114462,0.076135755,0.16370343,-0.08994344,0.36848128,-0.16388744,0.18022653,0.18217993,0.38186726,0.34645557,-0.10254716,0.62875193,0.5068887,0.7429576,1.3086343,0.59854794,-0.50907063,1.0166634,-0.44947782,1.5225948,-0.56602436,-1.8477042,-0.33758032,-1.6201351,0.5358412,0.29224023,-0.11556244,-1.0865426,-0.3268291,-0.31194323,-0.09677911,-0.5317491,1.0220125,0.35363817,0.21847072,0.21020949,-0.07981022,-0.40483594
-0.41677517,0.35582113,-1.3873034,0.72696936,-0.14412376,-1.973095,-0.30335093,1.0098368,-0.40856,0.22880763,0.4178434,-0.759506,-0.3170734,-0.94085467,-0.143237,-0.44456005,0.09019002,1.0488881,-0.35154802,-0.05777651,-1.6058427,1.9416888,-0.42074525,0.49325275,0.4054571,0.5835081,-0.7518783,-0.5843624,0.27356195,1.0366778,-1.3135952,1.131881,-1.6754308,0.07350074,-0.14703661,-2.8412337,0.52694213,-0.7299333,-2.2130375,-0.73200965,-0.5349785,-1.9567993,0.9303947,-0.9860512,-0.49129638,-0.22194964,0.7597961,-0.9383864,0.19973123,-0.15042141,0.46943933,-0.7735703,-0.29148102,-1.5317421,0.50000703,-0.83545136,-0.053533405,0.90416414,0.272102,-0.4465561,-1.8690786,-1.2041264,0.62735385,-0.17464101,-0.63236654,-0.31249598,-0.8360921,-1.4597157,-0.31810242,-0.4070795,1.3234634,0.40405753,-1.1692362,0.1993795,-0.9215692,-0.5565739,-1.472795,-0.11236131,-0.8738555,0.1557393,-1.4439704,-0.6606749,0.33161855,-4.115714,0.44695345,-1.3609592,-0.07889819,0.031646848,-3.3370519,-0.57134664,-0.073707104,0.027641237,-0.25514013,0.92484903,0.15120286,-0.41283846,-0.20660943,-0.47902066,0.1457754,0.88251245,-0.71932787,-0.54344934,-0.03060612,0.38036084,0.50725627,-0.25080785,-1.2368904,0.8648254,-1.3413415,-0.48671085,-0.38166654,-1.9009057,0.95641327,-0.18386646,1.8085124,-0.6640972,0.9135729,-0.59365904,-0.60699904,-0.07438834,-2.4132714,-0.1545213,-0.3083011,-1.5819083,-0.5259831,0.97594905,0.8124576,-1.8602064,1.3596739,0.82059425,-0.76243174,0.7403426,0.6177279,-0.9650364,-0.534255
0.24257228,0.2869375,-0.49414194,0.6246046,0.91183263,-0.62430096,-0.6873733,-1.3332205,-0.21793132,-0.045595974,-1.8677635,-1.4194367,0.7924765,0.18844461,1.8655427,1.906982,-0.9393405,-1.2775193,-1.2879272,0.054533005,1.0726513,0.74209625,-0.3064353,1.375206,-0.38649008,0.66670763,-1.2442849,-1.2192484,0.21093893,1.1756978,-0.5647543,-1.7560959,0.15324765,0.4433656,1.0014418,-1.1744297,0.448043,-3.030972,1.0096258,-0.63081235,-0.4647758,0.10873631,0.35998306,-1.4606282,-0.0972555,-1.4961035,1.2742063,-0.19328468,-0.5423225,0.47812587,-1.0563331,-0.37773272,0.78227973,0.71005416,0.7375403,0.0005892217,-0.8288955,-0.7125633,-1.7642804,-1.8614402,-1.2912015,-0.85331374,-0.8208972,-0.035843402,0.48658985,0.46721974,0.12051988,-0.10399318,-0.86591315,-1.4788148,-0.04443744,-0.7257595,0.1839154,1.4997873,-0.7057587,0.9414267,-0.19846064,-2.0440235,0.34917375,-0.33148196,-1.3127553,-0.44336417,-0.15355125,-2.3411615,0.6233707,0.16495116,1.1778467,0.5426744,-2.6311116,-1.8513223,-0.2714104,-1.1055424,-0.48550493,-0.13162751,-0.36599445,-1.7396374,-0.34884572,-1.7392784,0.70919394,0.15135033,-1.1492486,0.39394718,0.071585774,-1.3689771,0.64458525,-0.40133607,-0.98078996,1.5555794,-0.1561333,0.41302156,0.42919347,-1.5843616,-0.7593049,-0.15410107,1.4505546,-0.21493664,1.0241845,-0.32540596,-0.7790321,-1.2500259,-1.0571858,-0.40114546,1.4115505,-0.34648174,0.68424463,-1.0530231,0.77283597,1.5236886,-0.04693406,0.3806861,-0.8816149,0.8431816,0.121147126,-0.21553615,0.13685173
-0.39469475,0.007993184,0.5562491,1.0816004,0.20292473,0.16354488,-0.47410995,0.31530422,-0.20495129,1.0860093,-0.8996723,-1.5230882,0.29631582,0.12420732,0.3861081,1.2116548,1.0716833,0.05258122,-0.5711274,0.19416928,1.0763203,-0.20223387,-0.696422,-1.8390968,0.818832,-0.81048626,-1.5409458,-0.94658375,-0.5706831,0.20256886,-2.547995,-0.013511971,0.17028227,1.738565,0.95251906,0.35141194,-0.16277945,-1.1462901,-1.5157448,-2.6106336,-0.2455452,0.21228875,0.22744364,-0.40860426,0.10704746,0.64795053,0.2587725,-1.2026286,0.19255939,0.522175,1.348418,-0.43064535,1.2007074,0.53543454,-0.7230331,-0.8483927,-0.12781918,-0.37141612,0.6776706,-1.0305321,-1.1756183,0.7972469,0.75142556,-0.32485992,0.58527464,-0.7343484,0.03506279,-0.048800528,-0.19668266,0.14818609,0.7395947,-0.7690183,-0.39231628,1.5889722,0.010909945,-1.4785272,1.2776344,0.8406285,0.22505787,0.15478504,-1.6682076,0.27032483,0.12965369,-1.7990668,0.4687978,0.024816379,0.15544617,0.23598827,-2.294415,-1.2519809,-0.43406856,1.0467143,-0.17756224,-0.8835548,-0.4563704,0.6588466,-0.8731417,-0.38722172,-0.24907827,-0.035153568,-1.2380052,0.557039,-0.4695768,0.011642732,-0.8505722,-0.97367406,-0.523038,0.6028661,-1.5423346,0.35604414,1.3814777,0.7360168,0.50831205,-0.33003622,0.27462226,-0.3164413,1.5048883,-0.56120706,-1.4195154,0.39276195,-0.3287828,0.30000392,-0.09008032,0.17917036,-0.29620913,-1.1117816,-0.68264174,0.4801095,-0.029651068,-0.6710706,0.073827125,-0.15552461,-1.0802805,0.3832509,0.42733023
