0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.09061731229722288,-0.0036233139002936655,0.008773577221428097,0.05390784013408237,0.019849880421011726,0.004410268301655086,-0.0018460241635499834,0.03843053753916366,0.01128086575377535,-0.02500090428725039,-0.007809105453822939,-0.005297508546289653,0.006203823423577869,0.01194486977542044,-0.010127119972355636,-0.003393645013954684,0.017664488486044405,0.0014250120991282297,0.0021958819988466445,0.0022028586112688466,-0.010944891406760212,-0.002537764295657811,-0.01155023808843853,-0.004378136824465346,-0.004052217086506867,-0.003276040449594668,0.012631361064256622,-0.00032627931797350566,0.005978301885168251,0.004419637627500789
0.09041846306474732,0.028638159383145935,-0.10836840271313403,0.07929634659989253,-0.0019004823331613067,0.0025532532327428993,-0.009389293116404305,0.011008145613632121,-0.04171660688493242,0.00721521265668971,-0.021976044966550097,-0.0024359242634419964,0.025181068694454654,0.011416634672702878,-0.010386101781305987,0.00596960685361916,-0.0016366691869730988,0.0051871209872171855,0.015177062069960667,0.0007472117899327626,-0.002636370565160513,0.002208138382694366,-0.012875208614450094,-0.0007164168714411296,0.0031132414163496445,0.005487206313711085,-0.0006508314292970534,0.002624362778917886,0.000371656618067405,0.0029231727567785594
-0.18700860690151055,0.04496613123895817,-0.03901331274103456,0.0022975518897276484,-0.005477363516347386,-0.025481023583724522,-0.02675120898586316,0.020132161942271163,-0.019840032498661498,-0.005416194057335218,-0.0006889666884157824,0.006811405665057299,0.013089846736859303,-0.0028132031637058013,-0.002622009595575887,-0.003691825451134752,-0.00727348826916201,-0.007645816635391944,-0.004984630242746526,0.0039232721798421,-0.0022147444485069215,0.010597073923338167,0.006892958640948898,-0.0028602382931866505,0.003835301282971142,-0.009756154354808365,-0.0004939272874791782,-0.0033827028356642154,0.011454122873325447,-0.0004065705022217948
-0.06938363153371493,-0.12262306631830325,0.06426943488345971,-0.014326441855010254,-0.03555521235334182,0.007112209075844646,-0.000468744441536951,-0.009719706785382445,-0.013477306816857649,0.00796903243044099,0.015166986905725934,-0.014828535902918884,0.019371854153817317,-0.00557498748559146,-0.007005788326863574,-0.013531525742378033,0.004499322743343917,0.001705338628844662,0.0011042220119981759,0.0018289328323830441,0.0012438370260394564,-0.0021381770894181966,-0.006279481685917609,0.003543803637026584,0.002207790698476046,-0.0050272790005983095,-0.00041516737967836403,0.003949595755791293,0.0045792212269242134,0.001428624438754549
0.430221268624202,0.08145977819593979,0.008105527168652885,-0.01997713196918812,0.05109503940320052,0.038242426216850776,0.0029632728964062516,-0.022004837623710846,-0.013689034894588439,0.0022615818898601325,0.0032402945383182865,-0.0021184257130224624,-0.017600292692356318,0.005023983433475826,-0.011626510909922004,-0.01229274389955994,0.006503836654510135,-0.0032714713924790442,-1.2749189128328829e-05,-0.005462481512771595,-0.000997245013141792,0.006241807404434683,0.003749289498427079,-0.004417718808347531,0.005944098172443063,-0.0055095273786929235,0.009909356344562735,0.0035864733485512904,0.011088865787486753,0.0003097302550013563
-0.19451310844806394,0.0444590289082058,-0.03115895609154571,-0.0022235267299335767,0.0038953728103638067,-0.030796856973194554,-0.007333778696193608,-0.027258974099690504,5.8994548293463045e-05,-0.005235882770424675,0.0014613040740693607,0.002884490369870154,0.007161238190459537,0.0017561306917567615,-0.019002686394892075,0.001910781177632773,0.0045725710207424365,0.0034908746373775034,0.003647735838122023,0.00235066596063211,0.008718526864385227,0.006217791312237145,-0.002746722769299456,0.0006872469790704189,0.009475501125529218,-0.003970236678709553,-0.0011965190693041733,0.002057375656126655,-0.0065196511797222904,-0.006359657696502227
0.29712844578769154,-0.018502957537595417,-0.07991946863761164,0.001379824588178078,0.004507387753908431,0.00951345325058142,0.02238767346050666,0.007042969978825615,-0.007311388223944196,0.01925614530417567,0.011031589099859473,-0.0026085033228121592,-0.009333860212275486,-0.003519323734799936,-0.010282102626605083,0.006448678469797814,-0.012454641528367233,-0.0009202301773692901,-0.008002444169463802,-0.0032751066993006238,-0.0019364773047925363,-0.0014201730379177864,0.011212020944956883,-0.001177344836106485,0.00010619784852983543,0.00674052889450336,0.003169771903466317,-0.001088461472564856,0.0014458941289596072,-0.004546066468219903
-0.1991495362136719,-0.026072322573945882,0.02574408766965045,-0.040490801143614225,-0.01748731735141712,0.03984612543361276,0.0045788491344401355,-0.01038349721862471,-0.0025721193497280923,0.006045426383243717,0.0005668908771739887,-0.006493334136671415,-0.011228808766882923,0.008150941458998476,0.0062391194697510805,0.006333068219130324,-0.0006123439623004317,0.0017993264997063633,0.009417538281744353,0.00975766890857331,-0.0036151653526763725,0.004639543047731053,-0.0034168283254143866,0.00259388233459712,0.003690323000947055,-0.0023631252045337946,-0.004393901012772601,-0.0035868459002975353,-0.000540320668662469,-0.0011422866580970063
-0.22579331526018137,0.011286011593073181,0.00663204399383137,-0.039372879234970466,-0.0016407224160161543,0.026217927402240028,0.00557830032487603,0.00030680976028320836,0.006474490170043789,0.003654182070112408,0.011385846177919264,-0.00043931184719222583,-0.0074745484087895015,0.0035074942522692163,0.0002172383184830309,-0.0033930304784226054,-0.006063299011587223,-0.005550183922718482,0.00962794222342139,-0.0022494475687639547,-0.00412681853134823,-0.00397875313062366,-0.003895520998776868,-0.00357600282053294,0.0011565076760720952,0.0014270014909489777,-0.011193845697949484,0.004671678072188305,0.0034314804965279166,0.0037056747704758307
0.26757409196857657,-0.06115356362101237,0.07812355992315136,-0.008363171662198068,-0.0497182193230573,-0.010945606815552383,-0.009741378749582304,-0.030966779607512103,-0.0011787106983795947,0.010193168757159417,0.011179439420686587,0.02469711735846519,-0.0022958859755556928,0.026503884523394878,-0.013692960399692403,0.009528256601756444,-0.006087898516312289,-0.0013073426793903512,0.008169152811066284,-0.007996095360351473,-0.016383000192756642,0.005760051500468062,0.00612812951119834,-0.003609469536267985,-0.009944247894434233,-0.009898669846449732,0.00976840282222341,-0.0009728554926915759,-0.0003079101659579763,-0.006736682158073572
