0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.03950349412425346,-0.040902253122478506,0.05462008103852707,-0.011557721284224963,0.00944673052064659,0.025064832660419027,-0.025897235939101985,-0.029110895275872083,-0.001673027545714756,-0.002937171987172786,0.018090804082365627,0.0011266436649369955,0.014502907882319203,-0.012362677795458707,-0.01568532563017155,0.006391461945377231,-0.001754652166791604,-0.000659902983184564,0.0261123869637134,-0.0005702235855658018,0.009423733418408823,-0.002948986542362278,-0.01817472226084881,-0.00642832480807915,0.013047969555230432,0.00016407795806396496,-0.0009751291061865655,0.004360734839402392,-0.005479837512415626,0.0006391783871618558,-0.009537262657179486,0.0006985710060892483,0.008736606802277584,-0.0017492772883832958,0.0034120490528169903,0.007197818559200554,-0.003954218240224552,0.010532893906011415,0.01086793804995347,0.0010306725021543256
0.19848546056159244,-0.015967338090221755,-0.009034840349121836,0.02395260495862955,0.01145282803724829,0.022687353455613714,-0.030459206176686165,-0.01109791946177165,-0.006897298548412026,-0.025623629223355687,0.01443759086301562,-0.013222782771409359,0.0004867574117671071,-0.00752916977802623,-0.01667936344457328,-0.007736446303235275,0.02108334208173914,-0.0022050610226236472,-0.014921838222446655,0.01198900061034746,-0.014724491442580288,0.004201332726315487,-0.0027979392387615393,0.004943431339776755,0.0011325261820291047,0.003084142183773243,-0.0010519985004812961,0.0021858689576907627,-0.004332808123818917,-0.0011835981822909951,0.010283989967559649,-0.005146348147002618,0.013237644767748805,-0.0037630441347778006,0.0054822350204485415,0.002753116864617713,0.011682038845160968,-0.007134037272371665,-0.005719177803033547,0.0025032505129114206
0.029713549676058576,-0.03922055728897285,0.0054003088308577155,0.06571431812619141,0.013725872464325545,0.002326460330895944,-0.019198506988687258,-0.0021971118022704986,0.0012821268650941382,0.004053383007722074,-0.013061840281228709,-0.00832411303473726,0.011163555110188047,-0.02247732913585107,0.01666208712561806,-0.01135069013809424,0.005452391400908617,0.011526165834380549,0.015479652375248017,-0.0003491641681168592,-0.002665043839511468,0.0014666776198372386,-0.0023709888888150885,-0.010157926307833546,0.0020171194840733035,0.008930416678282158,-0.0035536280892911228,-0.010074882883797482,0.0026860287458787047,0.00748568072731108,0.0071622762071137675,0.004278332441826737,-0.0017812557451212753,0.0028894303602671006,-0.01498019001121023,-0.0030924261086464023,-0.003370493360993069,-0.009759426106452746,0.0028072080077517314,-0.006038337074415244
-0.13187194010224176,-0.014199034247308777,0.02210741619998054,-0.0020204176242077415,0.005723510950958062,-0.001410465549021411,0.029076041628199736,-0.01570602777929229,0.010216696512682678,0.023188803107490857,0.0029201970679478086,-0.005015931160471231,-0.0023338346696854637,0.0036825089333088565,0.000952945939040227,0.006527671577812969,0.016721417565323946,-0.015246879584983605,0.0008191331939913034,0.016715665508462027,0.006236789064338258,-0.0014685039109702445,-0.0010506986264344406,0.0023873903169521677,0.002588960505096798,0.005735978097502038,-0.00416643889263162,0.002421235156458464,0.003613121774533917,-0.01022001761810933,0.0031275570824982513,0.0024893971475147083,-0.002829119445182468,-0.002283097621123983,-0.005795271194199828,-0.0026744629217046014,0.005176114144820339,0.003175851628422247,0.0029581785307067824,-0.0015070569457587561
0.3431039340632759,0.05015867013551919,-0.02929339124902249,-0.022093117182355567,0.007019513565008654,-0.046608619393816254,-0.02042804544594654,-0.00309534205929788,0.0035052956864269134,0.004475454559889136,0.0010324909311488235,-0.006902131522241872,-0.0001406478633058293,-0.016380584444137272,-0.0031841241374816246,0.016440675152424165,0.0017191535302469021,0.0010286647614984573,-0.006178077523289631,0.022426110698555823,0.007583350065809282,-0.004498850853141178,-0.00040285892081272986,-6.0762982057466474e-05,0.0024924427180106744,0.0067344955694760246,0.007234807725601129,-0.0046808279621320115,-0.007473445950958749,-0.003004805025274678,0.005140588605633193,-0.0020401124237396126,0.007332810972736484,-0.009636486692301762,-0.00048505334913453833,0.0036979509686293436,-0.006502093197645821,0.0002854062766715003,-0.007356957174451534,-0.004648447193302802
-0.10397182513338735,-0.04986310134758045,-0.0098094857674326,-0.030077117144782835,0.005039428038076884,-0.01794575309718387,0.017270866837154366,0.006753596488805058,0.021285565180440853,-0.024020704612559764,0.011081680229407422,0.0018713140738313638,0.014120477478999695,-0.005441592909509474,-0.007233674916318823,-0.00363851843877042,0.0008871070444654276,0.00753103381506858,-0.0004678446747748028,0.008905409110531106,-0.008662196893497572,0.009230729505594767,0.0008932200032808564,-0.0007452001662822342,-0.008901359555760057,0.005880596461448285,-0.0013985329275443606,0.004796080375919006,0.011948324378932236,0.003678691661987997,-0.003066622263358856,0.007278738430724358,-0.003677954397510388,-0.007335076109758537,-0.0040777935842915575,-0.005778874323343283,0.011978795074846036,-0.0001632172554716161,0.0007721501453289652,0.0005095260602365863
0.1360853361714518,-0.01638743966167718,-0.012983941043913679,0.00879452657772153,-0.030078535044761157,-0.00202465625156122,0.009298917226277053,-0.006312860575567049,0.016536113708106082,-0.002500091398119275,0.0026304715404008123,0.00794113962949187,-0.03481546165136018,-0.014624134257402575,0.014097220894298032,0.020549001456503926,0.0014671681763735046,0.01080428693379637,-0.013902105962400347,-0.0045939052382433405,0.001476727132037235,-0.008214636882534257,0.008102076158416337,0.011291396846736173,0.007452519846861544,-0.006170740594481681,-0.010323288182270204,0.005918581986253322,0.006243514687623563,-0.0034695643931106947,-0.0002750342565118964,-0.007337406007739124,0.007504676515505603,-0.0011731045453301722,8.786188912119531e-05,-0.008512860615189912,0.006760731491084589,0.014208115243671328,-0.010215284103390461,0.00019000821770770684
-0.2335215950974021,0.053555376309488006,-0.01313534571643561,0.00627419304169101,-0.022005154804062108,0.006098162035008397,0.002256273026417234,-0.0025220504729060495,-0.004960605594800536,-0.004873868623170355,0.003980823881583049,-0.000326706761990145,-0.0004056748584553486,-0.002015121304892105,-0.0025812501817419685,-0.0020954661595332298,-0.00016095375106414962,0.00309648056309193,0.0007254998831741373,0.0011019960308984787,0.003111527575364303,0.004469797707423188,-0.0021134524989244673,-0.002893587049323719,-0.003926832888293685,-0.0032126856356515694,0.0010945709738580034,0.0009516432933538395,0.0036006166830836943,0.004107159722534862,-0.001253990141922009,-0.0034334403703135345,0.0018983636128239397,0.001026494007164658,0.0007760515971601431,0.0026560107681086118,0.0003470661091879963,0.0017015718005645435,-0.0014510696065661909,-0.0006250170243041981
-0.23194887154964405,0.05212309558256242,-0.007492698496498493,0.005817512919112966,-0.018330865554928234,0.009021877404718534,0.0067208908534299484,-0.0036417001166665426,-0.0072589138721187284,0.0021368415408097056,-0.003583514213810562,-0.007855310940949243,-0.0014915463152993214,-0.004679318694573891,0.00424284399675465,-0.00037316002167638284,-0.0029375620354602067,-0.0039016239076515623,0.00020987229967507555,0.0054660278039208345,0.002045528632887334,0.006092561229965775,-0.001635312280273119,0.0028668377468412214,-0.0004097509671109193,-0.00037280525734439127,-0.003610276891899219,-0.0022653768916993597,-0.005436080879186948,0.00347617764051859,-0.002030212421593919,-0.003204677846283471,0.0017428398419215042,-0.003098208226378723,-0.0007290678202206205,0.0035217348450613875,0.002783094727253355,0.0019306952632320209,0.0008420038920719208,-0.001306866459825579
0.33325230693936364,0.053228615812990064,0.003569652667823179,-0.04848716975777829,-0.009419087823367978,-0.01919088057421171,0.024966864937413763,0.02032154426860216,0.019180686748845068,-0.015364045302623757,0.015960728265947875,0.009731924106465744,-0.01844014737607595,-0.021663280190066476,0.008555026476503066,0.007973296007800383,0.015081389335486844,0.00011491274050507917,0.005369593271127518,0.006022462593731092,0.011139040438766453,-0.003912833048439395,-0.007546469117077522,0.003029861928560531,0.0074832817432153335,0.000699140124139086,0.0015005403218222217,-0.00497277796925486,0.0030057087197844857,-0.0055762180112468905,0.00956411516573308,0.00025681278314293617,-0.006699875614651582,0.016043321351418737,0.0014842781511028827,0.006908398949006901,0.0010668339008851433,-0.00024680739619947593,0.0052010535653222055,-0.0035186925088161692
