0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
2.9060101775953076,0.8384624260951091,1.578697753091225,0.07690718892958563,0.793619215233792,-0.04834130714336383,-0.033468763438786145,-0.12905804315149852,0.24110998253991772,0.22123866113210494,0.13333050123263118,0.0968093312944398,0.07389016275773182,0.111977609803223,0.061382404585537946,-0.43389666499444535,-0.20694863403442829,0.3951612976077487,-0.3197411584016829,-0.4290747537331662,0.05780719118177276,-0.10068653573142508,-0.3358380987206176,-0.16235946491745587,0.09783673903570514,-0.10474982114102024,-0.03735240113776801,-0.08950848910905501,0.19190820575807102,0.17661425823509497,0.0599043984927489,-0.2748583555837937,0.054441030054768594,0.007549523703739773,0.15243806773675958,-0.2517502965019495,-0.10550566816963652,-0.02959445049312882,0.036841484610839574,0.18454086531446934,-0.19277699238109697,0.05047904795081683,0.06606893325657281,0.0880689483322224,-0.07744636166869981,0.057768954535715004,0.03229098943135566,0.060108784738246296,0.02572504258343969,0.2354227838196125,-0.009983796544806032,0.06161449638220236,0.06592437951792626
1.219928540713171,-0.02121881970559206,0.6013487733995552,-0.17430418322035765,-0.007176382778443231,-0.17223230475842694,0.5833823500146444,-0.29789784791382456,-0.16808267179366443,0.4576055315726003,0.44679596453606535,-0.1896014219338828,0.13182665904285448,-0.4787619876599142,-0.0630502274341331,0.15263672789774282,0.01754781848387057,-0.09247314285114311,-0.09858392157818698,-0.0650779482675751,-0.03358850923784422,0.20061955957107938,-0.15433549538556995,-0.12794663420139432,-0.17822114712855236,0.27886991159881147,0.05988111548020156,0.07144593331804491,0.03771501464941878,-0.11881482861559392,0.04408299790984917,0.046866245127089555,0.10976954791960158,0.28472556233834506,0.035045587455772215,0.10520628783800334,0.0832028924909735,0.1349483933695151,-0.06065509724468249,0.02590433269858305,0.08165340287738239,-0.11348191646241303,-0.031977281966838966,0.027078627957508004,-0.0018014351512074633,0.07064587559987362,-0.08445908056754968,-0.013242263460481454,-0.06102796119577073,0.0076132286424519,-0.07851353688234833,0.06008671351256975,-0.1103823637347923
-5.226546688759169,0.7628148765477246,-0.5000487291984744,0.024391934019061822,-0.1346727094875244,3.846586242019688e-05,-0.08979259970233035,-0.003758485760026398,-0.0089310911349554,0.1811766566338691,-0.060083360095988615,-0.06803378302943236,0.052069255836049606,-0.059843728989376496,-0.04913120030125071,-0.10583838991062305,0.043028563043714975,0.09715759849003722,0.012248838373838146,-0.02017566115871238,0.13863490781099191,0.005981554751939566,-0.012866987811192375,-0.0945706766732249,0.07406903560404716,0.023374665531661648,0.024233205638875883,-0.07274476925569606,-0.002935913459590274,0.043028533697882725,-0.0002148803912639686,-0.09286207774872421,-0.05515701975050544,-0.048838193508688184,-0.060069643159613925,-0.02018533032340109,-0.05546423888706634,-0.08045401677397433,0.00850072230245072,-0.07474417582399476,0.06281343203756742,-0.0677012679751271,0.08279865503841817,-0.033941896060465625,-0.014861850672061768,0.028498923872824725,0.07659138908929575,-0.06232275191284595,0.026509517630368212,-0.0077734909017371035,0.015807068170860708,0.011533260132923311,-0.02262528903344948
-4.812787043422151,0.10854325809561086,-0.02903476243766646,-0.030991493165912844,-0.047032119533659725,0.09059445681455217,-0.2545362888826363,0.09990331653490635,0.11282471830483068,0.1221428523895673,0.010544144939337753,0.26872743312281727,0.06508756357804388,-0.07558034504047355,-0.011216320312456344,0.13038133708913863,-0.04996106164478003,-0.0838191383996353,-0.18099604392743499,0.14186706099268598,-0.1034436989519524,-0.09048863863357379,0.057205284936045785,0.1592178662224466,0.057360097089847024,-0.12585070371566082,0.1050227193481396,-0.049026108033226996,-0.08578801738463421,-0.05535586907948341,-0.23395823549652256,0.027162214392834613,0.0598247234331051,0.05626923197757611,-0.023902344596307433,0.0713090499363361,0.09767654785111084,0.07894243219912571,0.04035756182696587,0.003970217551364563,-0.13138045200884554,0.12382455388148643,-0.005574562372413702,-0.0674916151378984,-0.01786684279635073,0.1388697502711776,0.025386510244061414,-0.03573014204320894,0.0422281421808461,0.008630534032101327,0.017567462353233216,0.0015635059251514478,-0.05635445403140741
-5.662550768411362,0.4882645736615196,-0.3006162898866815,-0.15276068944294796,0.11170858125892973,-0.16354919885689556,-0.1499992459039395,0.14441906352639186,-0.06885834192409779,0.18230936670975706,-0.08964999678400368,0.21976158052575592,0.03465572975414301,0.168021942147923,-0.12225653388805037,0.05083456071940968,-0.18372671371190694,0.07399323770980407,-0.02111079175968792,0.030081804597628083,0.03738334418386187,-0.039432306394351774,-0.020118360786195957,-0.019125513547893692,0.11151111398120811,0.007688762850355585,0.007549711442736842,-0.013426538998531641,-0.11879171151712903,-0.020968091667060044,-0.03151178620607109,0.09848757313116147,0.06198306845135764,-0.0031912164266314014,-0.010732755295677854,-0.11409409306058425,-0.025497717278792537,8.177746946078734e-05,-0.04665596379682299,-0.02225431245947746,0.06000916484203309,0.07744790564160987,0.018802079162665374,0.056719033264982135,0.0281677370206042,0.037203059937388365,0.02204134503522192,-0.07922006929604392,-0.09825885372307763,0.04373622592300067,-0.0049109905751809685,0.09609316455234773,0.037733488529717266
0.024383009060732482,-1.1623148870853275,0.25774759504773664,-0.14835916362609225,-0.2926889465802347,-0.0444218484487269,0.10632361652192181,-0.45820323485843123,-0.20393819479090394,0.5283091516793174,0.1694774642168725,-0.18235302076743717,-0.09367968657077705,0.41400083005421057,-0.11361397423751943,-0.06817633380952114,0.13259126945327318,-0.1503642928107155,-0.02905243817844767,-0.14480001411527837,-0.03780302137500359,0.1588179621913664,-0.08929840485656135,-0.04583318260922594,-0.16000210404042456,0.035148681275079176,-0.11469415990012422,-0.035185425290481624,0.030991423371775153,0.01734581408608977,-0.0301063953080251,0.08656618755571974,-0.009169596141623545,0.21319771072682414,0.16615366410096172,0.046091914915312025,-0.043637968472342026,0.09681142001513161,0.08363624119019754,-0.03679247627864978,0.1000560921429163,-0.002086462715212559,0.086143962344478,0.06821399417901419,-0.18090148465350803,0.009336575655804216,-0.05159923829168885,0.13749836291930936,-0.048049516700102025,-0.04572491755130322,0.03952521518139771,0.047178109285649396,-0.055945935601125305
-2.90186569069859,-0.3908808710206032,0.5727012861439009,0.16302113093428877,-0.16853485911331004,-0.40173601073767634,-0.2992540046782948,0.0650683761581263,-0.23051842040806383,-0.2610508492721655,-0.037454663992477176,0.25386429796432497,-0.17250717646257605,0.1323415475005469,0.12610306944145466,0.1480907323605776,0.3153121011343035,-0.015862324799283515,0.315651135766708,-0.04001108674989636,-0.06555203285544581,-0.04971197433862326,-0.18214619938907853,-0.020136640915528102,0.07692218772576845,-0.05211196033044987,-0.003591278757830201,-0.050791066781788595,-0.12931513382867182,-0.04209850578543699,0.0749658158861053,0.00933325345825304,0.01743668295860008,-0.026538951335261848,-0.09602947787329656,-0.0048191497784260216,0.012318969203330412,-0.013259182715950025,-0.06464260522551253,-0.105047626551274,-0.0642812020111083,-0.15938394254151245,0.03804332527090262,0.10021072513286054,0.02976083788726272,0.07044056617625248,0.13040936031260628,-0.008750910920737454,0.08382594183290924,0.04110002436614974,0.03203554112835063,-0.053183369122492254,-0.05025769385592826
1.9257918534786376,0.331896032671649,-0.36406774466405606,0.6277577658542085,-0.3294177972370239,-0.1367936738661963,0.3512139349123013,-0.11054194384254602,0.2141669644370508,0.38397215337586066,-0.03246985687158865,0.29047495464434286,-0.5907831228601194,0.34081284423306735,0.16660768406235701,0.11935504772733506,0.05553571584658676,0.07575956063616282,-0.07827839226576878,0.26789193842226655,-0.08517798344192108,0.25696516748768305,0.12411650507200864,0.14549747493075457,-0.2895545264607901,-0.12661614327560375,0.008175481709881091,0.019849544861954074,-0.31578266775359815,-0.08632615794633726,0.08333038590633517,-0.08419241125699542,0.18603789134384494,0.18352029521303648,0.1893108444394579,-0.16006427442588672,0.1988222781116706,-0.01187989324209028,-0.08138355931232415,0.08020771564771881,-0.12657837791812754,-0.11945685759229284,-0.1061262446343905,-0.20890905947923866,0.0397263127442848,-0.05269693844533079,0.06421691740960328,-0.053801923647202356,-0.10511808543965814,-0.007923849728690946,-0.03589828512321629,-0.24107444027866795,-0.04388974377765755
-2.3792177435557305,-0.7404408285434392,0.7197272805170674,-0.11309288239387584,-0.342366476083578,0.7640253423454679,-0.14895048003832054,-0.176652680250615,-0.3664335639609753,-0.2613085143010567,0.19010719080777488,-0.12532369705382568,-0.2221658328536621,0.07118373134376739,0.23107514515787406,0.12619910306354745,0.11155198087128637,-0.1383955158654081,-0.12460357735207381,-0.12997819888257978,-0.005708042196517058,0.006767865030687041,-0.005056831872852907,0.009271088107529914,-0.001049443853178161,0.16253017503567704,-0.21397375993724288,-0.09418634586529982,-0.1500175933809921,-0.1338464358521081,0.012636562804304969,-0.11719314382440156,0.01505221962902704,-0.11530426368212192,-0.02536442001044867,-0.0801833904114917,0.03070140972939327,-0.0782245193431907,-0.04882786940091795,0.031258546260172174,-0.11239778983833296,-0.08861190776291848,0.12761820989608286,0.0478361882284104,-0.05831421186229874,-0.1250995578300635,0.008962532081125699,-0.09391639188276947,0.08934351960738734,-0.03565381142632672,0.04777467572640097,0.20181609103197665,-0.021534520306462135
-1.0855134418768089,-0.6829451425721876,0.49826795420999787,-0.25230559748634546,-0.2698702483628609,-0.31644131278361876,0.4547132194831618,0.0019798765996522174,0.2581549254786733,0.4052693345661627,-0.16695035265853256,0.04601755879431062,-0.17982130045820963,-0.029949336096516097,0.23608729716199112,-0.12402153103433443,0.23782150079378592,-0.20948515925609706,0.1812019860832993,-0.09792481688525181,0.1412713643337002,0.04587431643162846,0.008386735420694498,0.1268958884698595,0.052416837249983715,0.10403362983094892,0.021897836012881332,0.11672895821481255,-0.02326638387719895,-0.28431642673726204,-0.21797123794197698,0.05777780276589974,0.1127065960199669,0.09970504919912251,0.05769851038373796,-0.06938628899077641,-0.023175275461791565,0.03730521542832155,-0.019251253021253946,0.0007848141954338474,0.13617028463913897,0.0117056512187287,0.09106604530067021,0.022808271430147527,0.04130073496924782,0.030331588301935195,-0.014920699749088722,-0.040080833039611824,0.023208309137312522,0.06990752170104907,-0.05658878649952403,0.014704495789083944,-0.02864212751293628
