0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.48985177,3.5915375,0.3915659,1.7714069,-0.92751825,0.81424695,2.9858372,1.7330664,0.32134652,1.0834454,1.9199036,1.3006208,-0.554524,1.4453282,0.49888065,0.83503777,-0.9734595,2.4236994,-0.2110618,2.1682737,2.5453525,2.0064063,2.9693472,0.18198314,0.75138485,1.7683467,0.21337396,1.2083049,0.5173141,3.00661,1.8614721,-1.0546961,1.0629284,0.15179217,2.832908,0.21450377,0.3774031,-0.42118743,0.52590907,0.7857889,1.6208266,-0.6603974,1.0631496,0.7509474,-0.09733495,0.5615259,2.339535,3.282371,1.3492532,2.5004718,1.470241,1.469721,1.3286816,2.4478793,0.31009912,2.3616543,1.3127761,1.9417585,2.4965296,0.84182817,1.1225882,1.0410028,1.5128604,0.099241205,0.09595697,1.4984474,0.099982105,1.8757132,0.48592463,1.8004465,0.6285558,0.39914334,-1.2645359,1.3701282,2.35367,-0.64099884,0.2755709,0.7065822,2.8694196,2.576077,0.12053682,1.3534431,-0.61703247,-0.7660778,0.95079553,0.39547467,0.28400552,2.651637,1.892311,0.48904192,0.596117,1.114471,2.2788682,1.4887373,0.45038524,1.2205006,2.4363437,1.4898548,0.70375365,2.2105157,-0.23159805,1.2970462,0.96677345,1.4834797,-0.4849494,1.9175179,1.5571008,1.4232867,1.5209874,1.0800257,0.0012372863,1.39326,0.24173513,2.9250965,1.0491837,0.49465418,1.1071877,0.89481604,1.8737063,-0.08874053,1.746654,2.091141,1.8889365,1.7486845,-0.0037383381,2.2631903,-1.6353806,1.8292133,-2.6961102,2.6737697,1.0357008,2.870305,1.3791528,-1.3836858,2.07547,1.6516478,1.121816,0.7897514,1.299945,2.2695177
0.64039713,1.3018281,1.7611161,1.8184996,-0.9681386,1.7149127,2.7639709,0.8355082,1.822838,-0.42123044,1.6195992,1.6622003,1.3765101,0.4666364,-0.10469961,1.5680245,0.80107796,1.0232599,2.4637587,1.1479429,3.1807015,3.3313854,0.26076463,-0.4941182,1.1522951,0.7086689,0.3173061,0.82503563,4.6083174,0.7870631,0.28787082,-3.3299823,0.61976933,3.405251,0.87402356,0.28758645,0.9787193,-0.86508155,0.47354144,2.3172815,1.2548643,-1.2302605,1.3634076,0.51279974,1.2403653,0.4974241,0.66968846,1.8819239,-1.3298084,0.03608316,-0.7091774,0.5283035,1.3494483,0.09724374,1.0328236,2.2239902,0.56963867,2.1913347,1.278743,0.4561919,0.6266087,0.26395187,2.7119462,0.046793036,2.222537,1.7716849,0.57097495,0.87287337,0.49372295,0.60296875,-0.094666384,-2.7202988,-0.011850394,0.95341486,0.35747734,0.11323649,0.073337846,1.9581074,1.0603026,1.0274177,1.738335,1.6257174,1.9286511,-0.91293013,1.8134112,2.846354,0.36510625,3.423962,0.6508401,1.6748321,-0.21124901,3.6373353,1.6188492,0.19920659,0.68358296,0.3911171,1.6106784,2.1100798,1.7828914,2.4062784,-0.7704068,1.7264562,2.800362,2.3222492,-2.0784495,1.5996021,1.262796,2.2143474,0.3246175,2.53542,-2.5347872,0.46435195,0.14853413,2.143726,1.1290913,2.033091,3.024667,2.3249962,1.2387732,1.6406463,2.417074,1.7109177,2.122708,0.29574773,-0.65855545,1.2313428,0.43662316,0.53050834,-0.7242898,1.7625942,2.205983,0.32193068,0.97499907,-1.2116946,1.2078818,3.10209,2.539581,1.2024217,0.891754,2.0011241
1.7890507,1.8326187,0.906661,-0.25449854,-0.71878505,1.1147364,2.3619995,1.1344954,2.4385448,-0.36179268,0.9976913,0.72181624,1.0118833,2.0685248,0.8665782,2.66347,-0.94727653,1.3259172,0.1599105,2.880813,2.603092,3.051367,3.3893604,-1.413284,-1.3865099,2.2836766,0.5814616,1.0852901,1.393448,2.1661797,2.3656166,-0.33251247,1.7786554,0.7963594,3.1389492,1.278497,-0.19195724,-0.42008764,1.9136657,0.27230972,1.5638163,0.07110761,0.19993916,0.66636866,1.1923119,1.701278,1.4374247,1.904671,2.6085303,1.4906839,1.1890914,1.1669115,0.086809196,1.5577408,1.466813,1.9924455,-0.25766465,1.7640626,2.3091953,2.9936357,0.8490651,3.584117,4.785869,1.1913111,0.037814476,1.3705647,0.2888175,0.9752804,0.5877097,1.2855871,1.7209469,-2.3669395,-1.6034379,1.1542673,0.963572,0.73251367,0.6119225,1.7218239,3.2599702,2.0611162,1.6110662,1.5963819,1.2575904,-0.9973514,0.33203772,0.27967507,1.6574047,1.7320433,0.5588547,0.52134335,1.9878356,0.30326957,1.182287,0.4810998,-0.44887823,3.0642755,3.9272003,1.2486936,2.9499373,1.6056497,-1.966586,1.4736819,0.66585374,0.93821,-0.2000658,0.661463,0.9612287,1.7586689,0.018397413,0.071131006,1.5788364,1.3913602,0.12208806,2.3594832,1.9738042,1.4674038,3.7977335,2.9912343,1.4617735,1.802871,1.2133281,0.83412755,0.587731,1.6040975,-0.30403766,2.6895974,-0.63136166,4.256438,-1.2113899,0.30283156,0.9517532,3.4071906,1.2125016,-0.96535426,1.1737387,1.4499996,0.14038423,0.9417096,0.84439766,2.8482547
1.3105706,1.6881454,0.5504437,2.3091195,-0.27262756,0.64529824,3.0747807,2.3548615,2.1582131,0.34386528,0.97454417,-0.49475867,0.24669108,2.837932,0.22427443,1.7307323,-0.2808125,1.3749189,0.15730155,0.13309978,-0.0006911494,2.0211928,4.0608363,-1.3552737,3.230741,0.273921,1.4236442,1.540348,1.3975575,1.8146816,1.9362495,-0.96508056,0.8023001,1.4507315,0.4825663,1.1900291,1.5353187,-0.39817524,0.34349406,1.9925619,1.8537723,-0.2262824,-0.114897445,1.8521088,1.10474,1.3489407,0.21898004,1.9577684,-0.2891553,0.540842,0.98954844,-0.075532846,2.0345352,1.4393505,2.6071649,0.52866846,1.2139807,1.5449454,-0.11042794,0.47739005,1.9241759,0.30829588,2.5292184,0.6385514,0.75448734,1.0946852,-0.4784744,-2.083078,1.1917753,1.4915178,0.92916363,-2.106249,-1.247031,1.0813078,0.9956341,0.6340503,-0.23451105,-0.36799502,1.8457054,2.1858523,2.1489067,1.9337013,2.382922,-1.7662854,1.3366436,0.1664168,1.1078873,1.332239,1.5570679,2.3669884,1.1493415,1.6157823,2.110025,1.1293972,-0.29421663,2.3288586,1.9880836,0.30226967,3.503063,0.89022464,-1.1732857,1.6990066,1.0130348,2.7997236,-0.7837005,0.6079038,0.72787285,2.6382842,-1.0468749,1.4583311,-1.6604002,0.7847216,-0.09169337,1.0402542,1.8013264,0.18945454,2.8714666,1.4849746,0.95314604,2.2728496,2.5937827,2.235788,1.3282425,0.55653,1.9181281,1.9747953,-2.9364824,1.4385867,0.6091093,1.7355571,2.7099316,1.4715521,1.8772455,-0.631723,1.1287795,0.2293913,0.64491177,1.868675,1.2837312,1.025412
3.089498,1.5284495,0.96098495,4.1787806,-1.5884981,1.107088,4.7357464,1.6012099,0.6879846,2.1722414,0.03891863,3.4662285,-0.7992906,0.49079475,-1.0662179,-1.3237907,-1.1191134,3.0130272,0.47879022,4.3071685,2.879342,2.401409,2.6849477,0.9128893,2.2613347,1.1751217,2.0429413,2.02781,1.403838,1.9847332,1.3151729,-0.98775876,2.1050076,0.7082667,0.5119317,0.22147271,1.3192717,-0.46402934,0.49827975,2.9857976,1.7283396,-0.41454425,4.03335,0.8544278,2.8231292,0.90127915,1.3347764,4.1542077,1.1701483,0.1988219,3.1472316,1.3430983,1.4523458,1.4380864,1.042927,0.41549665,1.5991938,0.35269055,2.8527312,1.6157924,1.8733857,3.294456,1.8403863,2.6590838,0.07345543,1.1654845,1.8890021,-2.3490303,1.9204745,0.50553125,1.7649816,-1.2038236,-0.85889745,1.5901132,2.5091755,-0.74383074,0.36611885,1.9386406,1.8706207,3.1786811,1.0538526,0.047256008,1.9099675,-0.5809975,1.8087039,1.6712419,-0.8358354,0.3071595,1.7461234,1.6576219,0.08816433,1.089611,3.3702867,1.0046083,0.7707064,1.770301,3.0158205,1.3197554,1.3930453,3.201297,-0.7845925,0.7816419,4.0732317,1.2143819,-0.6677903,1.6567668,1.0299169,1.2384269,-1.1573169,2.1120403,1.9739659,-0.46196187,1.2654294,1.9516528,2.9703565,1.3881519,2.525172,0.27088714,-0.32609665,0.19451527,3.1062937,2.2190762,1.6245093,1.228726,0.29568914,1.3693571,-1.5377663,0.8710494,-1.8750733,3.6310568,0.43452722,2.2024174,1.090545,-0.8549931,0.23724413,0.830219,1.3623804,-0.24881037,0.69281524,-1.7523391
0.7357957,1.4882008,1.8593116,2.655481,-2.8936555,1.4901749,1.4654746,1.9242214,2.189499,-0.0598211,2.0819898,1.787411,-1.1194725,1.6855229,0.7725107,4.433572,0.5555445,1.9476606,0.55281913,2.0276215,1.8488296,4.2499375,1.2275634,-0.509422,2.1057272,1.7172394,0.12211394,0.38350827,2.4321003,2.749359,1.6485494,-2.2510805,-0.42814803,2.5792103,2.2997675,1.5471771,0.7208826,-0.64947146,0.99954945,1.7635859,0.99122775,-3.526468,2.717283,0.8936587,2.2826982,0.81428766,1.8861383,2.0750427,0.6041338,-0.7983507,1.027775,0.7717788,0.44512075,0.75466615,-0.30953962,2.0065978,0.3707805,0.4705782,3.0414371,0.5781283,1.3971492,-1.3874359,-0.29440132,2.930431,1.9581897,1.4631989,0.8719485,0.022356447,0.9593132,1.3575671,0.63761175,-1.1327384,-1.3707443,0.6118475,1.7414861,-0.7932621,1.251531,3.1064165,0.5883609,4.3409367,1.2382275,1.20857,1.0876421,-1.4462006,0.29076025,2.3023374,-0.23755118,1.964786,2.1268966,2.7721891,-0.16850848,2.4085,2.1638734,0.16289352,0.0047012605,2.6608076,0.9792609,-0.024127044,2.0728164,2.5010436,-1.1920991,2.3715487,3.1715965,0.10845973,-0.7617742,2.2695987,1.4214567,1.0878305,0.48670584,2.3687444,0.71714205,0.21285287,-0.6485227,5.1521263,0.22043543,1.0228548,4.0738907,3.3722003,1.3931417,0.3759429,1.3772701,1.4770497,1.6392679,1.8245604,-4.219721,0.92040074,-1.4894702,-0.4564752,-1.775158,3.114859,2.8265908,3.317707,0.6181083,-2.217665,1.914566,2.9111872,2.250412,0.62393695,0.7978321,0.811391
0.73726153,2.428452,0.81570417,2.8104913,-1.6327958,1.3180562,3.0567393,1.9554119,0.44517547,1.1202544,1.652586,1.512078,0.77567226,1.0078125,1.3068794,1.8775947,0.0291318,2.0117621,0.43256235,1.556506,2.0561168,1.6415315,1.7812904,0.48909238,2.4410594,1.6187847,0.35206452,1.6769823,1.6989627,3.241908,0.70993316,-0.77829856,0.06289324,2.046296,1.6346349,0.2778736,0.5413576,-0.68514633,0.84897834,1.5747817,1.3885956,-1.3321822,2.546453,1.18269,2.0809739,0.71276087,1.7547708,3.1239247,1.618594,0.6887508,2.7754264,0.9435206,1.3107114,0.8562562,-0.70335966,0.99833703,1.130299,0.89665574,2.7901635,1.258337,1.2612752,1.2194383,0.43555906,-0.39558506,0.7314457,-0.47210598,1.5135916,0.9372486,1.055893,1.4278078,1.0331881,-1.3062954,-0.54544497,1.2381035,2.5824592,-1.3309664,-0.07106364,1.9849705,0.7710814,2.5217319,0.44894755,1.8848596,0.33300337,-0.39466637,0.010580786,1.6227341,0.569554,0.8932472,2.1261077,1.5536232,0.18327823,0.7044919,2.9474149,0.77008134,0.8882921,1.4348564,-0.095734164,2.6483157,0.7974462,3.4593315,0.13925493,1.6576737,2.3595765,0.1747168,-1.0269967,1.3684179,0.7147304,1.5609787,1.5252376,1.2248658,1.368928,1.0412672,1.2773178,2.0239506,1.3606062,1.6900018,2.5063581,1.5655292,0.4150909,-0.59853506,-0.015323052,1.5637748,2.0272224,1.1794648,-0.81517017,0.7483663,-0.045059457,-0.08263322,-1.4137038,3.1580672,0.45584399,2.505951,0.27155882,-2.208172,1.5907899,1.0669154,2.4837725,0.9055027,1.0148094,0.4094965
0.997649,2.572222,-1.1972347,0.9006019,-0.31508243,-0.03849215,3.438365,-0.42426866,0.37380624,0.8831341,2.5867906,0.5017298,2.4490457,0.09747143,0.8175138,2.6886342,-1.7912005,1.0875134,0.34825695,0.34304798,-0.9786453,-0.46989995,-0.6557645,-0.74266016,3.7752337,1.520897,1.1529478,1.0319208,1.9229308,0.84343493,2.0202,0.7005794,0.76105976,-0.09172375,2.5236819,0.11959748,1.5075281,-1.5958719,0.22512718,0.972317,0.61234164,-2.1050615,1.7737687,1.1874608,1.1078794,1.4222198,0.8104743,3.297275,1.0083343,-1.3215553,0.7484388,1.0709085,0.9473167,0.53760797,1.126405,-0.031762153,2.5254142,0.04461862,-0.34060422,0.4277666,1.6107901,1.0859053,1.0663192,-0.39059177,-0.06799075,2.579827,-0.5679189,0.2768923,0.9486293,0.7623254,0.7925129,-0.42986152,-1.9758431,0.34048194,3.6473844,0.63707876,1.272085,1.547113,1.0642114,1.2329128,0.9332737,1.8772898,0.9691162,-1.4402949,0.17105846,2.0219193,3.4119744,0.58475626,0.42394337,2.5280926,0.8921401,1.4270304,2.518479,0.8069491,-0.47069427,2.9940255,0.9956515,3.110132,-0.81998456,0.10443814,0.6517675,0.45415798,1.0867263,0.41287327,1.4476409,-0.20555219,1.1299932,1.6503937,0.59936965,1.729801,-0.89037555,2.1376348,0.85581553,0.8653005,0.7356901,1.3515806,-0.029606402,2.1935084,1.7459952,1.1617256,2.2560678,1.0784893,-0.66131186,2.3650115,-1.1090925,0.17893615,-1.182647,3.3795238,-0.4480355,2.1475687,0.8977578,1.4750556,0.68868375,-1.4768728,-0.21497302,0.6797502,2.3304014,0.1165027,1.667026,1.9050052
1.1747394,1.7488468,0.9875469,2.3193986,-0.13880977,1.2262068,2.6400924,1.088801,0.74224806,1.0469204,0.26012218,1.029943,-0.459892,1.012141,0.035249777,0.93942624,-1.0169586,2.2181911,1.3165069,2.1005018,0.51289964,1.7602993,2.570064,-0.26151195,1.7152116,-0.12857391,1.0533262,1.4022831,1.6855338,0.8346954,2.4136314,0.8710318,0.2604992,-0.10796035,2.099282,1.1849065,0.9447494,-0.1682721,0.38347286,1.3894926,0.38807565,0.8138771,1.3825005,0.6462022,0.014231453,1.5058016,1.1547947,2.0402806,0.31562835,1.4664031,1.9518411,0.8912183,1.9761301,0.96961915,2.8359783,0.5023819,0.5539663,0.95158875,-0.2324858,0.38113078,0.5631814,2.2481608,1.8783394,1.4765916,0.35222045,0.68901783,1.0865657,-0.48560145,1.2628047,0.7050428,1.3878591,-0.8769746,-1.257247,0.79146636,1.2999201,0.054695785,0.4717982,1.3060739,1.9383932,2.5720692,0.96009254,0.8244928,0.9363649,-0.9690535,0.88828856,1.1093116,1.3241165,0.9985185,0.65653944,0.62195206,0.5634741,1.4871264,0.7346396,0.8845806,-0.114442065,2.324529,2.0742023,0.91970766,3.0819745,2.0714288,0.46284196,1.4230583,0.027158603,2.399581,-0.49143285,1.1058108,0.84667385,2.4812517,0.2616393,-0.19362926,0.79578924,0.49268043,1.0742855,0.41276264,2.0443602,0.40963772,2.1325932,0.6510446,0.43826464,1.5562117,1.1246092,1.9602178,2.1633885,0.686014,1.2961069,2.1631422,-1.7346026,2.9274497,0.07634834,1.4054632,1.729885,0.767367,0.27059424,-0.8478731,1.7365904,-0.44631824,0.4644506,0.5849555,1.2475775,0.5970527
0.8082371,2.77464,-0.17142084,1.9969597,-1.4359361,1.5154351,1.5518739,1.853344,2.5554771,1.1526364,2.5687342,0.33472484,0.09472195,1.5127007,1.0763108,3.043702,-0.44955057,1.1533252,0.5786043,2.2877126,2.6451516,-0.20555916,2.196625,-0.28851497,1.6114091,2.6209886,2.2078314,0.065024704,-0.07052037,0.4137591,2.6925917,-1.0356637,1.3678585,1.9004638,2.3926578,0.46504778,0.5024772,-0.85624987,1.3263075,1.853654,1.6497035,0.08815919,-0.31884232,1.9764383,2.1638362,0.79210556,-0.30478975,1.1109358,3.0072935,0.6900707,2.4989522,2.2359746,0.15788913,1.3488754,0.69583976,0.6325063,1.468503,1.5667605,2.8231316,0.5448022,1.7212406,2.7150416,1.5773786,0.97339696,1.9404798,2.1257915,1.319162,-0.35179028,1.5836408,2.0251389,1.5787741,-2.1064062,-1.3555791,1.4658487,0.9042951,-0.55785275,1.0476266,0.46362472,-0.8546028,1.6085885,2.1019993,1.6922069,1.419299,-1.9538109,1.91474,2.1221056,1.8371329,-0.3653219,2.000931,1.3129663,0.85501856,1.1228794,2.0448196,0.015382133,-0.33800942,1.856665,1.5020237,0.92554456,3.0140426,1.3806221,-1.2431986,0.49990603,1.8225727,0.9491334,-1.1934762,2.2384138,1.4674808,1.4393294,-1.0243838,2.1121576,1.297636,1.7281301,-0.32615167,1.9252176,1.6358557,0.7475265,3.1166542,2.1786652,-0.9594882,1.4628791,1.2451175,2.055456,0.47282758,1.6041036,1.4646866,1.3720623,-2.856517,1.9593211,-0.63051695,1.7579355,0.04151973,3.020453,1.3916065,-1.6043043,1.0174748,-0.036532804,0.04726769,0.3907562,0.41297323,0.8763926
