0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
-1.898079,1.54114,0.42458695,-0.21407688,2.0880744,-0.2265164,-1.7704577,1.3055847,1.8538929,0.026237689,-1.6102102,-0.25909227,0.84772503,1.7995169,2.4879925,1.1037015,0.5676497,1.072381,0.1129343,1.1092688,-0.27871162,0.16950619,-1.1077608,1.5113335,1.239974,0.694627,1.3369216,0.15384579,0.9040479,1.781474,-1.3240788,1.0201805,1.3891062,-0.06986137,-0.24640289,1.189019,0.5051804,0.6572791,2.5108705,0.39371327,0.6927176,2.0890234,2.2240782,-0.030705329,2.4745877,1.0149982,1.4051741,1.7435125,1.2689552,1.2793819,-0.09592542,1.165143,2.043291,1.4377563,0.8800857,2.8730202,-2.1282897,1.8020549,1.1183043,1.7827024,1.6108673,1.0374,1.9560848,2.2444198,1.9577279,2.1149507,0.49023646,0.96882904,0.5980627,0.5468965,1.4526117,1.5303022,0.74637,-1.2239174,2.0538988,0.63489366,3.5112693,1.133243,1.436311,0.47157037,-0.0675847,1.4671999,0.75184244,0.73163503,2.1000621,0.8818203,2.039395,0.4843551,-0.17328164,-1.022914,1.0217538,0.34521753,1.4090987,0.59678,1.5546559,2.1633933,0.80112,2.0732043,1.3507483,1.4296474,3.4035506,1.0421495,0.6621618,1.4098289,-1.116853,1.6374193,0.43652228,1.4110271,1.2534709,1.8057108,0.450101,1.2168809,0.27121437,2.444668,0.9649831,1.9946882,1.852818,0.51604706,0.7210923,-0.37511444,2.3783474,-1.073837,-1.0823643,2.5051413,0.68426883,-0.17894146,-0.7368671,1.6230358,0.19422899,2.5333402,2.5239396,0.11352516,1.6500024,-0.38445827,1.731548
-0.38513964,0.79975903,3.857786,2.5092716,3.2627296,0.46690893,-0.21384189,0.88094693,0.03684862,0.23391876,-1.738708,-1.4087932,0.6628915,1.6825658,0.50778246,0.92458093,3.0257106,1.8398455,1.8799788,2.1796846,3.110982,1.5791194,2.088527,1.9918722,1.9965976,0.19257948,0.6725865,3.096806,1.8368509,-0.2712774,0.87591934,1.7248539,-0.16583814,0.19068307,1.0953908,0.26369134,1.5182656,1.7065467,-0.3900721,0.6969555,-0.7937567,0.44347024,2.9557538,0.99604815,1.5395367,1.5679972,2.7935245,0.3223198,1.9298038,0.31649864,0.7999915,-0.42723593,0.95001435,1.2430277,4.1612597,0.57506293,0.792352,2.6271074,0.43831488,1.7126157,2.313305,1.3580707,1.1727235,1.1008704,1.3469009,2.6490116,1.2481194,0.7353301,1.0020193,2.416629,1.3952264,1.2289934,0.5027354,0.32921588,-1.0279629,2.665132,1.217844,0.051753,1.0155,2.131705,-0.0866307,1.6559098,2.3960865,0.012846619,0.27212295,1.1386882,1.6017568,0.5235939,-0.107253365,1.2702568,2.4412184,1.8266213,2.20154,2.3003895,0.18948132,1.2323036,1.0945868,0.62371147,0.47685125,2.1003237,1.5380723,2.8448896,-0.19313104,0.08169783,-1.0298903,0.5755343,3.2201746,0.49000517,1.8819858,1.5888054,1.2018577,0.8623524,0.3801069,0.6419628,2.1428041,2.056864,1.4244515,0.061074346,1.9731607,1.3461704,0.4960154,-0.57220554,3.3200877,1.664282,2.0847864,1.1369752,2.2309813,1.4606917,0.84531295,0.38002473,1.1480052,1.7836354,1.460696,1.5559638,2.1959436
1.098618,1.0689837,2.5058043,2.4459782,1.0398831,0.9301391,-1.2132193,1.7844639,1.3976117,0.7316156,-2.6999614,-0.44413406,0.7389365,0.2970382,0.9177955,1.3551197,2.2504258,1.274384,2.348954,2.1863184,0.63670075,1.6284566,1.1647797,0.93145007,0.8039855,2.2560062,1.7721577,2.539942,0.91353214,0.86387604,2.8143406,1.2862909,0.56343037,1.0232773,2.134605,1.0826156,0.78525954,2.6773467,-0.09696674,1.1348841,0.8484868,1.7351683,1.7456561,1.1048082,0.60328066,1.766641,2.7906063,0.8534788,2.520665,0.6764429,0.09564346,0.9487629,0.94804084,1.5171143,0.67604226,0.46629754,1.1621183,0.52804047,0.45568612,1.6909947,1.4250524,1.0022053,0.9183037,0.9798132,2.122628,1.7748854,1.6088465,0.98187464,0.93130714,0.9286593,0.9915812,0.247612,0.35710663,0.09614098,-0.09532568,0.1734219,1.5171422,1.0695269,1.2917743,0.884332,0.16649935,1.0780512,0.68859226,0.5460311,1.202743,0.6420879,2.2486498,0.26793528,0.08115984,-0.08370961,1.7031769,0.37706462,0.9585389,1.1045164,-0.12068686,1.9972469,1.5142846,1.4891565,0.8309126,2.095045,2.2517238,1.5808402,2.411688,0.13050783,-1.2255626,-0.14003147,1.3080498,1.1084304,1.1989744,1.6566156,-0.47206357,1.8210521,1.1627339,0.84301573,2.167862,1.5814707,1.3085272,0.4317565,0.43804628,0.81540155,1.1807944,-1.3993717,2.2419076,1.2689939,-2.1420321,0.4940628,1.1322916,1.3499537,0.8201237,0.7812717,0.82881844,1.2784721,1.372456,1.0453126,0.97197944
-1.795332,1.4747719,0.07490866,1.6561944,1.9774017,1.7172098,-1.4715669,1.6465683,0.95697945,0.3490575,-1.37415,0.43061283,1.6505003,1.3682481,0.9906566,1.2458897,-0.25286624,0.07575641,0.20584321,1.5002967,2.3287516,1.4586878,1.2670777,0.9148974,0.6846318,1.3221408,-0.0327165,1.3486526,0.60482657,0.4463032,0.14754891,1.3410262,1.7040837,0.62296915,0.5351857,1.2404796,1.0859882,0.15675806,1.850512,0.43006888,1.1099916,1.7071857,2.9721158,0.42665032,1.5903106,1.5411513,1.6994959,1.0170202,1.1757395,0.7138419,1.0720651,1.8088939,0.22576629,2.1070948,-0.09007692,0.3420288,1.0519177,0.1237363,2.5035126,0.7295827,1.1271026,1.4579375,0.01627281,1.146979,0.64541763,1.3959413,0.7975979,1.405239,0.27684093,1.2390229,1.0873941,0.92126155,0.25519544,-0.7277493,2.3595216,1.3629173,1.015786,1.9104667,2.4700227,0.55540043,-0.46056464,0.8831723,1.9052877,1.3574181,1.1902052,2.4512842,0.20611057,1.9092512,1.0973948,-1.1389991,1.1777949,1.723237,0.9949658,1.2320322,0.9760368,0.8862917,1.1888354,1.6371429,0.4334417,1.1525576,2.3827584,0.5793643,1.4907806,0.7072068,-1.1464338,2.2140539,0.4806854,0.44775462,0.12352827,1.4187452,1.1980144,1.0623829,0.73262954,1.2963431,0.4450634,1.9807721,1.1053774,0.21918105,1.2113919,1.314272,1.9923663,-1.0380291,0.9236591,1.6344465,-0.6154445,0.7100533,1.8409138,1.7647698,1.2500592,1.3978238,-0.2764404,1.6205691,0.11205715,-1.4006475,0.5821037
-1.2162527,1.3798045,-0.17864864,1.3582746,1.4022536,1.589892,-0.3408095,1.4983201,0.5892776,1.0407764,-1.1233718,0.5903107,1.7915956,3.2372892,0.39236352,1.2073029,0.9450956,1.2062776,0.14595829,2.708421,2.0521543,0.5828424,1.5225079,1.4236865,1.838003,2.2453973,1.1487136,1.5960835,0.49847496,0.7813623,1.5624932,1.3869637,1.7093314,0.5985627,0.42105383,1.6874415,2.1517975,1.8454276,0.51809007,0.6431361,0.478252,3.5678456,1.6377447,1.4885378,1.9887905,0.6560844,2.0040076,1.2571889,1.1170856,0.6586981,0.93863034,1.2257557,0.18705589,1.1800673,1.1411217,0.76536226,0.4636896,1.6988858,0.92170995,-1.176759,1.6001729,1.6991549,0.874204,1.3690099,1.3103572,0.47049227,0.9816643,0.17357165,0.55193585,0.6108351,0.23393294,1.7502759,0.35614556,0.57611823,0.5533516,0.7931633,1.4101175,0.4556581,1.5477046,0.6631842,0.2714171,0.21412393,1.6075289,1.8844719,1.1382948,1.6224409,0.9452921,1.2483907,2.0958483,-0.55707824,1.7711532,2.5353017,1.783293,-0.47134233,0.6693863,0.5347635,0.3790846,3.8434067,1.8226409,1.1130466,1.9815898,0.951656,0.94032246,0.79277176,-1.0616674,2.3700058,2.273148,0.03789888,0.465802,1.3378791,-1.1512986,1.12347,1.6059585,1.2759337,1.8560488,0.9607091,-0.02726525,1.4975704,0.7730395,1.242361,1.361197,-0.58986807,2.444514,1.4069998,0.4415474,1.3294659,1.3067651,1.8483222,1.1656954,2.2623103,-1.8133436,1.6509557,0.54980654,1.8336861,0.6346077
-0.42913932,0.087795705,1.4939377,0.5659754,2.0703804,0.8578712,-2.7224932,1.5034972,0.77238154,0.73344904,-1.157882,-0.0036808848,0.38859406,0.7485558,1.9878337,0.62100154,0.11387213,0.77112776,0.01853311,2.1235209,1.4266815,2.1853158,1.3091719,0.90748346,-0.28491676,2.0365353,-0.18705434,0.028862119,-0.5225628,2.0993958,1.1099962,2.0572107,1.143594,1.2938349,1.3017621,1.142326,-0.007089842,2.1920137,3.6347003,-0.46689662,1.2098753,-0.11227493,1.1970533,1.6486439,-0.20825347,0.6394922,2.8251112,0.5000261,1.5986847,1.666784,0.977026,1.3604096,0.15822354,2.5370908,1.2242088,0.63419753,1.0330979,2.6133718,1.2024745,1.5325577,-0.061738968,2.9662974,0.69595,2.0630429,1.1597145,0.65216804,1.2237679,0.38004518,0.54986864,1.4258758,1.2383467,1.0286481,0.9426687,-0.38348132,-0.07788703,0.70818084,1.5042655,0.6750777,2.952109,-0.5197595,-1.4600866,-0.31874388,1.9564462,2.1406238,1.2730757,1.7457893,1.9345733,2.6342163,1.2847282,0.62368923,2.2459984,1.0705079,1.0204362,0.2729724,2.327179,1.9640781,1.1225662,2.9613678,1.0454193,1.3386623,1.0216913,-0.52461314,1.224236,1.0737684,-0.9371275,2.1552515,2.1796274,0.72432715,1.1091573,0.37676442,-0.97993284,1.459056,2.2475445,1.8744156,2.6571276,1.0576314,1.423179,0.75861245,1.0228841,1.1253077,3.251644,-0.55885804,3.7302434,1.7912068,-0.43352804,0.46219665,0.12341836,1.4116075,0.6923991,-0.18110241,0.30207443,0.489371,1.3296443,1.9118884,0.78268665
-1.0822458,0.41739136,1.623887,3.2900712,0.89682436,0.956342,-2.1917415,1.5595678,1.6223191,0.5570087,-2.792196,-0.06668459,1.0404744,1.0508261,1.2823086,1.6832051,0.29126614,-0.32647854,1.5793964,1.0178132,1.6303378,0.2690862,1.0054134,0.6114692,0.42749318,1.7153636,0.77686393,1.644881,1.4312437,0.3946149,1.392103,1.4419348,1.3118008,1.757188,1.2661927,1.0100572,0.46860465,1.2785327,0.5615551,-0.02472771,1.3254871,3.7904117,0.89364725,0.2626072,0.9259374,1.6685365,1.7590384,0.8746704,1.6506001,0.7448433,0.9970058,1.4878513,-0.26608098,1.8848641,0.16633439,-0.51920074,0.79948974,1.0293621,1.1439996,0.39081234,0.81910104,1.3732138,0.19257492,1.753144,2.0039055,0.9624953,1.7102739,0.53293943,0.27808845,1.6060907,1.5357633,0.872511,0.759515,0.3519751,2.2584927,1.4591726,0.5412668,0.80999744,1.6726228,0.41805106,0.005901525,0.6200325,1.603049,0.86311245,0.5720548,1.3464706,1.4672642,2.3559222,1.9564742,-1.206555,1.1939502,1.6371608,-0.18856655,1.8526102,1.3815286,0.6740996,1.7088997,2.1789982,0.9552976,1.648439,2.3929667,1.0418587,0.9278216,1.2580818,-1.9932158,1.5945185,-0.3922209,1.5138043,-0.08733332,1.4794122,2.3571582,1.4690522,0.69754,1.5665375,1.0094776,0.823561,0.5257047,0.33803096,0.38924384,1.9162753,1.2310535,-1.4262536,0.8251293,1.3008745,-0.9578015,0.65872145,0.6554377,0.9693532,2.6812294,2.154483,-2.2299213,1.0763762,0.09298146,-1.0178162,0.88848686
-0.33975852,0.5036769,0.6225834,3.2028785,1.9302307,0.42204374,-0.20445506,2.1361358,0.9239291,0.43510506,-2.8639953,0.53056836,0.94700384,3.8315625,1.9052836,1.441713,0.3080942,1.056971,-0.9227994,1.5305002,0.5609956,1.9292289,1.4958873,0.28626758,1.2288234,0.5054245,0.6817287,0.7446537,0.52575815,0.97019845,-0.36572626,0.95909405,0.7246638,0.24921888,1.1808431,2.3168006,1.1210455,1.1907102,2.53696,1.6685069,2.9120963,3.4843426,1.7711519,1.376379,1.3887082,0.16248018,2.334887,1.7353278,0.3862226,0.16562128,0.8416333,2.0528142,1.6100856,1.7445631,0.12621729,0.26748192,0.8570801,0.12989378,1.6772221,-0.8922903,1.6924566,2.745648,-0.5772618,1.5675031,0.5521764,0.8820323,0.19059001,-1.713748,0.33857852,1.6221817,1.2451919,2.336172,1.373552,1.3683336,1.4161444,0.27486143,0.646768,0.91828287,2.6241117,1.1064568,-0.12065368,1.0230254,0.72938746,1.177359,1.3983858,1.1418983,0.41140962,2.3548512,0.68445814,-0.8859223,0.19906157,0.22046915,0.36952868,0.73667943,1.2671988,0.0722628,1.0005279,2.2369306,1.6985147,1.7681363,2.665247,1.3164518,1.827358,0.09523324,-2.2861967,1.6486105,-0.08454305,2.3533313,0.6748533,1.8565739,1.8764645,1.8865964,0.3666546,0.48869547,0.48602086,0.42811716,0.9215642,0.3120293,1.2502655,1.2531914,3.278357,-2.5005257,2.2354617,1.3033123,-0.84357697,1.4458042,0.6603848,1.7835413,2.6900365,1.552738,-0.68148774,0.7118614,-0.046100616,-2.0419962,0.84882003
-1.2772356,1.1412177,0.5682854,1.1654361,2.830701,1.4286191,-0.66137016,1.2907511,1.0596863,0.5961955,-2.754558,0.28751507,1.5465318,1.6532551,1.2737931,0.61780554,1.8935394,0.65315354,0.84711736,0.73618925,0.9765227,1.7365109,1.8920364,0.6734786,1.1255066,1.6349947,1.8804266,0.83551264,1.1736116,0.38618055,0.93665195,2.764911,1.0159314,0.91326725,1.6834617,0.89677155,2.049141,2.3369155,2.1096191,2.0597856,0.72135264,0.8034715,1.1320584,1.3368412,0.5138843,0.5538024,0.5149898,0.6592536,0.52174556,0.25660932,1.4882207,0.94763684,0.78725266,1.5115861,2.4123223,0.53839004,0.8397761,1.2400692,2.6872604,-0.83806425,0.8953349,2.9965072,1.4976525,1.4889237,1.5898377,1.8410714,0.0911691,-2.2940876,0.79016227,1.6388066,1.1661819,1.7021071,0.53452796,-0.7749946,0.5173721,1.689525,2.6871703,1.4782456,1.1808718,0.33732408,-2.2069657,1.0809455,1.1103352,1.9963186,1.0260019,2.1493661,1.5386068,-0.028682426,0.18209207,0.16512626,2.3835325,1.220866,1.7277058,1.0933772,-0.6331761,0.85403085,1.059531,2.3478627,0.78125477,2.4064786,2.6213992,0.83187205,1.1967736,1.7294371,-0.4920503,1.9673173,1.8948463,0.3166245,1.3113867,-0.4635933,1.1938838,0.86522,2.053813,1.8463874,1.5574462,1.8582954,0.9908266,0.488449,0.28334242,1.8860633,1.6555641,-0.6374641,3.4191544,1.6520262,1.6016524,1.1536825,1.98123,0.63817924,-0.6907972,0.6553375,-0.25565678,1.6856266,0.42766297,-0.40618372,2.7280018
-0.83970964,1.0986029,-0.05455862,2.7977228,2.3925235,-2.0723715,0.34791327,1.6987257,1.2209841,-0.24154687,-1.8592734,-1.190949,0.77819675,4.221888,1.4987961,2.0031042,2.546314,0.8673527,-1.3165532,2.3316872,-0.10211374,3.0304325,1.9857955,0.52194124,3.6146517,1.4428927,1.001155,1.3708733,-0.37114128,1.3393712,-2.8922017,3.219168,1.738094,0.39580235,0.90896696,2.3867972,2.291876,-0.7362319,2.3839984,0.9721075,1.7331307,0.51644945,1.7997706,2.92182,3.0228474,-0.5627632,1.0728526,2.969414,0.32632065,-0.5812273,1.9190333,0.87792265,2.5987694,-0.18881118,1.8663647,0.9092342,-0.12568326,0.79368824,1.5746347,-0.048531473,1.8796366,3.6964219,0.71017486,1.4223868,-1.1781081,0.9889835,-0.008348942,-5.727318,0.76975757,1.7593191,0.74894285,2.7460167,0.64927334,1.1308208,1.2124612,1.603794,2.5294983,0.86589265,1.1888248,2.6263065,-0.57389885,2.2733786,0.4913984,2.695243,2.6852126,0.09811599,0.2588809,-0.21939741,-0.114494815,0.39061946,0.09320323,0.21954101,1.7907549,0.19634403,-0.5675163,1.3205799,0.22147545,2.7259743,0.54103047,3.0273445,1.0353361,0.27797148,2.129623,1.4964595,-1.2359526,2.3646994,1.0253447,1.1973468,0.67304087,0.74804103,3.8905623,1.4465827,0.4128203,1.332355,1.4851967,0.66141605,0.66791767,2.214368,-1.2132925,0.8852334,2.1497111,-1.4889364,0.25677148,1.3129584,2.4343257,1.2280573,-0.39321923,1.3727894,-0.25674462,2.4566073,0.6685542,1.5951468,0.45746094,-0.4463396,-0.11133142
