0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.016602816302679,-1.5939169338665498,-0.3577765627772162,0.3533438365036799,-1.1669093912383464,0.6155325399725206,-0.4997287074486101,0.21799726609110442,-0.5054053571538399,0.03926744417767587,-0.42828986826602206,-0.27470445664946197,0.1616494553844828,-0.41318227983096706,-0.0355321607137621,-0.09226400373924916,-0.22546261569977524,-0.18641643079930234,-0.07366629998322682,-0.11252967217261238,0.052211391243028385
3.6934798998654466,-0.2833301437989208,-0.06790285067191114,-0.15395768484700714,-0.932262260571359,1.1555911665993042,-0.26863023394872326,0.5422281096987386,-0.5132449120687446,-0.261373695089652,-0.40546550275309484,-0.3682793961787499,-0.2812108900179693,0.050176810429721774,-0.35607996238927764,0.49964788481522715,-0.2195498253065552,0.014125232804375408,-0.16724034165933893,0.17420782489641656,0.11583745594792026
1.3595157953869867,-0.19913376759875326,2.2834191794324457,-0.045072077251013025,-0.015549767744602264,0.900144062570412,-0.49796362448311504,0.3492370325194922,-0.2505215786444291,0.4712806502712957,-0.3332164655253083,0.0981996478343101,0.26874921517277156,-0.1585650151802094,0.12754273786036863,0.15284408840905253,0.32844934489964295,-0.21300322145299236,0.08228169007451655,0.06905031849364417,-0.1170743270505645
-2.414969672001265,-0.8435208296236318,0.0641436961841631,0.7344235920498393,0.5426153075593917,-0.26622650305370443,-0.36541703394194763,-1.0050643772438164,0.20203015051196627,0.15640752277691575,-0.2130799591089787,0.11187799066985428,-0.503825983607239,-0.06181980798453211,-0.253667108181823,-0.005106178498541508,-0.1946160664029282,-0.14051009285592467,0.15803179926029254,0.05359197677804591,0.03694607622708143
7.937257105441126,1.9673283709462421,0.2908399152599438,-1.0114824452085585,-0.5758636481285243,-0.8783232102357381,0.04048300565500926,-0.03325632572620439,0.3746578706419651,0.20185536708764948,-0.0035231787837548406,-0.07470658222205781,-0.20317340246528054,0.17563992259227448,-0.33471799947727127,0.15516982376614213,-0.13205408464645013,-0.19710519392210013,-0.14295449101459828,-0.22618607160937634,-0.23086728006603968
-0.42382519585705675,-1.9886350950096319,-0.5428078154893492,0.5023268144100876,0.5732740498836862,-0.969283138764889,-0.1595665204986621,0.718816933063402,-0.19724889913402896,-0.27886711474993064,-0.16021852226165392,-0.24830327018172949,0.0475579967725594,-0.19675796204369297,-0.19272139704405591,0.14677454756621067,-0.09007392105067548,-0.2839877334501299,0.374457871748236,-0.02873390367534363,-0.01617742629744363
2.5284319987072923,-0.8054889743959229,-0.2871004567613906,-0.6681642169504599,0.7957146937693437,0.19673456462967404,0.41293069164261864,-0.5792225218838455,0.43945404996373577,-0.09943014085086244,0.26582312072370784,-0.03157567388030979,0.3924788141976684,0.47232845338570095,-0.48727199286452283,-0.10533464837417963,0.18429276721504292,0.306019653083432,-0.1413091601574701,0.11725422823698232,0.06797844898708602
-6.4308130150444445,1.9049255748112144,-0.37212371985747655,0.09112541850038407,-0.047596172999982735,0.015246728315768053,0.15843419982969514,0.03803360696116939,-0.026402873566593626,-0.04875041941964512,-0.07463925869931289,0.022148944175308067,0.14477169797423287,-0.11463092269994993,-0.009822248991909708,0.030208120439556868,-0.031695178735032296,-0.05640353658358292,0.016433350684978844,-0.00134190737706477,-0.05519431053883996
-6.506521187335762,1.6559595707734787,-0.36543191090295074,0.07310298943368845,0.05268804397558972,0.00257538256294641,0.21030198119236213,0.02408802160169359,-0.053599251534855875,0.04291714288495478,-0.05789022438579751,0.049071158644967354,0.14203395429316668,-0.04171163817708042,-0.03040474702194751,0.016604504785211516,-0.012079353248674086,0.0225541775562936,-0.009058870592662567,-0.009043777165768286,-0.06328677654804338
5.953687617948349,0.5185381614980026,-1.2130063809541476,0.25357541459685334,0.7144751816946009,-1.0009131643418971,-0.03310482194255047,0.032500903260714226,0.6569160311497707,-0.5027350344638419,-0.4330039949454605,-0.19263719342649507,0.16808061679597752,0.2765193799859446,-0.42592484671640307,0.06943121839609445,0.025499836981823485,-0.3175853280772168,-0.20009068717033718,-0.08029655857257816,0.17738501133349727
7.703512729773536,1.8609372355291818,0.8322497035463499,-0.5174382469006805,0.6936200376066064,-1.074265643365267,-0.22969968806922653,0.16547170193222846,0.10587362406746953,0.1725445165363663,0.13762227383630796,-0.12124056874920412,-0.08510557205843458,-0.11723141352763689,0.2598559092241486,0.266494425584732,0.5950895480793903,-0.043150568744627096,0.025313156035300197,-0.18032199938261295,-0.021102387609845914
6.433936834796369,1.1268867207895543,-0.3133835776468263,0.22484374272160043,-0.30970224479749414,0.026317907314565958,-0.06410299536968556,-0.5629474938755537,0.4539020294463201,0.05749043704105149,0.33771439692799116,0.571797680718893,0.033976599107422345,0.15671451098736022,-0.12860483104494014,0.21059640201098878,-0.06072507129382138,0.5958441361281378,0.5668394602142084,0.17339974309098174,0.13868598037805593
5.839933725792107,0.14050431294657553,-1.1549666202604403,0.17182592477300473,-0.5926284492592293,0.02567914908576554,0.8165797508743164,-0.26943460667296065,0.8213979720033134,0.10315276729500823,-0.19581658428634988,0.34676534813978366,0.04968866463202027,-0.1593317725531445,0.15988975986045045,-0.12129627787559243,0.09185707566256947,-0.4588900177361788,-0.27780361369060785,-0.12482278817628055,0.1677522824168702
1.9297721975526587,-1.4223443294666585,0.05859365711539224,0.3409122984774567,0.06937383834757166,0.15683173706304823,0.7315106880945567,-0.33521937580120814,-0.22797567605512503,0.3419814067673712,1.0876132278120116,0.012986813639196845,0.5556946223038628,-0.13385796640236888,-0.1641223100625958,0.1571190193480086,-0.2019151663843585,0.08208564050207295,0.14735115074816887,0.17849481865853575,0.2267948387379547
5.416575643626526,0.5550248468347446,1.5437734642196659,-1.3767649451462383,0.24377051817181367,0.09898413478947561,0.6231546609684456,0.015068034084836767,-0.2902964133027396,0.021755088780423384,0.16792546998635793,-0.1438771042370776,0.0345037412957696,0.11388459974046235,0.12468692766094282,-0.1610248022796812,0.1495697872195001,-0.21753364680340942,0.23297380827301298,-0.07440278825021832,0.15942861404909364
