0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-6.505700532039361,1.387090380146314,-0.40358129021825223,-0.0695547579614576,-0.00432683787562353,-0.04203712981417882,0.18056461016674075,-0.024574944915167114,-0.2770327449942724,0.03714952081756643,0.05377402216874976,-0.021347024267158586,0.019736368441795122,0.08747090357458871,0.004963135424011847,-0.023852939259664096,0.016196042690723205,0.05660275644719249,0.01904136661423065,0.007848648389976298,-0.0035535581876076404,-0.010664300481165644
7.79904169731639,1.8833860446805755,-1.7402640473222002,0.11427504625299198,-0.9226758552148823,-0.11906566528969549,-0.6683581014859926,-0.3794681049355634,-0.18019111313873196,0.23510841079414713,-0.005963086829266903,0.42647454678233976,-0.46752368099915464,-0.03628983900416314,0.1815377871277363,-0.31335030962361515,0.10415389006751784,0.1655845711576635,0.08910594165217818,-0.10770802450615956,0.14275568004145367,0.3568721940565951
3.9897316201598505,-0.6540766590735807,-1.0424067347793815,0.26597042246932295,0.04597204685262445,0.2616832970784615,-0.9195331136441646,0.9048148932626067,-0.5782213461477804,0.2048669596716144,0.020392335915833653,-0.011704172785490779,0.477375177074519,0.19781427117206263,-0.1684398088154717,-0.028581484774189685,-0.18481250915637695,-0.18151706227593017,-0.09532411591426979,-0.31010604796526475,-0.4042482300221345,0.09030247654011044
-3.829492481584979,-1.390494439050496,0.14173253983532894,-0.23894594414244713,0.006124118614888092,-0.11025302351242955,-0.059021901595244106,0.16741968590842785,0.985740028675193,0.16502828194107752,0.07681414418184149,0.2773625951444059,-0.08073419144337743,0.10558188709357565,-0.022509085316665827,0.1323284341641517,0.1153045751457296,-0.0699558679477775,-0.2049041310187688,0.009472591729843423,0.08212374913667732,-0.24370129999998863
-6.522834554078657,1.7485200959642668,-0.17135429100239746,-0.009997105401269609,-0.021032766989470087,-0.011591436123271242,0.19123237566888732,0.07134232549123733,-0.21391049477160134,-0.011375734089229952,0.08271022928802077,-0.07722615274481277,-0.001027828661241803,0.10658779826165403,-0.03423781125878288,-0.024308546321912074,-0.0021958039427075107,0.041590632760612006,-0.021704004869141893,0.06940770478089048,-0.028427588412241776,0.038418592311433984
2.569076742936225,-0.6587937622193385,0.01597607181113966,-1.148067778007747,1.012942662757276,1.5799657389898218,0.8202732799073922,-0.2722575545240207,-0.24378113939772847,0.1278661853061932,-0.39078642393594587,-0.04904658429105675,-0.01903463120947548,-0.047383662142528184,-0.11553429930135518,0.013548270589277121,0.20782661712289202,0.06467274704277977,0.025053212647163595,0.0466235758082224,-0.14851134911756828,0.10519158682532014
-2.00961238910935,-2.2073352261651014,0.05870652898626764,-0.36909583661775835,-0.4165754749881765,-0.48288404047576255,-0.48794798008453544,-0.8060069824865753,-0.38972075492330566,0.03420602029355914,-0.28665161085896146,0.19381219210958267,0.014803166008888058,-0.1259612836131451,0.1294090115454868,-0.23663167225709017,-0.025779486824723388,-0.08753188648792716,0.03843002950859287,-0.061849494750111284,0.0902650467512978,0.08732168206002226
6.622311710086214,0.8400234433043924,-0.49356722678360726,1.155120284635333,1.3245311934227681,0.02635883245356749,0.10283329090182607,-0.4694782935552754,0.09993240248153677,0.25940063166905725,-0.6333226471183758,-0.144733398259522,-0.04770871218463737,0.04269775580978291,0.10777706580497494,-0.2271047232775655,-0.28851656618912125,0.23971935811319114,-0.24105598817094867,0.06938441482508562,-0.2765290097081067,-0.2715202965942098
6.59515682405303,1.2278113220920013,-0.8947743065739494,-0.6318606501813058,-0.9507044471631834,1.1234255044323294,-0.35610416391307087,-0.008213434425511146,-0.48451021086974516,-0.4280258867290644,0.059375028615967315,-0.041835337851213995,-0.2044559051176902,-0.049316644657943096,0.24588741760141297,-0.24619913798615412,-0.17758078479122164,-0.40607145249031684,-0.1787564720305337,0.14963377890796847,0.04720102316203765,0.05316669070128901
7.081763501488056,1.506601361993311,-1.6976443649125348,0.09160319785033724,-1.214322359662748,-0.44564681146587737,-0.29871421562779765,-0.3902281549415489,0.07708033684713927,0.02880487134122182,-0.08180282394838914,-0.19253667485811116,0.06477131964266672,-0.38515484700407676,-0.1653460965115828,-0.09133328036051441,0.12045325874636068,0.09532969119388761,-0.0929842086651937,0.42003036824736983,0.024941415396892555,0.25715668671581177
4.105042741497244,2.4199635392624534,-0.12262547224813192,1.5884227069667907,-1.114338750573365,1.239589365293674,-0.9544755931021242,-0.6241598739175336,0.4039081862954874,-0.46284267898237014,0.26466690259470055,-0.038821244130088584,-0.5574485718482463,0.09891784545203572,-0.06007683203209553,-0.18002732868487248,0.43735900045859405,-0.22787594722490181,0.09295702517660209,0.3315558727089321,-0.07714425574782133,0.43595866477913087
4.567466724581328,-0.2941121067774274,1.1585212208432751,-1.4184769801284145,0.22490132042761826,-0.37427308333107223,0.4131419049779104,-0.015008560335594815,-0.08801206013525115,0.28481904793754115,-0.23692865086938214,-0.2915242365157357,0.3028523708809112,0.25158383202519463,0.49849216529690576,0.07847897984627641,-0.36907022150521795,0.036118805284662645,0.16367661281189733,0.26781328969316515,-0.00980506770689935,-0.050022213037660745
-6.578577670630289,1.513595871418029,-0.4568394548857382,-0.026840840451446826,0.009175769508286975,-0.016315477541159154,0.14440747144831095,0.07452257009677131,-0.21728533667649932,0.004445217360410658,-0.0020709503321431127,-0.029618865936759,0.04150778965574704,0.1625247357299652,-0.016228977338972543,0.033802982321865,0.040916174149119626,0.019777808920107002,0.04945749902799507,-0.005467110110223007,0.042843671466557987,0.0056215225486609365
-6.472773980419612,1.6713389510827479,-0.4388133015900596,0.07912050625163213,-0.06602472692545801,-0.001004016223257974,0.15035307649755783,0.06629747342337963,-0.06045920062899033,-0.06214928703030193,0.07849914775786716,-0.10396972976125306,0.01309994800327569,0.1414438258500858,0.07306711026980241,-0.015503757987758646,-0.0327130061754387,0.04616066690281466,-0.02786432026185578,0.02685695278572786,-0.024856504153044582,-0.07191243769327531
-4.434995889306953,-1.7186251801542078,0.4010169030421097,-0.11040936897841203,-0.0579505089467386,0.10424208554526834,0.1444119397415629,-0.02929482461027227,0.1496635880700286,-0.189887061468986,-0.0641546108099907,0.4964008304659312,0.01709092110069064,-0.26327191304300124,-0.1365889181034811,0.1283183074696142,-0.03298804423489259,-0.1043833938825455,0.08553520516080607,0.03265983097682521,0.005818562625329061,-0.016318396514048573
-6.486653860197907,1.5167767768910643,-0.4280914005410726,0.0728321711487087,-0.0008699996120135227,-0.1984225803255261,0.20051398344091007,-0.00029580852897211437,-0.0726573323985965,0.07932965890049218,0.03674378702475997,-0.0028569422231321515,0.020056355651694658,0.15149162975792874,0.057011941062245206,0.00706668826597102,0.046568375071991276,0.038738634078265416,-0.05931642199180664,-0.024233576303655704,-0.05652418956215705,-0.018144216731442224
0.9145291322755619,-0.8733852577365026,-0.9345627488295873,-0.9357784038203184,-0.8337838775240285,0.6411406535967619,-0.5490811714332985,0.8176866472587601,-0.0503956636993129,0.3783117738100093,0.07306104791535964,-0.013763771748284975,-0.12844077745572688,-0.04434539060561723,0.07822956046632504,0.08963186986950553,-0.31963602405233865,0.004060529776659227,-0.016598322461407015,0.22797274751612295,-0.3780290592289377,-0.10274960703962398
2.6482423028307265,-0.6134496088876519,1.2060579330892935,-0.7183786576149495,0.7776827698945458,0.15438082673037276,-0.4385769187026593,0.400536825870955,-0.48505973132915137,0.04203728719124259,0.06072688154444711,-0.4628077745976131,0.13318863872291822,0.2647326357811623,0.14510333416251375,-0.00170432741311101,-0.5385277634782809,0.10286448203786251,0.058166365197657284,0.18336077543992413,0.1827897613489185,0.19468571652884992
-4.154038908801072,-0.8237592769322648,0.6912270753921624,0.287498531883689,0.13271335574483006,0.5354819389099914,0.02234470495802843,-0.13507338458131513,-0.08836901380500138,0.2176898344650362,-0.4052843092864361,0.07950017519148646,-0.2082782501313407,-0.45842013487156746,-0.004794865667549218,-0.20027579552543304,-0.04326427556679531,0.0410110564819755,-0.0816290136588242,-0.029035741093997317,0.06081185398942321,0.023482199063031492
7.72419651402083,2.453531382860174,1.1442073894776656,0.06169298949912313,-0.5195736405716184,-0.8645733655477266,0.31058444697387744,-0.27765800029765975,-0.28054263762695897,-0.13739364658898004,-0.18638366136129184,0.1213208277287707,-0.24203837129361594,0.04856950900664715,0.16971814365616733,-0.15730707955291917,-0.24343358829941208,-0.29395154108848504,-0.1290051606526865,-0.3506765841920741,0.1846121736461391,-0.14072745264263628
