0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.9480907885517678,-0.479306815459389,-0.5667454913877009,1.0582244260006781,-0.3044621461596263,0.963139328799091,0.5781191363844242,0.33768758493045964,0.21424533417796485,0.593689433493109,0.314396103977136,-0.01763216073693687,0.0722713807249994,-0.5739468248110908,-0.03522201060233188,-0.3085437302211598,0.3096045755736404,0.06179065932133598,-0.24649500225921675,-0.0639584408251336
1.323660262433626,-1.3081724213418677,-0.122883200724663,0.3863882511831166,-0.581454306581895,0.8538743074075374,0.3720900654856847,-0.523956905353843,0.4129778981840408,0.05655543517457908,0.22642497853173452,-0.2000344628596346,0.1068274723457507,0.6303403699707398,0.05869115128685988,0.09663544135027785,-0.2983254447952634,0.10950237332755275,-0.21696101567714443,-0.35992665590628936
-6.363837988712388,1.5854916176559088,-0.1843194839566075,-0.20843173184673586,-0.07059233874758511,0.04948634243961244,-0.09992975040204385,-0.16835797625564494,-0.05840596853378673,0.042452316665025164,0.1559551402062266,-0.027835513078470642,0.01017331654575277,-0.017249574197838603,-0.03762654430796228,-0.007009187350795894,-0.002057449786956316,-0.00996006532189287,-0.004413280727500013,-0.03737169286078213
-5.860681349643831,0.23414190025845702,-0.05928385042872738,-0.21018839197892064,0.1569082398436428,0.06078103524167885,-0.12322413767943079,0.044861383047959155,-0.0627378092787571,0.040417262490036056,-0.1598584089780329,0.03741586003079534,0.0714012529256634,0.10477169246427079,0.17396582163901736,-0.05276539799587385,0.0014981428109461412,-0.11575161437869867,-0.08025235357954974,0.0312656283334221
-6.340815732140177,1.5590538276620025,-0.4466728968426172,-0.05946620789353555,0.06796786553989015,0.09601340066650368,-0.0629086081792514,-0.14424264586720603,-0.0663190536377033,0.08108886582326767,0.12935397520250805,-0.037688542943065506,0.013787084536976872,-0.06303294863239647,-0.032638082183360444,-7.970296795497287e-05,0.01187375772129611,0.018418305391237295,0.05807958290782681,0.06085114998411527
0.5536777186659307,-2.6205686769786065,0.22028058803742814,-0.3737155766150571,-0.40464034102917024,0.14830697900315318,-0.5816179156490291,-0.7375904999078561,0.3278616506794944,0.024775213405813557,-0.08514947088817473,0.1780196253608298,0.275936564606733,0.1327344506595699,-0.2679174560222488,-0.23550308734610514,-0.21872613175765634,0.1964936354543256,0.0834650477164641,-0.039848355122088806
-1.6428944621592285,-1.6257781252448302,0.3703502089279977,1.3759989543243245,0.13423864228401872,-0.3696166636233589,-0.4496840021557798,-0.032119314365748414,-0.3155295630012757,-0.3817457770942662,-0.23842356757343672,0.016317095261543464,0.18707882881907092,-0.202233286916322,-0.20518508843864722,0.26519931165684263,-0.1612766854239625,0.06143049483574879,0.2578445136511504,0.14275424083515062
1.2163603288023885,0.5117568763272474,2.0303737856462463,-0.2842635506956105,0.19366084161081176,0.0200299142921843,0.48411791137962334,-0.566229166676544,0.34189699419455355,0.23088128467065525,-0.2508639773066481,0.15478898180685424,-0.07884710646445944,-0.4183259387768423,-0.042141105138295436,0.1850163757497398,-0.18955244154120135,0.1846891937040559,-0.06904041678683955,-0.1015762758662739
-1.566842664542757,-2.202837299306748,-0.1849659316890183,-0.06172894031168833,-0.912874078433536,-0.7761373478732428,0.27949608600104675,0.12768215718488637,-0.2305845974649298,-0.03765702184416116,-0.14886171129701592,0.1575827250971485,0.018462338017340603,-0.057732058568665236,-0.07099870337391881,0.16881253555510287,0.04702754873011257,0.26789756901544987,0.19288029428065437,0.005794328507799756
-0.6548267821989773,-2.36944150281056,0.10929531275861057,-0.0770403655435767,-0.15656943331147985,0.10712553919777057,0.03016854982341667,-0.43566248504938415,0.657685499436506,0.3076748102675564,0.08575195781202563,-0.4250490948849049,-0.03319842853356475,0.19957586798736993,-0.05885719873646044,-0.12049652594117412,-0.28649276690400144,0.07016780998148373,0.24423638043661458,0.0516094936482593
4.6651575972187915,-0.3360685869954001,-0.6762726581421569,-0.12006813486744748,-0.6268210935723397,0.34352780113125747,-0.3050282488891827,-0.5930408929327003,0.30045099093704714,0.195158825822775,-0.44935082888259853,0.104380827786559,0.006801855668205308,-0.2541094044714565,-0.45160600799983347,-0.10126458276787614,0.019665263368955615,-0.15479919292058308,-0.19054992664142442,0.17017522503387902
4.612790256092065,-1.3594586235390567,-0.7641803358664996,-1.1218446077670599,-0.5215858388901478,0.008592616759024696,-0.7763187844609595,-0.11429833956600811,-0.21019694020707108,-0.026177864954540688,-0.07060208055344727,0.1203742304341509,0.0001542927125978839,-0.039379059040133585,-0.20319024773680464,-0.029791883697917534,-0.1855793315484223,0.19489136036738777,0.17313872337669953,0.061998824383244944
1.7724286321472746,-1.0346756630004923,0.05636938492765423,-0.07436123193473881,-0.19434286716405952,0.8947434764436522,0.7919824861822641,-0.4411712289770888,0.00034305488757969905,0.09349066379745376,-0.2799385706568836,-0.42153706850682987,0.08063806766182964,0.4907783115034018,-0.1114303244786427,0.038262238592794366,-0.18858626037542833,0.15462735835009028,-0.12547353796718352,-0.08902650450087062
-6.453809864711366,1.570522437287646,-0.38517509234345265,-0.20801117096245997,-0.018417227617202877,0.08550793704810908,-0.04626424457521968,-0.1739741944881789,-0.03830805525199148,0.02820193370956479,0.1619562326706699,-0.03441923645980293,0.03052218728608826,-0.04899218003578728,-0.025509538228771764,0.036963741467663055,-0.015082055087618722,0.01970867438518187,0.022318793745392845,0.04166780281778535
