0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-3.3059709832451034,-0.6886616570624192,-0.33229633879381604,-0.3095371754697586,0.29045331359358567,0.08287230905709476,0.049130696579957396,-0.01707795624389063,-0.06055848450441268,-0.005793056354157737,-0.2260902112421582,-0.019356736056263604,0.09711234282245443,0.015221566388050112,0.0014919033886037318,0.04188121148612793,-0.07427701531632872,0.039409971560447184,0.04925715868793485,0.060991485752802554,-0.026749119518959936,-0.02075706546224704,0.013722231772036365,-0.0164954252729304,0.08411406753969641,0.000597545186446293,-0.059652688375032126,-0.13850109773391533
-3.138696767196795,0.5414979988123785,-0.5551627930767793,-0.18448919392078197,0.08643171225752824,-0.0438572787998226,0.12907528536956836,-0.033224749296305665,-0.1429776507506276,0.2514317205067039,0.13473700391407076,-0.08829164719941354,-0.017347854270677362,0.012205652485218106,0.08092877506314766,-0.0976637938755404,-0.0389456678566278,-0.09698118828578844,-0.05458048368537228,-0.016378457197098194,0.02030836082391424,-0.10950570539530989,-0.05551129425465852,0.011470928434904524,-0.0644076478159283,0.05552790232226309,-0.05160290854383138,-0.017692761695956776
0.10578287541610534,1.2694863381992827,0.40241227464643087,0.469546080592109,0.08824452721851218,0.13445437659014572,0.4605879245171375,0.12177095336794963,0.02131856873132748,0.18488775228864437,0.17440882962921814,-0.1278815558424181,-0.1236253929936525,0.13260416770890876,-0.09411595423978499,0.1393867064080086,0.14064212971729312,0.13198323197803824,0.12117886930161527,-0.11959661118613457,-0.0477089643817415,0.014970804207057991,-0.05077910554062716,-0.08369868489128453,0.01917797457428154,0.02524756326794636,0.010849103896938075,-0.1215398553970312
2.6046427809977817,-1.0859528673761023,1.368860162269599,-0.5382730186028799,-0.2439943220325736,0.4363719819811978,-0.17179831106804705,0.1050221557088293,0.004332177087895986,-0.2555770389333513,0.12444709318013192,0.020898452967270168,0.14806522494112406,0.06338177809451032,0.0978784295748395,-0.00331605541073714,-0.010700395342616595,0.0737016705566384,0.06386714174665002,0.09294556531579605,0.23858913043261748,-0.011749523086166704,-0.09828316934076449,0.04694030419647222,-0.029465022349024907,-0.11605682349319334,0.01127758911540175,0.00323500620802059
0.27232633922264593,1.5511413115680328,0.869949765786396,0.1464882343533375,0.1774128899440022,-0.024563810964272677,0.6034226235044338,0.005622618801126737,0.3536459710427317,-0.09062606927574905,-0.019393346723815645,-0.05994166828455053,-0.17978992669972435,-0.25243000334962046,-0.021792396591064717,-0.0013443243819118353,-0.08620381556947063,-0.021741558281763804,-0.013036344110146352,-0.08402433962061098,-0.030411678611689624,-0.10238077238157625,0.02263483282729414,-0.06593395542664614,0.07460624585208282,0.0647839302172909,-0.05837761950050186,-0.04550500657257212
-2.2670394668674563,0.8067543929514674,0.3549677455838551,0.012934792084884095,-0.19838206030465186,-0.044441623199721766,-0.1982777562357659,0.1389194744991902,-0.059976767916479705,-0.19703690434347035,0.09227025786080112,0.027540004794502665,-0.010699527531705326,-0.06698810968433563,-0.1581590711017507,-0.2224075880502201,0.08093338066724765,-0.03240578060587044,-0.1170619336081493,-0.022535509649444768,0.01865475636023666,-0.19348170771636683,-0.01152162972990488,-0.014158017252227307,0.03949672031710758,0.041024347133514875,0.037444752544967666,-0.06417194391999581
3.746964790894515,-0.02356065581576143,-0.2738367792142791,-1.0225577325032693,-0.05187667198783549,-0.3799710820789554,0.09628611908191992,-0.24179162243938462,0.031065305474592558,-0.010242441288960695,0.013110115808571654,0.31500630200838986,-0.04305930248591443,-0.01341934774307073,0.1409679963968656,-0.03310818092251326,0.09305091330789778,0.020516486939756193,0.0057679339895946305,0.0016110188463413315,0.015585396109850751,-0.05970609037023908,0.058669748333347975,-0.1147642065976499,0.04589090804392049,0.06637067357593429,-0.022032243608005653,-0.027567800242395166
-3.3094680267344403,0.5129314894334339,-0.5007899753030347,-0.1100790369383076,-0.011661335298972548,-0.035486328890312155,0.01349768704498914,0.08486394400550984,0.1416838752422809,-0.033710684896991715,0.010420577689652778,-0.03777910554581653,0.11347934382339933,0.033667905390280306,-0.16241943305402057,0.007332808827386942,0.00016361065268595768,-0.06538674259246208,0.008793422487462267,-0.04962991338624853,0.017693447024321258,-0.006404639256791436,0.07226035804895005,0.023263049076972114,-0.08383419328824732,-0.0650434450789289,0.045633522775903324,0.031236641575663502
-1.8826297032721195,0.9226729160388843,-0.25943653255070104,-0.2502279400215162,0.5866443470290449,-0.2710411550496465,0.35339424210859444,0.022800820297502397,-0.030487062967726946,-0.08150576825167705,-0.0041180530473362755,-0.09911090708841096,-0.14339110778160416,-0.14074313416987766,0.06559361112933002,-0.02144040069255446,-0.003551087692085237,0.01047369860622997,-0.07483804254511359,-0.0703699218917853,0.05481492232274123,0.01476833253263427,-0.011166034841569672,0.05539150995742111,0.005418942022030418,-0.028167931085196964,-0.03041735034169026,0.02920733105893066
4.363537910168801,0.09329108883972773,-0.4245610224784905,-0.6058954937704514,-0.4679519436585668,-0.1308607647612044,0.18330400707001046,0.07416257340114005,0.14174512140636192,-0.08312982811118383,0.1009819145332835,-0.14308081691711916,0.043174771515483205,-0.07049557777631425,-0.026535367923842042,0.17531281938146692,0.05254724532143947,0.07245397164202186,0.08594080318274704,0.07633621182790744,-0.04466618381199864,0.07302705656497316,0.001694334999857835,0.021997326863053633,-0.041539610692090244,0.020252056312216438,-0.13471348166468958,-0.05550929170953696
