0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424
0.5857205,-2.2506452,-1.0677569,0.4877412,-0.22336914,0.68398535,-0.13818438,-0.2825649,0.9525521,-0.61193156,0.55652934,-0.5224711,-1.6591587,-0.8948737,-0.51611847,0.5676128,-1.6169605,-0.007427361,0.19074376,-0.21417809,0.56145936,-0.09634175,0.84604067,-0.25497842,-0.069262646,-0.524759,0.9086569,-0.20744433,1.2159694,0.040141612,0.32566845,0.7307458,0.4503596,-0.4668294,0.30909494,-0.2345777,-0.7281507,0.78310215,-0.87230337,0.023681903,-0.09927659,-1.5916742,-0.40827844,-0.28672338,-0.25636148,-0.48480618,-1.2975357,0.6339664,-0.56061256,0.5937825,-0.35875544,-1.5718262,-1.786293,-0.048510432,-0.17074256,0.79770714,-1.117969,-1.4863472,-0.09349199,-1.7709484,-0.44345024,-0.19770306,-0.4029245,0.039495528,-0.4480281,-0.26454422,-0.098779775,0.5408031,-0.12792863,-0.93644637,-0.9425784,-0.51638806,0.67517346,0.81278,-0.5508879,0.72057337,-0.4086518,0.22677276,0.80235255,-0.5864847,-1.9204184,-1.2015461,-1.0314021,0.13417482,-0.09603505,-1.4315403,-1.2585998,-1.5887586,-1.9129673,1.3128121,-1.3008386,0.15696928,-0.22286831,-0.011224346,-0.36023876,-0.50492597,-1.5400934,0.77183163,-1.7828695,-1.5246178,-0.48489413,-0.12103311,-1.0433862,-0.53526443,0.7176984,-0.6719476,-1.221193,-0.14501807,0.5638951,0.46914867,-0.02453969,-0.88347334,1.2477896,-0.91440815,-0.4417017,0.87475896,-1.5818896,0.5929451,-0.7399104,-0.53850734,0.47631612,-1.2270739,-0.19730255,-0.87253827,-1.5471421,0.49209526,0.11271556,-0.16608702,0.41221187,-0.63980764,0.42748114,-0.24340867,-0.43176094,0.048806462,-0.9669353,-1.2779173,-1.1941049,-0.04061868,-0.21756807,-0.70339,-1.5423542,-0.9431156,-0.06291513,-0.3938562,0.050384715,-0.15896335,0.018289149,0.053306516,-0.91821706,0.6396049,-0.68829006,-0.15354429,0.19397657,-0.6682653,0.80363375,1.218322,0.2974834,0.28676105,0.3068449,-0.11841516,-0.21028757,-0.20178886,0.42133385,-0.46722752,0.13818435,0.49059555,-0.054100778,-0.49870747,0.8537649,-0.1286336,-0.14729816,1.53133,0.46959013,-2.0771782,-0.7608031,0.57994187,-0.19702047,0.027614629,-0.19907841,-0.10881336,0.9787958,-0.29634634,0.31146914,-0.13613167,-0.14192885,-0.8174343,-0.33298263,0.93868,-0.85269165,-0.28793645,0.5351675,-0.39802837,0.6934715,-1.9258138,1.3860662,0.7799136,-0.11444571,-1.7559297,0.72753805,0.005628489,-0.06401671,-0.039660297,-0.08993626,0.22497618,-0.111098155,-1.9507023,-0.33277783,-0.7142845,0.8310494,-0.16768017,-0.19109593,-0.49288985,0.8271821,0.38418904,-1.0270423,-0.82850516,-1.7025974,-0.9216075,0.3145127,-0.09757552,-2.5650811,0.2556167,0.55300367,0.009283915,0.6044195,-0.43391958,-0.33275977,-0.086596556,-0.25036475,-1.3744733,0.22836852,-1.0329356,0.15296115,-0.8264187,-1.00861,0.18679589,-0.19989203,0.9714293,-0.19061615,-0.23978071,0.72626495,-1.3779565,-0.35886803,-0.3387626,0.28191018,-1.7221773,0.35241383,-0.08532459,-0.19544375,-0.8419241,-1.2810042,-0.5464848,-0.53212595,0.4433025,-0.2386311,-0.4854324,-0.68217266,0.44625738,-1.7239962,0.30721495,0.23788513,0.39637226,-2.2332807,-0.24437149,-0.12167501,-0.41825655,-0.63339037,0.7194441,-0.31649396,-0.5974952,0.61216086,-1.3219174,-0.43891224,1.0181222,-0.10067089,-0.63832873,-0.12481632,0.60017204,1.2725896,-0.0043878816,-1.4540225,-0.051599562,0.38370654,-0.33860555,0.20716122,0.23770995,0.5166159,-1.2507632,0.37954882,0.70578027,-0.34981042,-1.4186397,-0.5607896,-1.4838804,0.4929507,-1.0544088,-1.4241238,-0.1530103,-0.34911343,-0.8229162,0.03167594,-0.51645935,-2.6794963,0.33128792,-0.19832432,0.46237147,-0.1485392,0.4841177,-0.90525526,-0.27353054,-1.0422947,-0.36854777,0.03313533,-0.3575276,-0.4417228,0.5214775,-1.4186823,0.19602779,0.35499474,-0.78901994,-0.6745939,-0.9809679,0.20158747,-0.69302905,-0.03875071,0.6769685,-1.3748065,0.044511024,-0.71662074,-1.0880995,1.0998955,-0.5018064,-0.11801784,0.6495674,-0.46055514,-0.13296512,1.1093322,0.97885424,-0.07855459,-0.83138615,-0.34420574,-0.113289915,-1.4116269,-0.6139587,-0.80295837,0.24091318,0.09052475,0.26328245,0.96178025,0.47087693,-0.45850652,0.19463119,-0.17070198,-0.79365206,-0.08928565,-1.066253,0.13911474,0.7032182,-2.0919917,-0.09605315,-0.020378293,-1.2524385,1.2403815,0.52155805,-0.95489436,-0.82108194,-0.7193434,-1.6306461,-0.3924103,-1.3363442,-0.59050375,0.15191337,0.86416715,-0.24327227,0.5755281,0.8583154,-0.17369255,0.5212214,0.3126844,-1.416843,0.47994938,-1.6431168,0.9304245,0.22163925,-0.086991064,0.37695086,-0.036918953,0.71505004,0.406871,1.2421452,-0.48701596,-0.20428352,-0.24877144,-0.50087917,-0.075235754,0.34699523,-0.13545202,0.32573277,0.48898754,-0.1348389,0.42549634,-0.3699295,-0.6161486,-0.39488947,0.35745078,-1.5361935,-0.07383582,-0.6445144,-1.9916058,-0.07984547,0.7075912,-1.2412766,0.721957,-1.0420091,0.6199601,0.71992,-0.586746,0.55982405,0.20031066,0.6973812,-0.8377068,-1.5699829,-0.21906613,-0.29979154,0.3461478
1.3971252,0.30061585,1.8549469,0.7054587,-0.36050874,-0.48068333,1.2110733,0.20878112,0.46904814,0.92026323,-2.7395694,0.96521735,0.7392286,1.0710576,-0.51781267,-0.07704894,1.0137756,-0.5884067,0.91442883,-1.062521,0.42324588,1.6366004,-0.869776,-1.286012,-0.93529356,-0.7119678,-0.19366424,-0.12660974,0.28781646,2.5815501,-2.2288287,0.40436333,-1.5425857,-0.8037792,-0.31399724,-0.18653816,-0.31246528,-1.5492133,0.0994951,0.49099913,0.19366111,0.7065055,-0.64599335,-1.0581254,-1.3318696,-0.8706798,-0.64208937,0.54606336,1.6158819,-1.0270152,-0.5010967,0.03943402,0.4641577,0.3223828,1.0214516,-0.06808923,2.4360077,0.3671042,0.7325174,0.58244354,-1.1685987,-0.78522825,0.11819024,0.53905255,1.3601362,-0.44090194,0.04527396,-0.875548,-0.6144992,1.910949,0.535954,0.25199908,0.0669638,0.121993095,-0.48808855,0.5248123,0.5812118,-1.4693909,-0.7909265,-0.49318638,-0.07184966,-1.4338886,0.101306826,-1.4427971,-0.086549,0.3991227,0.7050171,0.4135064,0.29436776,-1.8941946,-0.09508886,0.70246834,0.038583253,1.2346382,0.73648053,0.15043892,0.19214109,-1.5029899,0.371944,0.38682544,-0.9441816,-0.16200373,1.8282846,2.1320662,-1.9864925,0.17966218,-0.6260571,-0.76219827,-1.3877908,0.30696738,0.2811489,1.5719017,0.12179331,-0.5825946,0.57990706,-1.9060214,0.56144315,-1.2985365,-0.44790512,0.027217105,-1.050056,0.31747213,0.71153724,1.0105059,1.2365122,0.08920052,0.5903017,-1.2013915,-1.4491093,0.0028895447,-1.564903,-0.41920966,0.34719995,0.465532,0.27773345,0.3839017,-0.49652338,0.75360996,-1.2769008,-0.014090382,-0.3799278,-0.6374727,-0.22942713,-0.73852164,1.2598339,0.60657835,0.7602955,-0.9118258,1.3861603,-2.741654,-0.18615729,0.2361087,-1.4475828,0.7330674,-0.8765726,-0.39421305,0.26090539,-1.4065028,-2.026383,-0.1868757,-0.042773906,-0.27700457,0.35837412,0.72459173,0.5972503,0.528491,-0.5857161,1.18089,0.44335485,-0.0052186847,0.29054835,-2.3873367,0.034335375,-0.3878028,1.7020439,-1.3373548,-1.2077475,-0.032022037,0.3975449,0.26327172,-2.224793,-0.1756632,0.476886,-0.83181894,0.42176697,-0.07393437,0.61683095,0.52229035,-1.1921185,1.2779325,-0.48754248,0.54471034,-1.2454293,0.24331808,-0.9782691,-2.0095623,0.4443038,-0.45032552,-2.0511298,2.5891023,-0.13614999,-0.68182224,0.9062676,-0.8268977,-0.67977524,0.64007694,-0.0009481702,0.30998117,0.37042806,1.084464,-0.7933068,-0.57325095,-1.475305,0.5909328,-0.74421436,-1.0869646,0.372028,0.108924985,0.28152123,-0.02486629,0.2894,-0.7397678,-1.0271997,0.7732093,-1.6370418,0.7514158,1.4238822,0.63007325,0.28515267,1.7183002,1.2859733,1.9103594,1.3559049,0.7352836,-0.3067187,1.0375651,-1.4871329,-2.2685,-0.50572157,2.2995815,0.43303677,0.07221012,-0.7577436,1.1846913,-2.334385,0.48847768,0.16668527,1.4766624,1.4470962,0.09628272,-1.0688679,-0.6587584,0.45797068,-1.0926996,-1.0046812,-0.30281466,0.32226014,-2.0000565,1.0607576,1.1056346,-0.27819014,0.62050563,1.6246364,-1.1170311,-0.12254126,1.7845969,-0.932717,-0.73554564,0.10620699,0.012369849,0.23320982,0.37012506,-0.023919191,-1.0008872,0.093509495,-0.4828181,0.7358057,-0.32250446,-1.4242173,1.4796802,-0.3946856,0.18173227,-1.6268157,-0.9529799,-0.09407203,-0.4417663,0.58364516,-0.8224021,0.28581634,0.794701,-0.78942335,-0.078835994,-0.6951687,0.18297337,1.486612,-0.19421984,0.049860954,-1.2181442,-0.25668156,1.3318323,0.8156048,-0.511301,-0.5814321,-0.20363232,-1.3024433,-1.8330092,0.8125862,1.6185081,-0.01756167,-0.7960799,-0.38931924,-0.041349716,-1.6937509,-0.3706747,0.25261733,0.90511763,-0.1243055,0.92807215,0.2907115,-0.5786698,0.34870282,-0.70890176,-1.1867633,0.51739097,-0.51568574,0.33581588,0.4663202,1.0593516,-2.8674145,0.46583682,-1.6388044,-0.47611418,2.3813412,0.31240565,0.4254137,-0.8192387,-3.4488301,-1.5769773,-0.005312495,-0.6235196,-2.2571337,0.36083055,1.0854743,1.8971995,2.058373,-0.5713735,1.0261557,0.7084059,-0.042724207,-1.8316194,-1.806316,0.5823672,-0.05726302,-0.73802745,0.69252795,-0.16038522,0.76865447,-0.023363736,0.54798406,0.5434707,1.5931299,0.3400002,-1.8640779,-1.8393096,-1.1992576,-0.42573833,-0.7405646,0.14733131,0.09997323,-0.1467447,0.16775829,0.7730897,0.4860314,-0.5593824,-1.4881063,-1.3818812,-1.9711537,0.2976717,1.4539676,0.23432556,-1.734601,0.18349952,-0.9340644,-0.10070332,0.31299263,-0.8010416,1.3907764,0.18382749,-1.8695939,-1.7206255,-1.861109,-1.1889,-1.346972,-1.7977756,-1.0752746,0.019600544,-1.8536674,-0.17349578,-1.2981465,-1.445045,0.1372866,0.8922381,1.4018966,-0.7651809,0.5311825,-0.07490702,0.9055035,-0.4671847,0.11098972,-0.24762847,-0.7206528,1.6503409,-2.300716,-0.5321613,-3.434715,0.59808165,1.4020318,0.4868601,0.51799834,-1.4055107,0.23463394,0.5009224,-0.7602023,1.6757761,-1.6414945
0.99477607,-0.68369526,0.6840643,0.3601092,-0.17568313,-0.51063275,0.45667404,0.10201203,0.31415963,0.26797533,-1.5426781,0.33201882,-0.2275238,0.16512194,-0.41755602,-0.19480914,-0.3047539,-0.33150232,0.32999194,-0.3428426,0.6731563,1.0580567,-0.4621329,-0.45474988,-0.65214986,-0.32063338,-0.123018295,-0.59682894,0.8315807,1.347061,-1.2037307,-0.08577072,-0.8054919,-0.38583633,0.043234527,-0.044677626,-0.39374685,-1.2684085,-0.0554015,0.37552032,-0.075908855,-0.43147612,-0.06359275,-0.9668109,-0.6739468,-0.6657251,-0.55101365,0.7106612,0.71039575,-0.018870663,-0.6172472,-0.25422847,-0.6585559,0.15190953,0.38657284,0.28897497,0.9562259,-0.5350541,0.22044353,-0.42313266,-0.55608,-0.7579572,-0.32793048,0.023148939,0.4020948,-0.3389134,-0.17471358,-0.50272584,-0.28609645,0.6715739,0.3781599,-0.2851608,0.46133918,0.074993744,-0.23324557,0.47939917,-0.021499753,-0.64616144,-0.21576181,-0.59915906,-0.6433955,-1.1866446,-0.6558389,-0.8286339,-0.33790284,0.13702267,-0.055350073,-0.7556516,-0.39460966,-0.4166311,-0.6459596,0.32489458,-0.064213395,1.1469437,0.10738811,-0.16420698,-0.76433074,-0.72674054,-0.49370053,-0.4791462,-0.8361007,-0.39501897,0.7855706,0.90946984,-0.47497353,-0.16821785,-0.779334,-0.5236976,-0.80133885,-0.0077008493,-0.10792178,0.7404275,0.48508987,-0.69742614,0.1788665,-0.49947217,-0.28528768,-0.96224535,-0.5865954,-0.1623175,-0.45770335,-0.30570963,-0.04375537,-0.15348709,-0.16730386,0.63046515,0.5941638,-0.788048,-0.34432784,-0.647205,-0.92005706,-0.1899335,-0.06147492,0.38742906,-0.17048348,-0.52279407,-0.749198,0.22881547,-0.31357855,-0.38141236,-0.75860137,-0.3779354,0.07639675,-0.5875636,0.95151,-0.14923318,0.5556351,-0.57238036,0.4159916,-1.2311085,-0.4222081,-0.14316949,-0.6068244,0.3554623,-0.1180637,0.1533572,0.22454199,-0.9103027,-0.8933358,-0.16928282,-0.2038677,-0.27340555,-0.0703108,0.28566048,0.16393843,0.22916539,-0.20539051,0.6160681,0.15610279,-0.10061991,-0.12232814,-0.5553471,0.112429425,-0.4223282,0.7128762,-0.66978633,-0.643294,0.36371773,0.11385715,0.47975835,-0.75947505,0.09307948,0.7998295,-0.249363,-0.031883523,-0.5436586,0.7159149,0.3901699,-0.48693234,0.36497438,-0.11967287,0.00922798,-0.780461,-0.8741183,-0.062388297,-0.96555144,0.2432586,-0.7009317,-0.8216296,1.2285087,-0.06933531,-0.76999253,0.2566736,-0.54173416,-0.49579543,-0.14859076,-0.135337,-0.5021855,0.45904908,0.23763801,-0.30100906,-1.0884023,-0.5317592,0.34747425,-0.37695137,-1.0540458,-0.46001565,-0.3853269,0.3690288,-0.1728712,-1.0407742,-0.21645024,-0.23792996,0.15867586,-0.93024755,-0.30172464,0.4081296,0.3205794,-0.24438025,0.6100954,0.754643,0.76752865,0.78774,0.31782392,-0.63466364,0.67698866,-0.6907206,-0.66233075,-0.28797588,1.3610529,0.16476679,-0.41586328,-0.41527662,0.71933436,-0.9786363,-0.7582829,0.16366987,0.7082385,0.6348871,-0.37544724,-1.1896319,-0.37119427,-0.19657937,-0.36179334,-0.64025193,-0.13546579,-0.4129293,-0.8698418,-0.0620412,0.9243185,-0.28032726,0.66332203,0.48440427,-0.54613477,-0.32144395,1.0126667,-0.3143409,-0.29026455,-0.4856529,-0.60363245,-0.014599688,-0.6731554,-0.55622727,-0.04760837,-0.11638616,-0.6850697,0.33994722,-0.03996317,-0.4720016,0.46979943,-0.9279017,0.16983892,-0.6376795,-0.5168654,0.07174763,-0.26105866,0.6987409,-0.594826,-0.12994476,-0.16619882,-0.22569652,-0.7530962,-0.7845145,-0.66252774,0.4773161,-0.69325465,-0.5813997,-0.4549631,-0.09963471,0.5757542,0.08574231,-0.31905684,-1.2605184,0.20044273,-0.7859868,-0.8509898,0.4055346,1.7126061,-0.57675016,-0.7344192,-0.7413911,-0.14756706,-0.3557633,-0.3219803,-0.3596454,1.0097283,-0.43110377,0.2406335,-0.1580818,-0.755721,0.015308689,-0.3354111,-0.56174636,-0.22243138,-0.3072563,0.6129669,-0.50449014,-0.02544342,-1.849566,-0.369357,-0.8770447,-0.21368286,1.1137557,-0.43186828,-0.23657797,-0.18909833,-1.6778406,-0.45537567,0.100600705,-0.55253106,-0.90723014,0.0033925828,0.014713008,0.603507,0.91365683,-0.3612642,0.4679,-0.2497201,0.5263703,-0.7978803,-1.0335594,0.34897196,-0.1754309,-0.34329486,0.48943537,-0.34477055,0.73565954,0.21538314,-0.61977816,0.4694902,0.8286671,-0.46372923,-0.5563746,-1.1171194,-0.7278488,-0.11900565,-0.5795904,-0.95933187,-0.17094617,-0.38568893,-0.3751797,0.43622062,0.5493198,0.004228047,-0.79926944,-0.64006203,-0.81847715,0.2240451,0.47931352,-0.48238307,-0.80223644,-0.5421031,-0.20560554,0.30740887,0.012695977,-0.32053,0.8070415,-0.4086688,-0.7587444,-0.7146133,-1.0217888,-0.85902745,-0.82311666,-0.84198487,0.034544375,0.060798388,-0.8841485,-0.16163068,-0.87010455,-0.95741606,0.1604768,0.680814,0.39243433,-0.46680123,0.26515985,-0.36385763,0.7778659,-0.4862297,-0.8287492,-0.021868741,-0.12549525,0.48592037,-1.0493419,-0.4918176,-1.3887775,0.7066835,0.689018,0.40882295,0.31495512,-0.29733762,-0.6445862,-0.10513145,-0.4220312,0.8622868,-0.897075
0.12467221,-1.8995738,-0.93796295,0.18540421,-0.16425602,-0.038067207,0.16125713,-0.25885284,0.63262737,-0.47054344,-0.2571229,-0.4282272,-1.1242898,-0.7628273,-0.48292252,0.14663354,-1.4641922,-0.13579066,0.023432363,-0.21488151,0.17240076,-0.15245305,0.3239583,-0.40430367,0.03676334,-0.37234655,0.7588345,-0.35337463,0.63474655,0.37030572,0.027573347,0.33135408,0.24316053,-0.28107324,0.0822849,-0.027136538,-0.62948644,-0.27693793,-0.44944426,-0.14121701,-0.09614891,-1.5745196,-0.32111952,-0.42079535,-0.28087777,-0.46012086,-1.1133435,0.3611485,-0.2401031,0.5350187,-0.44075164,-1.3680205,-1.615748,0.2743002,-0.20893867,0.84403807,-0.63185,-1.4438764,-0.01280766,-1.3772011,-0.5118156,-0.2685047,-0.31408772,0.13185565,-0.5166516,-0.1918252,-0.50392514,-0.092529,-0.33135957,-0.4165206,-0.6095473,-0.38318175,0.27945662,0.472508,-0.3026528,0.030777523,0.18498217,-0.1471595,0.18147767,-0.16374663,-1.3461285,-0.8557366,-1.1420109,0.19595757,-0.009985078,-0.53541756,-0.624515,-1.447928,-1.277817,0.85021293,-1.0800923,0.25551414,-0.43984205,0.5720147,-0.41846183,-0.57507885,-1.4295723,0.035066232,-1.7259345,-1.226528,-0.712416,-0.45377505,-0.758077,-0.35596973,0.55511457,-0.8271669,-1.0221847,-0.17877725,0.054052483,-0.08307609,-0.37175414,-0.4347579,1.1332828,-0.66116405,-0.2865464,0.57949483,-1.3998212,-0.3581562,-0.2718973,-0.43627882,0.130195,-0.8730306,-0.15164378,-0.7466474,-1.1243552,0.4289666,-0.128367,-0.14031658,0.3685008,-0.60703796,-0.17205776,-0.09052563,-0.23266907,0.0109823905,-0.64487845,-1.0756427,-1.00102,0.29979625,0.15828761,-0.31776404,-1.1879336,-0.63703793,0.22990388,-0.06523685,0.068752415,0.3753243,0.08819807,-0.17117834,-0.7302621,-0.012232389,-0.4831225,0.013354925,-0.05846554,-0.49920207,0.6731781,0.8743724,0.2015996,-0.08444046,0.22825219,-0.046623573,-0.16843471,-0.15984064,0.14752494,-0.3770185,-0.0043640183,0.22945426,-0.030651312,-0.38360897,0.67333364,-0.13303013,-0.09265938,0.9089502,0.22094348,-1.4923975,-0.41149262,-0.12708384,-0.28530255,0.040776744,0.35079452,-0.029838024,0.4438811,-0.36588314,0.3606815,-0.37025943,-0.16506337,-0.7371604,0.17796847,0.81695735,-0.6392071,-0.17480564,0.18135272,0.12537241,-0.19405401,-1.9676644,0.96623796,-0.28313795,0.08070415,-1.269894,0.43414083,-9.979308e-05,-0.14712632,-0.23443124,0.59284633,-0.09007116,-0.19027184,-1.4363204,-0.47984293,-0.89309424,0.42871723,-0.17568877,-0.16600566,-0.640845,0.7034825,0.40105912,-0.42483503,-0.87425154,-1.5180844,-0.61195713,0.13088171,0.11298903,-2.3339772,0.26264262,0.59472686,-0.18508586,0.15558359,-0.5100501,-0.29858497,0.2514481,-0.03002802,-0.8216152,0.2861929,-0.62868357,0.017013077,-0.46696463,-0.87361616,0.2173932,-0.22508137,0.44195858,-0.33532783,0.2672497,0.58041483,-1.1383079,-0.27616218,-0.14069414,0.026487721,-1.624881,0.29855368,-0.031089433,0.040531494,-0.77596855,-1.0963974,-0.3027302,-0.65236366,0.25702906,-0.3963569,-0.43548357,-0.65593505,0.12562436,-1.1957997,0.536025,-0.1476128,0.25053647,-1.7673144,-0.09165928,-0.16964093,-0.29034773,-0.36300075,-0.07430417,-0.43518764,-0.7891733,0.4465232,-1.2984307,-0.5041572,0.9133634,-0.014650913,-0.43566364,0.02333298,0.5586739,0.7225668,0.29238614,-1.1356004,-0.14699037,0.117612354,-0.3869078,0.04000746,0.024300367,0.47564635,-1.0021272,0.24457303,0.15469237,-0.13112803,-1.2907677,-0.5556133,-1.5301142,0.29165193,-0.85437423,-1.3187569,0.09389353,-0.09475334,-0.41403216,0.013216775,-0.135393,-2.2823334,0.2812754,-0.172197,-0.040882137,-0.14407837,1.1871004,-1.0976338,-0.39776552,-0.98793477,-0.8335453,0.45382413,0.099502936,-0.2684751,0.64041674,-1.1662517,-0.14741239,0.25125703,-0.5604471,-0.6795862,-0.6500519,-0.048220694,-0.21361572,0.09626638,0.55004126,-1.2490245,0.26204637,-0.8082667,-0.9918291,0.5534059,-0.5827262,-0.11728596,-0.41556376,-0.27216196,-0.1413857,0.5000173,0.6170774,0.020953055,-0.6104954,-0.28891465,0.29926214,-0.8758383,-0.22128892,-0.48553586,-0.15850756,-0.01933839,0.076526046,0.60671616,0.114039004,-0.39276963,0.2961211,-0.32686153,-0.66455483,-0.102890514,-0.5502713,-0.031789597,0.14746343,-1.8054428,0.26990947,-0.106796026,-1.3728575,0.8366589,-0.14361812,-0.68732077,-0.52628,-0.8918216,-1.4410516,-0.12325469,-0.9771499,-0.64167225,0.06657205,0.6748691,-0.04821026,-0.1992062,0.43887678,-0.18517615,-0.020137388,0.05623048,-1.2432686,-0.24892983,-1.4909788,0.62047875,0.32862225,-0.22155774,0.01013701,0.055456206,-0.043663412,0.11927864,0.8550683,-0.3554064,-0.14332475,-0.13993062,-0.21535617,-0.12602574,0.3019325,-0.2245216,-0.21905175,-0.32596588,-0.49814984,0.8409224,-0.11785115,-0.0019177077,-0.47516584,-0.16828866,-1.0906526,0.4415379,-0.410164,-1.7319044,-0.16242294,0.36670193,-0.8921129,0.26830602,-0.7628123,0.23834832,0.9871447,-0.17742579,0.42028147,0.48726505,0.47215182,-0.8478296,-1.0963602,-0.34676337,-0.1332181,0.28100845
