0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-2.9902349246327824,1.626544447116184,0.4961793667882253,-0.05122511764212465,0.29452632264293616,0.07068554915436828,0.15630810103205434,-0.33424793762559873,0.3134002192321135,0.36143844922825996,0.05217477982457994,0.31431666438702643,0.09959583107518591,-0.061464508933242526,-0.27637746376933897,0.13965277092967215,-0.06522421490879457,0.15855629944034025,0.15773893795038588
-0.3405074382622164,-0.86881893981418,-0.40009139977087277,1.8236227940052592,-0.04736358837329328,-0.2573222375263583,0.12149910006116187,-0.3842979222614105,-0.1144534991156296,0.1579925569539302,0.3678868679159891,-0.030491983776549766,-0.23224101547538428,-0.25653499685420394,0.25186411890620686,-0.051411388795697,0.3995925904534515,-0.014294646720780926,-0.028862984155599777
-4.553088808527361,0.3018825872241908,0.24590635963824337,-0.1740410328587889,-0.22880870299400047,-0.45101551882656055,-0.12705044638794818,0.22532384468419303,-0.17201894963052244,-0.14394229633666936,-0.09932092810716465,-0.11648639031318313,-0.33941741592698854,-0.009689156727684856,-0.07464272960140769,0.0332019707631052,0.1830335928325203,-0.18938580158542764,-0.056059571313214936
-3.2406486808133357,-2.586925449131106,0.500012020544739,0.27294622179273076,0.2912061263075317,0.19300691642586743,-0.19489186083289545,-0.3447277355944626,-0.19338420693154104,-0.0281149788343602,-0.1986441670857024,-0.14776877520960646,0.11481428218098019,0.017365031488946893,-0.31942605485911013,-0.34495945449137144,-0.022784892990288658,0.02493319643289467,0.08112444519396012
-5.426852174239777,0.33780535023285124,-0.5779625663308053,-0.4485045389583778,-0.038676903616214876,-0.15351565668765707,-0.2267171177700704,-0.04802323559062436,0.1600772048248579,0.08774452996475922,-0.1363862259556667,0.024495541602937872,-0.015868090410555015,0.042906497587209526,-0.20106546606701875,0.06145059231237401,-0.028150671260742804,-0.007536780819594617,0.0449185934914279
-1.907147459886404,-0.993101707595016,0.016911481424275496,1.3684018451057272,-0.776157759580218,0.3867021087143823,-0.2597194049359998,-0.17631548359967175,-0.2359756048841002,-0.1026937337995345,0.014003867780508508,0.05995772080875412,-0.4096718901849239,-0.053535105541968143,0.20997619057003622,-0.25309506927035264,0.02594573027339234,0.11377272307912964,0.02312768664649645
-3.9537274204154462,1.116859509722307,0.07435590916717677,0.29947899453635346,-0.5071079145736264,-0.23135838692601712,0.11288190560462724,0.026764356869961252,0.20007685178809492,-0.5169155681994335,-0.009249817787347068,0.12078235029347284,-0.14249394130372553,0.22985199388826147,0.06903335282207802,0.06269253287671894,-0.05933530497746636,0.14315102789632755,0.20765345685103231
-1.5221057457248308,2.148003384102617,-0.22514528551842805,-0.3003766052530597,0.589691306238536,0.5133204461432959,0.1428218934197635,0.0004183863318039274,-0.21921601966115642,-0.3280851829373596,0.14836443097663904,0.14131692848755592,-0.36401790544354723,-0.2110046488643779,-0.2722999312832216,-0.020251169329900846,0.011825857699210374,-0.245454764253595,-0.0019266588635141943
-4.34609333877455,0.7574256457401964,-0.48952104911660793,0.052016447900833956,-0.44501341365992175,-0.0846617166649669,-0.13118140617672364,0.19932758507592316,-0.4244642739362084,0.19947798004462153,0.08559027447353791,0.12266802238072899,0.04398011261197765,-0.1907583138364638,0.14645271230901577,0.10372678266998357,-0.12921537969393881,0.22838020494323974,0.1854746913493989
-0.8386159543229567,-1.7184575426976811,-0.3809908059161844,1.1796234419475862,-0.17303869195861074,0.12713805828270694,-0.623215423555174,-0.5154815020173443,0.0054713844163768325,-0.18608823416869932,-0.24192517133815153,0.154656163118565,-0.17897664321427678,0.06614676331606258,0.10925013417419487,-0.1455864910048711,0.03634191711786284,0.007229098717429387,-0.28022434248176764
2.3094842296801614,0.1705722638090966,2.0571605183557122,1.4536160625789256,0.07650512704193367,0.9247332366516123,-0.1536267363830448,-0.3119483264626232,-0.23520285826003212,-0.28811480757844776,-0.2004347707532112,0.09563549166423792,-0.34089149694505827,0.17135513732467525,-0.031016298605785506,-0.27634342990204713,-0.2681028290949676,-0.0969420196517947,-0.019043601178157503
3.3300999380662413,-2.703845456490601,0.7981492133328124,1.4596098966311937,-0.6298304344755705,-0.35019479389240854,-0.37368047738958643,0.22926438502130556,-0.19286203649046085,-0.1174731751542576,0.001070861950400655,0.03579178750143085,-0.313136766046904,-0.17286587604363343,-0.06507158017037992,0.5150077633140159,-0.03685924786813871,-0.008894192559223692,0.030174028130022817
-1.306166602550189,2.1540284169466286,-0.285425710183557,0.21137827156015182,0.3186904076167749,0.6874600604800114,0.4146260717025907,-0.025698199926284346,-0.27647561795123493,0.32217511021077966,-0.0708662994665507,0.16652087068428414,-0.1377098164726711,0.11645485717885763,-0.11625255425539499,-0.0095190153201319,0.048416507632935306,0.031218477791872055,-0.05393017290113757
-5.245136671225693,0.48936218489911393,-0.46069543786868455,-0.4607836804283547,-0.08889498054935224,-0.3130795816536572,-0.17105094663353893,0.06942601425953494,-0.022633200390479846,-0.23112776292355436,0.10562304619047475,-0.2787731686397881,-0.06792852111965582,-0.07022535616843399,-0.04903898589991683,0.01671941210276579,0.15854089723875234,-0.11395268565990165,-0.04407440885762914
10.900694755385741,1.9787559447628906,1.5398252992564367,-0.7322251729800274,-0.15393063027455436,0.07555947889958402,-0.3650256236026756,-0.16484513401042386,-0.2171739398993917,0.20164471648023086,-0.2945670050609043,-0.31862960857536593,0.19843563110200174,-0.13644847157889442,0.09985434255405116,-0.10643152793212499,0.00997980223443872,0.061187224928414864,-0.12326583867795149
-4.5650957203566795,-0.3775592775244549,0.24513047470395094,-0.6079749569637699,0.573652734613588,-0.058057586971780775,0.1503756351738294,-0.03451249524017526,0.18730504068305567,-0.10693503700099027,-0.22385697323156398,0.03800469622228534,-0.05379769677673259,-0.18493503660348776,0.11228768350751465,0.059361658002493,-0.04377261346270863,0.024213944439637307,0.08217008223713856
-0.7602957717001915,2.492915593958051,-0.18031586545714343,-0.091593079477908,0.33242001817491384,0.8035061724134283,-0.2581905143971573,0.19392143831041847,-0.49525853037883677,-0.21611833887849047,0.09872783414509066,0.04374904594889689,-0.10134988367677104,0.0020343493345022063,-0.16185112570187665,-0.05397875177605032,0.24424309238676686,-0.2667264952656867,-0.11551983419289641
-4.900236541355213,0.7772414606684723,-0.18908089158382713,-0.6621638663091585,0.24388175107820576,-0.31479133338264176,-0.38167893542640874,0.02981092821190674,-0.1573738060631396,-0.42951858429143175,0.04692486464891018,-0.012058899950620039,-0.040604975390134586,0.008772005666429343,0.11930742712734337,0.07011730313002161,-0.028616050320800338,-0.08447209543199881,-0.07102525978307452
-5.125272288540608,0.607920087624433,-0.5162735698922866,-0.931901667277731,0.6309484251577702,-0.15213851309775522,-0.1386509093428531,-0.1496790682425424,-0.11238267073753487,-0.13221208346559654,0.06773104161999424,-0.18892467624197593,0.04397971386833384,-0.15948032858799485,0.03322463056342567,0.12673469118677286,0.06242715690475816,0.009036709064325351,-0.01887101019713754
-2.812251521019408,1.2589960270750162,-1.0333844347171506,-0.12901824409674617,-0.07335489261873028,0.6039528306117035,-0.27463239377934484,0.15776952157812263,-0.05854300601331893,-0.020162585222586297,-0.06684792275532829,-0.10284816365415905,-0.0068733629834079515,-0.03989306549461846,-0.032256279309069054,0.1129582903661147,-0.15357077695634408,-0.24161122083080663,-0.0379791947270644
-5.212688122838632,0.4248691088585674,-0.7057340516996432,-0.3984558132240657,-0.11933926423262053,-0.1112930107861717,-0.29807269365116906,-0.014829204411645015,0.000271761290176737,-0.012957583253752871,0.12097495254548182,-0.2060291069332027,-0.11187591583459074,0.05824423745824848,0.1116423446220977,0.07169612259189187,-0.07798331353657355,0.0019008625941112302,-0.00015417395017365356
-4.013654075726027,1.0768116650085546,0.4067821099870801,0.387471625732161,-0.7317066297079795,-0.4412770056904904,0.15474117906698903,0.13608236330037535,0.07311356970538847,0.1650616935658798,-0.19914916254648507,0.14374681910844128,0.2662437810840648,-0.14154962474130406,-0.12505765127403562,-0.01759726089871256,-0.02732438455430198,-0.026117166961062102,0.09383621760750185
-1.283833081463415,-1.7430128506000495,-1.7374297880055052,0.6286775954606468,0.8910854257895254,0.15329376414261023,-0.27220839602518915,-0.42825273984523365,-0.43109004230940196,-0.31168781794001504,-0.16235524467059212,-0.1892893528613797,0.1251372677438921,-0.08947459852297895,0.06211163806302909,0.06049873157771904,0.0020636914931207273,-0.03745140020618521,0.01189939715579683
6.236516273723339,-0.8592132314269626,-1.4601915330505564,-0.29772493814435186,-0.16592317890290922,-0.49241184771120794,0.5374062760168431,-0.10704545410214769,-0.0160127143399806,-0.19041284298023872,-0.019193245674875264,0.30652966992598835,-0.2071095212333966,0.04827351902452302,0.03170289266442818,0.06090014819962721,-0.19068698953877145,0.11366172464421884,0.09391852415923242
-0.9019992295113972,-2.1459841530533197,1.6080194562567305,0.6693308724628229,0.33841775038748745,-0.06271194271319498,-0.35991547864090495,-0.5673596851214897,0.03763029191487452,0.09805272161937964,0.35191364091904714,0.1917853524452497,-0.005457784305639427,-0.33039650684306293,-0.04608531117646724,-0.17121947787121916,-0.07833189523221494,-0.11479747448857429,-0.07052967575311497
-4.984593229996502,-0.6827854934811894,-0.14824662933533322,-0.47798969504835925,0.1576581432282269,-0.011055988406555568,-0.04996563022708842,0.10069529724717513,0.12716530163500006,-0.5328526626717555,-0.03486697445211939,-0.19947899245551937,0.1464149592616199,0.010754789718052963,0.032978241192388465,-0.0023905814771610122,-0.08192340929590661,-0.08737376350493538,0.046941306547232206
-5.297259466240687,0.05997823314914263,-0.6191267642250179,-0.7579569671103158,0.45814413535067317,-0.10792306180917419,-0.04421968244628174,-0.11083523810694787,-0.14607547307478294,-0.09939177883472622,0.07016123999867785,-0.16002385345952636,0.0036257555526852288,-0.08940855399672586,0.159434925090513,0.12681371259266666,-0.07823445481251953,0.016531885842430004,0.0014774990153269849
-4.709052358170266,0.5088386107493635,-0.8456135042997422,-0.4234135451254725,0.010614176700501294,0.09780318551821374,-0.10869596670803701,-0.04948246897680393,-0.05871056655584037,-0.4492292948693504,0.3085286387567601,-0.07339449407529075,0.03858774504562554,-0.020825197705049054,-0.005326680395383517,-0.005230043916210802,0.09786972218449218,0.11260594167572897,0.002939798224750425
-4.734455187108432,-0.6689045390946946,-0.029860894376255744,-0.7446889424526411,0.6572344904851778,0.02022442450601685,-0.005226601894378341,0.049459303381341725,-0.07910093152103537,0.11760135462111322,-0.11252937525818721,-0.19899385054645374,-0.053363457890664594,-0.12183898970162359,-0.08202034482019592,0.10078020618920379,-0.07069744099565517,-0.0010233963367658177,0.12329516814700164
3.7261859549965073,0.29957565136263764,-1.7947863285011676,0.5791276935811618,0.5539894196553835,-0.17209272745936227,-0.5327283840746467,0.6259224262350447,0.0781502467610135,-0.06337450326137316,0.14872823028505297,-0.22532734255950088,0.16532870429681917,-0.17649287491383686,-0.2913394761650691,-0.11222732027968473,0.3163433516695918,0.008312525942669416,0.0746558067737463
-3.2131858641962108,-0.9137847517540706,0.6802127756002677,-0.488609877485794,1.1366685649452812,0.0948065078082448,-0.21644675833758478,-0.4357425220884909,-0.2351897934441693,-0.11618877960045049,-0.05326673376084065,-0.2900803228431691,0.020956568442882684,0.016580223890187564,0.0046135659236031835,-0.06471186177081523,0.058988367582095615,-0.19726022486643074,0.15298462864903217
-4.347349482903558,-1.4190630587055733,-0.07150522018341471,0.3310284771245627,-0.18004706737684356,0.10315754703435331,0.024766188305693014,-0.2695469179740387,0.21192305733954345,0.05462399236116368,-0.07310144173537135,-0.11238806285865215,0.20475479228920188,-0.15762767616962678,0.017280738630652687,-0.16949605467563664,-0.2785333548152233,0.00816472009437403,0.09116176650081148
