0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.24554317191245859,-0.03000669505799485,-0.05760198887055816,0.039924107124968924,-0.018835305660575136,-0.007250270777214339,0.009542661708514219,0.020609767692919632,-0.007666036195176314,-0.004560869654661557,-0.004460189133631317,-0.011998388424854707,0.0023760654896702506,-0.0017255236333633037,-0.0005526068689110641,0.01158743134724746,-0.00586791804995493,-0.004136129291181129,0.0011591691444049197,0.003125703250540621,-0.0038733983232477065,0.00029226458250805826,0.0017843136906867466,-0.0029685987258479076,-0.0004999918303453357,-0.0024051372174309534,-0.0018097012860312633,-0.001893200507897025,-0.0024540137381161894,0.0022589589609184903,-0.00012674704649692683,-0.00022446445439232526,0.0022355035675066946,-0.0017410185086811458,-0.00011142317343001765,0.0001315253630380636,-0.0014479515628039303,-0.0011054118317316596,0.00013065058299070785,0.0010480295897736618,0.001769152631394882,0.0009757043248579513,-0.0004126984133558965,0.001650752110112851,0.0012359756817843157,-0.0005346578697475226,-0.0009666132887277736,-0.001253774307553781,0.0003281893065359151,-0.00010476209851534307
-0.4070343406757827,0.17002547422433925,0.13336760411200108,0.040108580085530275,0.010059933102041917,0.011414897893147088,0.004268729732080442,0.009744468082899988,-0.014266242623147508,-0.015328580459296842,0.006070247418011531,-0.0058574619622233344,-0.007893875060065657,-0.0009826062643911817,0.001696232916439443,-0.0038147288086290477,0.0004888856045077909,0.002250234606308934,0.001925728567991583,0.0017081973545054565,0.002680389831459321,0.00171080412495038,-0.0011952855629137587,-0.002629947913587081,-9.980700957458208e-05,-0.001656729708330764,0.00340350398936019,0.0001879712099931004,-0.0017145220021205431,-0.002972369254432213,0.00016096566729962582,0.0001900594448110037,8.084695806844412e-05,-0.0011808974363346732,-0.0009766401644114415,-0.00202447706295551,-0.0018063918964045216,-0.00017936011198156052,0.0016096645246958766,-0.0010108458680908703,-2.2542310066330557e-05,-3.692321347442742e-05,0.00025868779307002573,3.1329847221271136e-05,0.0007587961343728797,0.00034818843321784824,9.014799187507783e-05,0.0004788415576119759,-0.0005557196199330305,0.0008706560420480075
-0.2871615262067176,0.17475455604305315,0.025613774066687228,0.06304862135697245,0.013761451722922586,0.006669254393334725,0.006009809091487898,-0.00966252334022461,0.007524809352568957,0.006458672535807153,0.00790576760233993,-0.005611771735827054,-0.00626765199935497,-0.00503457731489297,0.011651913067919671,-0.004704356430198106,0.0009537354794773124,0.0009190172845608343,-0.0012949534941012072,-0.0022503716443923777,-0.0012120502648528609,-0.004138080385806638,-0.0012465308301230385,0.004326574552721119,-0.006716916041710031,-0.0002765457683934673,0.004358104440390373,0.0031497606974573013,0.0003125882915596763,0.002689674461141083,-0.00042212542513997425,-3.929158067356804e-05,-0.001122225853426484,-0.0016774232505258337,0.0017406249647146765,0.00033061139796055543,0.0018902115132150607,-0.0011638770730900408,-0.00035258644288454745,0.0016280904019330663,-0.0003737962538911905,-0.002051150596837163,0.00022039046044014215,0.0007662875506755615,-0.0008222150594324563,-0.0010518126710462878,0.0013272874140015667,-0.0006871474237542883,0.0003472539964726385,0.0021610271080794905
0.3605181803788245,-0.0538611475445263,0.009901402245916353,0.017247737833280877,-0.01551073530313948,-0.006764605516450254,-0.017003687597298957,0.01150006471957045,0.001716172428646141,-0.003797238408667436,0.00465056450716939,-0.0029121693817898866,0.0009497837064201501,6.715808765996503e-05,0.0030256057706816355,0.004126769278440644,-0.007299728868702557,0.005236146101269331,0.0019551594226243758,9.845362030113493e-06,0.0016575681622904538,0.0026298723727086176,0.0006747418735708218,-0.00294444047107374,0.0028908827910135004,-0.0008670954072407465,0.001514224527263497,-0.00039710135216416764,0.0006163276828823806,0.0015968916845251059,0.0005018426116176524,-0.0004767527598429168,-2.2921304707073575e-06,-0.0023942554763041243,-0.0016550574520356278,-0.0009503698303143593,0.00013425156464981676,-0.0020450999829593175,-0.0005623273833901289,0.0014958466649634685,-0.000603314287185017,-0.0005100127933503018,0.0003007549913331049,0.00045942636027534436,-0.00043838489996312024,0.00019360567926932917,1.4276896568613153e-05,-0.0002731441269008037,-9.600213622376373e-05,0.00018173743105464696
0.2552488348696755,0.10180423293572388,-0.05684937827610556,0.002174092317752114,-0.014597348541186352,0.007993118504502681,-0.014131266539306452,0.02247346143079656,-0.0012018883571374174,0.00964162832805256,-9.526506612803693e-05,0.0034451947553586363,-0.004617334007185927,-0.00272480752185537,0.0006748263735181723,-0.006522406052131232,0.0018482014614470469,-0.0008324277420785653,-0.0006792024702005342,-0.0002563932892124135,0.004003155784229978,-0.001598378241132457,-0.002069535722287606,-0.00031372017448222844,-0.001062465759506021,0.003326522632120484,-0.0016457677215279422,-0.0007428031234180231,0.000564466902300585,-0.0030443177620780647,-0.0003050338731725676,0.0013133141592590214,-0.0011418139066216504,0.00044988119954839274,-1.7003076107921648e-05,-0.0004449079971061136,0.0014775843346923048,-0.0006432385144238249,0.0009863922372406486,-0.00020077890925570638,-3.3814688939620656e-05,-0.0012546135151199648,0.00014737284133005534,-0.00046834541240913213,-0.0007729536206577912,-0.000356378995447709,-0.00017099324394974862,-0.0010005776521783377,0.0009534184220096496,-0.00047248117002301646
-0.2725570538103045,-0.12787820184280355,-0.01966125762348669,-0.036429974592821414,-0.004001018731009818,0.0053913959256330635,0.010740956062207737,0.007049644860094428,0.016097685071587934,2.915685342409571e-05,0.004011345579237908,-0.005281891767736673,-0.012695042923332732,-0.0048326355717388395,-0.0005210928582424126,-0.0032079340312909034,0.0016083670132034282,0.0027476745628579277,-0.003658831409757838,0.0009481530866616781,0.002721002910694485,-0.002667586412137652,0.00040980745198092484,-0.0010214264291117771,0.001791943354275466,-1.835403649504199e-05,0.0009930385808888061,0.002391080196356908,-0.003338283448395533,0.0005486175273611254,0.0009021998284808945,-0.0018291218631581675,0.0023827184948649093,0.0011054753905824295,-0.0008242192090369861,0.0013148302167086564,-0.0011337284300845386,-0.00037763114275816143,0.0009576873915968781,-0.00013593325452711241,-0.0008131027654075643,-0.00036108001869406746,-0.0016215084026390677,-0.001468071266373798,0.001402723184006755,-1.787443823656052e-05,-0.0009927711110491397,-0.00021425396085672963,0.0007836829551541747,-0.00037973778763055713
0.022099261061531785,-0.04752085512157562,-0.10722616374277538,0.07269643317058061,-0.023418422655682117,0.00979992154054998,-0.004927743863956065,-0.030147492738837864,-0.014913125080452082,0.006894668727353791,0.009122303612466015,0.0011394933871987263,0.0028389156861534227,0.011648853641496756,4.316460487431897e-05,0.001906185588473203,0.0004956210936934716,0.0015428624141541182,-0.0016883669142136104,-0.0008407649006833638,0.0009724287226585142,-0.0007333408470395989,0.0017866563056939562,0.001577403940225963,0.0025589819561550042,-0.00288097075437399,0.0005317774288678566,-0.0006730839867243492,0.00026047692464507746,-0.0012639176480219356,0.0010225877827120895,0.00034223706008772913,-5.801260901206828e-05,0.00012086788769280292,-0.0013340257192424618,-0.0005104800469367201,-0.002347887101149693,-0.00022484767951238286,0.0009239735604920096,-6.378155453625622e-05,-0.0009970610258302108,-0.0008123776224420329,-0.0007986709503013553,-0.000303247535134833,-0.00011028259166298072,0.00017250480127354684,0.00020728976425573589,-0.00013108705950068351,-0.0008181459699436208,0.0006391819847528049
0.390446506601705,0.03186331854067352,0.022401161476115733,-0.027661828743791965,-0.017008598833213096,-0.0020923891228916327,-0.00788068615647325,-0.00920843397632592,-0.008602743548219506,-0.005184311941077181,-0.0025617438659549874,-0.004049322236095265,-0.00015104703994317,0.0018775314660661696,0.00542540940552843,0.0003519586368464976,0.004029896957864684,0.004911479842431448,-0.005285692993698401,-0.0007310442826024662,-0.0017899946543955682,0.0013738519329044418,0.0031184910642278597,-0.000616210275424435,0.0002750844334862058,0.002679507002264816,-0.0018727595066963297,-0.0012016881079236843,-0.0015785922217794854,0.000799611730003599,1.7611966892907497e-05,-0.0018067185023215488,-0.0010624788088437187,-0.001204781803769369,-0.00016068645056158487,0.0008519180847335124,6.736368280057046e-05,0.000679591875426257,-0.00015598144893197227,-0.0015845195066892422,-0.00039254933787290236,-0.0002475411221130911,0.0014784144423423042,-0.00021280151319583236,0.0006230469554421432,0.001569454442418587,0.00010213996868192809,-6.284916817146767e-06,-0.0006564632030840882,0.0019489167997177724
-0.29200690698292014,-0.09038146136414534,-0.007275338070070028,-0.031250091760475565,-0.012408878228062841,0.0031073435355080006,-0.015555483618385177,-0.007936484521257892,0.008194180349302634,-0.00437479772599801,-0.010541980360703909,-0.00252050713069915,-0.016280514688203938,-0.008463676065926089,-0.003567768699680333,0.0023276887415778903,0.007434007960148947,-0.005349921053639513,0.0011671128827174535,0.00291107926459359,-0.003035033975025112,0.00042125922967732577,-0.003918632817872362,-0.001087643620313031,0.0018076728748095997,0.0018187324101119344,0.0020986565156750746,0.0025950826932994156,-0.005175629971383499,-0.0011834729187990781,0.001217447264332078,-0.0025423999807294992,-0.0008875061731964017,-0.0006183618591258415,-0.001410576513427113,-0.002530223113687614,0.0006962106177466618,-0.0018120730874320215,-0.0016994609951692496,-0.00026729870553299256,-0.0009176902158404874,-0.0009369313328137351,0.00034223695674228554,0.00029059346948679115,-0.0001270803081230443,0.0002146192435616141,-0.00030836910907295717,0.0006107887303272755,-0.0002749183767320878,-0.000639924969133301
0.33636451516210986,-0.06282073342287071,-0.005797056975785617,0.02980635008728688,-0.02052445250428006,-0.0031222657213662995,-0.022948592233274133,0.022037099776496313,0.01185731009852307,-0.021336832384669734,-0.01342752920870742,0.008946803892623176,0.004508783694646242,-0.005675574662844262,0.005831319702577561,0.0035727186148171368,0.01595864496306601,0.0026859985037783795,0.00561215682138955,-0.0008504871211110284,-0.003498583418147469,0.003987149805774874,0.006321538365831371,0.0003109165530145585,-0.0021588800719134545,0.004154251579290625,0.002658832854585777,0.00532622696500349,0.0011138454611122701,-0.00020207473701553256,0.00033966761328028727,0.0015305520985780317,-0.0005482111985334468,-0.0009947052104846018,0.0013978548053249493,0.0005996945694361667,0.00048104499827476415,0.001880135932390709,0.004945000019839594,-0.0018934920088271763,0.004631523640483903,0.0016310224768708284,0.00038680658107335844,0.0015071559767678262,0.0016701397310613152,-0.0007372268416453389,0.0006678897147061712,-0.0009055133659637142,0.00017678975261834333,-2.2168937577467475e-05
